"","code","coding_system","description","entity","list_name","upload_date"
"68","C10F200","Read","Type 2 diabetes mellitus with neurological complications","diagnostic","21 - Diabetes","2013-11-07"
"69","C10F211","Read","Type II diabetes mellitus with neurological complications","diagnostic","21 - Diabetes","2013-11-07"
"70","C10F300","Read","Type 2 diabetes mellitus with multiple complications","diagnostic","21 - Diabetes","2013-11-07"
"71","C10F311","Read","Type II diabetes mellitus with multiple complications","diagnostic","21 - Diabetes","2013-11-07"
"72","C10F400","Read","Type 2 diabetes mellitus with ulcer","diagnostic","21 - Diabetes","2013-11-07"
"73","C10F411","Read","Type II diabetes mellitus with ulcer","diagnostic","21 - Diabetes","2013-11-07"
"74","C10F500","Read","Type 2 diabetes mellitus with gangrene","diagnostic","21 - Diabetes","2013-11-07"
"75","C10F511","Read","Type II diabetes mellitus with gangrene","diagnostic","21 - Diabetes","2013-11-07"
"76","C10F600","Read","Type 2 diabetes mellitus with retinopathy","diagnostic","21 - Diabetes","2013-11-07"
"77","C10F611","Read","Type II diabetes mellitus with retinopathy","diagnostic","21 - Diabetes","2013-11-07"
"78","C10F700","Read","Type 2 diabetes mellitus - poor control","diagnostic","21 - Diabetes","2013-11-07"
"79","C10F711","Read","Type II diabetes mellitus - poor control","diagnostic","21 - Diabetes","2013-11-07"
"80","C10F800","Read","Reaven's syndrome","diagnostic","21 - Diabetes","2013-11-07"
"81","C10F811","Read","Metabolic syndrome X","diagnostic","21 - Diabetes","2013-11-07"
"82","C10F900","Read","Type 2 diabetes mellitus without complication","diagnostic","21 - Diabetes","2013-11-07"
"83","C10F911","Read","Type II diabetes mellitus without complication","diagnostic","21 - Diabetes","2013-11-07"
"84","C10FA00","Read","Type 2 diabetes mellitus with mononeuropathy","diagnostic","21 - Diabetes","2013-11-07"
"85","C10FA11","Read","Type II diabetes mellitus with mononeuropathy","diagnostic","21 - Diabetes","2013-11-07"
"86","C10FB00","Read","Type 2 diabetes mellitus with polyneuropathy","diagnostic","21 - Diabetes","2013-11-07"
"87","C10FB11","Read","Type II diabetes mellitus with polyneuropathy","diagnostic","21 - Diabetes","2013-11-07"
"88","C10FC00","Read","Type 2 diabetes mellitus with nephropathy","diagnostic","21 - Diabetes","2013-11-07"
"89","C10FC11","Read","Type II diabetes mellitus with nephropathy","diagnostic","21 - Diabetes","2013-11-07"
"90","C10FD00","Read","Type 2 diabetes mellitus with hypoglycaemic coma","diagnostic","21 - Diabetes","2013-11-07"
"91","C10FD11","Read","Type II diabetes mellitus with hypoglycaemic coma","diagnostic","21 - Diabetes","2013-11-07"
"92","C10FE00","Read","Type 2 diabetes mellitus with diabetic cataract","diagnostic","21 - Diabetes","2013-11-07"
"93","C10FE11","Read","Type II diabetes mellitus with diabetic cataract","diagnostic","21 - Diabetes","2013-11-07"
"94","C10FF00","Read","Type 2 diabetes mellitus with peripheral angiopathy","diagnostic","21 - Diabetes","2013-11-07"
"95","C10FG00","Read","Type 2 diabetes mellitus with arthropathy","diagnostic","21 - Diabetes","2013-11-07"
"96","C10FG11","Read","Type II diabetes mellitus with arthropathy","diagnostic","21 - Diabetes","2013-11-07"
"97","C10FH00","Read","Type 2 diabetes mellitus with neuropathic arthropathy","diagnostic","21 - Diabetes","2013-11-07"
"98","C10FJ00","Read","Insulin treated Type 2 diabetes mellitus","diagnostic","21 - Diabetes","2013-11-07"
"99","C10FJ11","Read","Insulin treated Type II diabetes mellitus","diagnostic","21 - Diabetes","2013-11-07"
"100","C10FK00","Read","Hyperosmolar non-ketotic state in type 2 diabetes mellitus","diagnostic","21 - Diabetes","2013-11-07"
"101","C10FL00","Read","Type 2 diabetes mellitus with persistent proteinuria","diagnostic","21 - Diabetes","2013-11-07"
"102","C10FL11","Read","Type II diabetes mellitus with persistent proteinuria","diagnostic","21 - Diabetes","2013-11-07"
"103","C10FM00","Read","Type 2 diabetes mellitus with persistent microalbuminuria","diagnostic","21 - Diabetes","2013-11-07"
"104","C10FM11","Read","Type II diabetes mellitus with persistent microalbuminuria","diagnostic","21 - Diabetes","2013-11-07"
"105","C10FN00","Read","Type 2 diabetes mellitus with ketoacidosis","diagnostic","21 - Diabetes","2013-11-07"
"106","C10FP00","Read","Type 2 diabetes mellitus with ketoacidotic coma","diagnostic","21 - Diabetes","2013-11-07"
"107","C10FQ00","Read","Type 2 diabetes mellitus with exudative maculopathy","diagnostic","21 - Diabetes","2013-11-07"
"108","C10FR00","Read","Type 2 diabetes mellitus with gastroparesis","diagnostic","21 - Diabetes","2013-11-07"
"109","C10FS00","Read","Maternally inherited diabetes mellitus","diagnostic","21 - Diabetes","2013-11-07"
"110","C10G.00","Read","Secondary pancreatic diabetes mellitus","diagnostic","21 - Diabetes","2013-11-07"
"111","C10G000","Read","Secondary pancreatic diabetes mellitus without complication","diagnostic","21 - Diabetes","2013-11-07"
"112","C10H.00","Read","Diabetes mellitus induced by non-steroid drugs","diagnostic","21 - Diabetes","2013-11-07"
"113","C10H000","Read","DM induced by non-steroid drugs without complication","diagnostic","21 - Diabetes","2013-11-07"
"114","C10M.00","Read","Lipoatrophic diabetes mellitus","diagnostic","21 - Diabetes","2013-11-07"
"115","C10N.00","Read","Secondary diabetes mellitus","diagnostic","21 - Diabetes","2013-11-07"
"116","C10N000","Read","Secondary diabetes mellitus without complication","diagnostic","21 - Diabetes","2013-11-07"
"117","C10N100","Read","Cystic fibrosis related diabetes mellitus","diagnostic","21 - Diabetes","2013-11-07"
