"","code","coding_system","description","entity","list_name","upload_date"
"21","B003300","Read","Malignant neoplasm of lower lip; oral aspect","diagnostic","25 - Cancer","2013-11-07"
"22","B003z00","Read","Malignant neoplasm of lower lip; inner aspect NOS","diagnostic","25 - Cancer","2013-11-07"
"23","B004.00","Read","Malignant neoplasm of lip unspecified; inner aspect","diagnostic","25 - Cancer","2013-11-07"
"24","B004000","Read","Malignant neoplasm of lip unspecified; buccal aspect","diagnostic","25 - Cancer","2013-11-07"
"25","B004200","Read","Malignant neoplasm of lip unspecified; mucosa","diagnostic","25 - Cancer","2013-11-07"
"26","B004300","Read","Malignant neoplasm of lip; oral aspect","diagnostic","25 - Cancer","2013-11-07"
"27","B005.00","Read","Malignant neoplasm of commissure of lip","diagnostic","25 - Cancer","2013-11-07"
"28","B006.00","Read","Malignant neoplasm of overlapping lesion of lip","diagnostic","25 - Cancer","2013-11-07"
"29","B007.00","Read","Malignant neoplasm of lip; unspecified","diagnostic","25 - Cancer","2013-11-07"
"30","B00z000","Read","Malignant neoplasm of lip; unspecified; external","diagnostic","25 - Cancer","2013-11-07"
"31","B00z100","Read","Malignant neoplasm of lip; unspecified; lipstick area","diagnostic","25 - Cancer","2013-11-07"
"32","B00zz00","Read","Malignant neoplasm of lip; vermilion border NOS","diagnostic","25 - Cancer","2013-11-07"
"33","B01..00","Read","Malignant neoplasm of tongue","diagnostic","25 - Cancer","2013-11-07"
"34","B010.00","Read","Malignant neoplasm of base of tongue","diagnostic","25 - Cancer","2013-11-07"
"35","B010000","Read","Malignant neoplasm of base of tongue dorsal surface","diagnostic","25 - Cancer","2013-11-07"
"36","B010.11","Read","Malignant neoplasm of posterior third of tongue","diagnostic","25 - Cancer","2013-11-07"
"37","B010z00","Read","Malignant neoplasm of fixed part of tongue NOS","diagnostic","25 - Cancer","2013-11-07"
"38","B0...11","Read","Carcinoma of lip; oral cavity and pharynx","diagnostic","25 - Cancer","2013-11-07"
"39","B011.00","Read","Malignant neoplasm of dorsal surface of tongue","diagnostic","25 - Cancer","2013-11-07"
"40","B011z00","Read","Malignant neoplasm of dorsum of tongue NOS","diagnostic","25 - Cancer","2013-11-07"
"41","B012.00","Read","Malignant neoplasm of tongue; tip and lateral border","diagnostic","25 - Cancer","2013-11-07"
"42","B013.00","Read","Malignant neoplasm of ventral surface of tongue","diagnostic","25 - Cancer","2013-11-07"
"43","B013000","Read","Malignant neoplasm of anterior 2/3 of tongue ventral surface","diagnostic","25 - Cancer","2013-11-07"
"44","B013100","Read","Malignant neoplasm of frenulum linguae","diagnostic","25 - Cancer","2013-11-07"
"45","B013z00","Read","Malignant neoplasm of ventral tongue surface NOS","diagnostic","25 - Cancer","2013-11-07"
"46","B014.00","Read","Malignant neoplasm of anterior 2/3 of tongue unspecified","diagnostic","25 - Cancer","2013-11-07"
"47","B015.00","Read","Malignant neoplasm of tongue; junctional zone","diagnostic","25 - Cancer","2013-11-07"
"48","B016.00","Read","Malignant neoplasm of lingual tonsil","diagnostic","25 - Cancer","2013-11-07"
"49","B017.00","Read","Malignant overlapping lesion of tongue","diagnostic","25 - Cancer","2013-11-07"
"50","B01y.00","Read","Malignant neoplasm of other sites of tongue","diagnostic","25 - Cancer","2013-11-07"
"51","B01z.00","Read","Malignant neoplasm of tongue NOS","diagnostic","25 - Cancer","2013-11-07"
"52","B02..00","Read","Malignant neoplasm of major salivary glands","diagnostic","25 - Cancer","2013-11-07"
"53","B020.00","Read","Malignant neoplasm of parotid gland","diagnostic","25 - Cancer","2013-11-07"
"54","B021.00","Read","Malignant neoplasm of submandibular gland","diagnostic","25 - Cancer","2013-11-07"
"55","B022.00","Read","Malignant neoplasm of sublingual gland","diagnostic","25 - Cancer","2013-11-07"
"56","B02y.00","Read","Malignant neoplasm of other major salivary glands","diagnostic","25 - Cancer","2013-11-07"
"57","B02z.00","Read","Malignant neoplasm of major salivary gland NOS","diagnostic","25 - Cancer","2013-11-07"
"58","B03..00","Read","Malignant neoplasm of gum","diagnostic","25 - Cancer","2013-11-07"
"59","B030.00","Read","Malignant neoplasm of upper gum","diagnostic","25 - Cancer","2013-11-07"
"60","B031.00","Read","Malignant neoplasm of lower gum","diagnostic","25 - Cancer","2013-11-07"
"61","B03y.00","Read","Malignant neoplasm of other sites of gum","diagnostic","25 - Cancer","2013-11-07"
"62","B03z.00","Read","Malignant neoplasm of gum NOS","diagnostic","25 - Cancer","2013-11-07"
"63","B04..00","Read","Malignant neoplasm of floor of mouth","diagnostic","25 - Cancer","2013-11-07"
"64","B040.00","Read","Malignant neoplasm of anterior portion of floor of mouth","diagnostic","25 - Cancer","2013-11-07"
"65","B041.00","Read","Malignant neoplasm of lateral portion of floor of mouth","diagnostic","25 - Cancer","2013-11-07"
"66","B042.00","Read","Malignant neoplasm; overlapping lesion of floor of mouth","diagnostic","25 - Cancer","2013-11-07"
"67","B04y.00","Read","Malignant neoplasm of other sites of floor of mouth","diagnostic","25 - Cancer","2013-11-07"
"68","B04z.00","Read","Malignant neoplasm of floor of mouth NOS","diagnostic","25 - Cancer","2013-11-07"
"69","B05..00","Read","Malignant neoplasm of other and unspecified parts of mouth","diagnostic","25 - Cancer","2013-11-07"
"70","B050.00","Read","Malignant neoplasm of cheek mucosa","diagnostic","25 - Cancer","2013-11-07"
"71","B050.11","Read","Malignant neoplasm of buccal mucosa","diagnostic","25 - Cancer","2013-11-07"
"72","B051.00","Read","Malignant neoplasm of vestibule of mouth","diagnostic","25 - Cancer","2013-11-07"
"73","B051000","Read","Malignant neoplasm of upper buccal sulcus","diagnostic","25 - Cancer","2013-11-07"
"74","B051100","Read","Malignant neoplasm of lower buccal sulcus","diagnostic","25 - Cancer","2013-11-07"
"75","B052.00","Read","Malignant neoplasm of hard palate","diagnostic","25 - Cancer","2013-11-07"
"76","B053.00","Read","Malignant neoplasm of soft palate","diagnostic","25 - Cancer","2013-11-07"
"77","B054.00","Read","Malignant neoplasm of uvula","diagnostic","25 - Cancer","2013-11-07"
"78","B055.00","Read","Malignant neoplasm of palate unspecified","diagnostic","25 - Cancer","2013-11-07"
"79","B055000","Read","Malignant neoplasm of junction of hard and soft palate","diagnostic","25 - Cancer","2013-11-07"
"80","B055100","Read","Malignant neoplasm of roof of mouth","diagnostic","25 - Cancer","2013-11-07"
"81","B055z00","Read","Malignant neoplasm of palate NOS","diagnostic","25 - Cancer","2013-11-07"
"82","B056.00","Read","Malignant neoplasm of retromolar area","diagnostic","25 - Cancer","2013-11-07"
"83","B057.00","Read","Overlapping lesion of other and unspecified parts of mouth","diagnostic","25 - Cancer","2013-11-07"
"84","B05y.00","Read","Malignant neoplasm of other specified mouth parts","diagnostic","25 - Cancer","2013-11-07"
"85","B05z.00","Read","Malignant neoplasm of mouth NOS","diagnostic","25 - Cancer","2013-11-07"
"86","B05z000","Read","Kaposi's sarcoma of palate","diagnostic","25 - Cancer","2013-11-07"
"87","B06..00","Read","Malignant neoplasm of oropharynx","diagnostic","25 - Cancer","2013-11-07"
"88","B060.00","Read","Malignant neoplasm of tonsil","diagnostic","25 - Cancer","2013-11-07"
"89","B060000","Read","Malignant neoplasm of faucial tonsil","diagnostic","25 - Cancer","2013-11-07"
"90","B060100","Read","Malignant neoplasm of palatine tonsil","diagnostic","25 - Cancer","2013-11-07"
"91","B060200","Read","Malignant neoplasm of overlapping lesion of tonsil","diagnostic","25 - Cancer","2013-11-07"
"92","B060z00","Read","Malignant neoplasm tonsil NOS","diagnostic","25 - Cancer","2013-11-07"
"93","B061.00","Read","Malignant neoplasm of tonsillar fossa","diagnostic","25 - Cancer","2013-11-07"
"94","B062.00","Read","Malignant neoplasm of tonsillar pillar","diagnostic","25 - Cancer","2013-11-07"
"95","B062000","Read","Malignant neoplasm of faucial pillar","diagnostic","25 - Cancer","2013-11-07"
"96","B062100","Read","Malignant neoplasm of glossopalatine fold","diagnostic","25 - Cancer","2013-11-07"
"97","B062200","Read","Malignant neoplasm of palatoglossal arch","diagnostic","25 - Cancer","2013-11-07"
"98","B062300","Read","Malignant neoplasm of palatopharyngeal arch","diagnostic","25 - Cancer","2013-11-07"
"99","B062z00","Read","Malignant neoplasm of tonsillar fossa NOS","diagnostic","25 - Cancer","2013-11-07"
"100","B063.00","Read","Malignant neoplasm of vallecula","diagnostic","25 - Cancer","2013-11-07"
"101","B064.00","Read","Malignant neoplasm of anterior epiglottis","diagnostic","25 - Cancer","2013-11-07"
"102","B064000","Read","Malignant neoplasm of epiglottis; free border","diagnostic","25 - Cancer","2013-11-07"
"103","B064100","Read","Malignant neoplasm of glossoepiglottic fold","diagnostic","25 - Cancer","2013-11-07"
"104","B064z00","Read","Malignant neoplasm of anterior epiglottis NOS","diagnostic","25 - Cancer","2013-11-07"
"105","B065.00","Read","Malignant neoplasm of junctional region of epiglottis","diagnostic","25 - Cancer","2013-11-07"
"106","B066.00","Read","Malignant neoplasm of lateral wall of oropharynx","diagnostic","25 - Cancer","2013-11-07"
"107","B067.00","Read","Malignant neoplasm of posterior wall of oropharynx","diagnostic","25 - Cancer","2013-11-07"
"108","B06y.00","Read","Malignant neoplasm of oropharynx; other specified sites","diagnostic","25 - Cancer","2013-11-07"
"109","B06yz00","Read","Malignant neoplasm of other specified site of oropharynx NOS","diagnostic","25 - Cancer","2013-11-07"
"110","B06z.00","Read","Malignant neoplasm of oropharynx NOS","diagnostic","25 - Cancer","2013-11-07"
"111","B07..00","Read","Malignant neoplasm of nasopharynx","diagnostic","25 - Cancer","2013-11-07"
"112","B070.00","Read","Malignant neoplasm of roof of nasopharynx","diagnostic","25 - Cancer","2013-11-07"
"113","B071.00","Read","Malignant neoplasm of posterior wall of nasopharynx","diagnostic","25 - Cancer","2013-11-07"
"114","B071000","Read","Malignant neoplasm of adenoid","diagnostic","25 - Cancer","2013-11-07"
"115","B071100","Read","Malignant neoplasm of pharyngeal tonsil","diagnostic","25 - Cancer","2013-11-07"
"116","B071z00","Read","Malignant neoplasm of posterior wall of nasopharynx NOS","diagnostic","25 - Cancer","2013-11-07"
"117","B072.00","Read","Malignant neoplasm of lateral wall of nasopharynx","diagnostic","25 - Cancer","2013-11-07"
"118","B072000","Read","Malignant neoplasm of pharyngeal recess","diagnostic","25 - Cancer","2013-11-07"
"119","B072z00","Read","Malignant neoplasm of lateral wall of nasopharynx NOS","diagnostic","25 - Cancer","2013-11-07"
"120","B073.00","Read","Malignant neoplasm of anterior wall of nasopharynx","diagnostic","25 - Cancer","2013-11-07"
"121","B073200","Read","Malignant neoplasm posterior margin nasal septum and choanae","diagnostic","25 - Cancer","2013-11-07"
"122","B073z00","Read","Malignant neoplasm of anterior wall of nasopharynx NOS","diagnostic","25 - Cancer","2013-11-07"
"123","B074.00","Read","Malignant neoplasm; overlapping lesion of nasopharynx","diagnostic","25 - Cancer","2013-11-07"
"124","B07y.00","Read","Malignant neoplasm of other specified site of nasopharynx","diagnostic","25 - Cancer","2013-11-07"
"125","B07z.00","Read","Malignant neoplasm of nasopharynx NOS","diagnostic","25 - Cancer","2013-11-07"
"126","B08..00","Read","Malignant neoplasm of hypopharynx","diagnostic","25 - Cancer","2013-11-07"
"127","B080.00","Read","Malignant neoplasm of postcricoid region","diagnostic","25 - Cancer","2013-11-07"
"128","B081.00","Read","Malignant neoplasm of pyriform sinus","diagnostic","25 - Cancer","2013-11-07"
"129","B082.00","Read","Malignant neoplasm aryepiglottic fold; hypopharyngeal aspect","diagnostic","25 - Cancer","2013-11-07"
"130","B083.00","Read","Malignant neoplasm of posterior pharynx","diagnostic","25 - Cancer","2013-11-07"
"131","B08y.00","Read","Malignant neoplasm of other specified hypopharyngeal site","diagnostic","25 - Cancer","2013-11-07"
"132","B08z.00","Read","Malignant neoplasm of hypopharynx NOS","diagnostic","25 - Cancer","2013-11-07"
"133","B0z..00","Read","Malig neop other/ill-defined sites lip; oral cavity; pharynx","diagnostic","25 - Cancer","2013-11-07"
"134","B0z0.00","Read","Malignant neoplasm of pharynx unspecified","diagnostic","25 - Cancer","2013-11-07"
"135","B0z1.00","Read","Malignant neoplasm of Waldeyer's ring","diagnostic","25 - Cancer","2013-11-07"
"136","B0z2.00","Read","Malignant neoplasm of laryngopharynx","diagnostic","25 - Cancer","2013-11-07"
"137","B0zy.00","Read","Malignant neoplasm of other sites lip; oral cavity; pharynx","diagnostic","25 - Cancer","2013-11-07"
"138","B0zz.00","Read","Malignant neoplasm of lip; oral cavity and pharynx NOS","diagnostic","25 - Cancer","2013-11-07"
"139","B10..00","Read","Malignant neoplasm of oesophagus","diagnostic","25 - Cancer","2013-11-07"
"140","B100.00","Read","Malignant neoplasm of cervical oesophagus","diagnostic","25 - Cancer","2013-11-07"
"141","B101.00","Read","Malignant neoplasm of thoracic oesophagus","diagnostic","25 - Cancer","2013-11-07"
"142","B102.00","Read","Malignant neoplasm of abdominal oesophagus","diagnostic","25 - Cancer","2013-11-07"
"143","B103.00","Read","Malignant neoplasm of upper third of oesophagus","diagnostic","25 - Cancer","2013-11-07"
"144","B104.00","Read","Malignant neoplasm of middle third of oesophagus","diagnostic","25 - Cancer","2013-11-07"
"145","B105.00","Read","Malignant neoplasm of lower third of oesophagus","diagnostic","25 - Cancer","2013-11-07"
"146","B106.00","Read","Malignant neoplasm; overlapping lesion of oesophagus","diagnostic","25 - Cancer","2013-11-07"
"147","B107.00","Read","Siewert type I adenocarcinoma","diagnostic","25 - Cancer","2013-11-07"
"148","B10y.00","Read","Malignant neoplasm of other specified part of oesophagus","diagnostic","25 - Cancer","2013-11-07"
"149","B10z.00","Read","Malignant neoplasm of oesophagus NOS","diagnostic","25 - Cancer","2013-11-07"
"150","B10z.11","Read","Oesophageal cancer","diagnostic","25 - Cancer","2013-11-07"
"151","B11..00","Read","Malignant neoplasm of stomach","diagnostic","25 - Cancer","2013-11-07"
"152","B110.00","Read","Malignant neoplasm of cardia of stomach","diagnostic","25 - Cancer","2013-11-07"
"153","B110000","Read","Malignant neoplasm of cardiac orifice of stomach","diagnostic","25 - Cancer","2013-11-07"
"154","B110100","Read","Malignant neoplasm of cardio-oesophageal junction of stomach","diagnostic","25 - Cancer","2013-11-07"
"155","B110111","Read","Malignant neoplasm of gastro-oesophageal junction","diagnostic","25 - Cancer","2013-11-07"
"156","B110z00","Read","Malignant neoplasm of cardia of stomach NOS","diagnostic","25 - Cancer","2013-11-07"
"157","B111.00","Read","Malignant neoplasm of pylorus of stomach","diagnostic","25 - Cancer","2013-11-07"
"158","B111000","Read","Malignant neoplasm of prepylorus of stomach","diagnostic","25 - Cancer","2013-11-07"
"159","B11..11","Read","Gastric neoplasm","diagnostic","25 - Cancer","2013-11-07"
"160","B111100","Read","Malignant neoplasm of pyloric canal of stomach","diagnostic","25 - Cancer","2013-11-07"
"161","B111z00","Read","Malignant neoplasm of pylorus of stomach NOS","diagnostic","25 - Cancer","2013-11-07"
"162","B112.00","Read","Malignant neoplasm of pyloric antrum of stomach","diagnostic","25 - Cancer","2013-11-07"
"163","B113.00","Read","Malignant neoplasm of fundus of stomach","diagnostic","25 - Cancer","2013-11-07"
"164","B114.00","Read","Malignant neoplasm of body of stomach","diagnostic","25 - Cancer","2013-11-07"
"165","B115.00","Read","Malignant neoplasm of lesser curve of stomach unspecified","diagnostic","25 - Cancer","2013-11-07"
"166","B116.00","Read","Malignant neoplasm of greater curve of stomach unspecified","diagnostic","25 - Cancer","2013-11-07"
"167","B117.00","Read","Malignant neoplasm; overlapping lesion of stomach","diagnostic","25 - Cancer","2013-11-07"
"168","B118.00","Read","Siewert type II adenocarcinoma","diagnostic","25 - Cancer","2013-11-07"
"169","B119.00","Read","Siewert type III adenocarcinoma","diagnostic","25 - Cancer","2013-11-07"
"170","B11y.00","Read","Malignant neoplasm of other specified site of stomach","diagnostic","25 - Cancer","2013-11-07"
"171","B11y000","Read","Malignant neoplasm of anterior wall of stomach NEC","diagnostic","25 - Cancer","2013-11-07"
"172","B11y100","Read","Malignant neoplasm of posterior wall of stomach NEC","diagnostic","25 - Cancer","2013-11-07"
"173","B11yz00","Read","Malignant neoplasm of other specified site of stomach NOS","diagnostic","25 - Cancer","2013-11-07"
"174","B11z.00","Read","Malignant neoplasm of stomach NOS","diagnostic","25 - Cancer","2013-11-07"
"175","B13..00","Read","Malignant neoplasm of colon","diagnostic","25 - Cancer","2013-11-07"
"176","B130.00","Read","Malignant neoplasm of hepatic flexure of colon","diagnostic","25 - Cancer","2013-11-07"
"177","B131.00","Read","Malignant neoplasm of transverse colon","diagnostic","25 - Cancer","2013-11-07"
"178","B132.00","Read","Malignant neoplasm of descending colon","diagnostic","25 - Cancer","2013-11-07"
"179","B133.00","Read","Malignant neoplasm of sigmoid colon","diagnostic","25 - Cancer","2013-11-07"
"180","B134.00","Read","Malignant neoplasm of caecum","diagnostic","25 - Cancer","2013-11-07"
"181","B134.11","Read","Carcinoma of caecum","diagnostic","25 - Cancer","2013-11-07"
"182","B135.00","Read","Malignant neoplasm of appendix","diagnostic","25 - Cancer","2013-11-07"
"183","B136.00","Read","Malignant neoplasm of ascending colon","diagnostic","25 - Cancer","2013-11-07"
"184","B137.00","Read","Malignant neoplasm of splenic flexure of colon","diagnostic","25 - Cancer","2013-11-07"
"185","B138.00","Read","Malignant neoplasm; overlapping lesion of colon","diagnostic","25 - Cancer","2013-11-07"
"186","B139.00","Read","Hereditary nonpolyposis colon cancer","diagnostic","25 - Cancer","2013-11-07"
"187","B13y.00","Read","Malignant neoplasm of other specified sites of colon","diagnostic","25 - Cancer","2013-11-07"
"188","B13z.00","Read","Malignant neoplasm of colon NOS","diagnostic","25 - Cancer","2013-11-07"
"189","B13z.11","Read","Colonic cancer","diagnostic","25 - Cancer","2013-11-07"
"190","B141.00","Read","Malignant neoplasm of rectum","diagnostic","25 - Cancer","2013-11-07"
"191","B150.00","Read","Primary malignant neoplasm of liver","diagnostic","25 - Cancer","2013-11-07"
"192","B153.00","Read","Secondary malignant neoplasm of liver","diagnostic","25 - Cancer","2013-11-07"
"193","B160.00","Read","Malignant neoplasm of gallbladder","diagnostic","25 - Cancer","2013-11-07"
"194","B17..00","Read","Malignant neoplasm of pancreas","diagnostic","25 - Cancer","2013-11-07"
"195","B170.00","Read","Malignant neoplasm of head of pancreas","diagnostic","25 - Cancer","2013-11-07"
"196","B171.00","Read","Malignant neoplasm of body of pancreas","diagnostic","25 - Cancer","2013-11-07"
"197","B172.00","Read","Malignant neoplasm of tail of pancreas","diagnostic","25 - Cancer","2013-11-07"
"198","B173.00","Read","Malignant neoplasm of pancreatic duct","diagnostic","25 - Cancer","2013-11-07"
"199","B174.00","Read","Malignant neoplasm of Islets of Langerhans","diagnostic","25 - Cancer","2013-11-07"
"200","B175.00","Read","Malignant neoplasm; overlapping lesion of pancreas","diagnostic","25 - Cancer","2013-11-07"
"201","B17y.00","Read","Malignant neoplasm of other specified sites of pancreas","diagnostic","25 - Cancer","2013-11-07"
"202","B17y000","Read","Malignant neoplasm of ectopic pancreatic tissue","diagnostic","25 - Cancer","2013-11-07"
"203","B17yz00","Read","Malignant neoplasm of specified site of pancreas NOS","diagnostic","25 - Cancer","2013-11-07"
"204","B17z.00","Read","Malignant neoplasm of pancreas NOS","diagnostic","25 - Cancer","2013-11-07"
"205","B21..00","Read","Malignant neoplasm of larynx","diagnostic","25 - Cancer","2013-11-07"
"206","B210.00","Read","Malignant neoplasm of glottis","diagnostic","25 - Cancer","2013-11-07"
"207","B211.00","Read","Malignant neoplasm of supraglottis","diagnostic","25 - Cancer","2013-11-07"
"208","B212.00","Read","Malignant neoplasm of subglottis","diagnostic","25 - Cancer","2013-11-07"
"209","B213.00","Read","Malignant neoplasm of laryngeal cartilage","diagnostic","25 - Cancer","2013-11-07"
"210","B213000","Read","Malignant neoplasm of arytenoid cartilage","diagnostic","25 - Cancer","2013-11-07"
"211","B213100","Read","Malignant neoplasm of cricoid cartilage","diagnostic","25 - Cancer","2013-11-07"
"212","B213300","Read","Malignant neoplasm of thyroid cartilage","diagnostic","25 - Cancer","2013-11-07"
"213","B213z00","Read","Malignant neoplasm of laryngeal cartilage NOS","diagnostic","25 - Cancer","2013-11-07"
"214","B214.00","Read","Malignant neoplasm; overlapping lesion of larynx","diagnostic","25 - Cancer","2013-11-07"
"215","B215.00","Read","Malignant neoplasm of epiglottis NOS","diagnostic","25 - Cancer","2013-11-07"
"216","B21y.00","Read","Malignant neoplasm of larynx; other specified site","diagnostic","25 - Cancer","2013-11-07"
"217","B21z.00","Read","Malignant neoplasm of larynx NOS","diagnostic","25 - Cancer","2013-11-07"
"218","B22..00","Read","Malignant neoplasm of trachea; bronchus and lung","diagnostic","25 - Cancer","2013-11-07"
"219","B220.00","Read","Malignant neoplasm of trachea","diagnostic","25 - Cancer","2013-11-07"
"220","B220100","Read","Malignant neoplasm of mucosa of trachea","diagnostic","25 - Cancer","2013-11-07"
"221","B220z00","Read","Malignant neoplasm of trachea NOS","diagnostic","25 - Cancer","2013-11-07"
"222","B221.00","Read","Malignant neoplasm of main bronchus","diagnostic","25 - Cancer","2013-11-07"
"223","B221000","Read","Malignant neoplasm of carina of bronchus","diagnostic","25 - Cancer","2013-11-07"
"224","B221100","Read","Malignant neoplasm of hilus of lung","diagnostic","25 - Cancer","2013-11-07"
"225","B221z00","Read","Malignant neoplasm of main bronchus NOS","diagnostic","25 - Cancer","2013-11-07"
"226","B222.00","Read","Malignant neoplasm of upper lobe; bronchus or lung","diagnostic","25 - Cancer","2013-11-07"
"227","B222000","Read","Malignant neoplasm of upper lobe bronchus","diagnostic","25 - Cancer","2013-11-07"
"228","B222100","Read","Malignant neoplasm of upper lobe of lung","diagnostic","25 - Cancer","2013-11-07"
"229","B222.11","Read","Pancoast's syndrome","diagnostic","25 - Cancer","2013-11-07"
"230","B222z00","Read","Malignant neoplasm of upper lobe; bronchus or lung NOS","diagnostic","25 - Cancer","2013-11-07"
"231","B223.00","Read","Malignant neoplasm of middle lobe; bronchus or lung","diagnostic","25 - Cancer","2013-11-07"
"232","B223000","Read","Malignant neoplasm of middle lobe bronchus","diagnostic","25 - Cancer","2013-11-07"
"233","B223100","Read","Malignant neoplasm of middle lobe of lung","diagnostic","25 - Cancer","2013-11-07"
"234","B223z00","Read","Malignant neoplasm of middle lobe; bronchus or lung NOS","diagnostic","25 - Cancer","2013-11-07"
"235","B224.00","Read","Malignant neoplasm of lower lobe; bronchus or lung","diagnostic","25 - Cancer","2013-11-07"
"236","B224000","Read","Malignant neoplasm of lower lobe bronchus","diagnostic","25 - Cancer","2013-11-07"
"237","B224100","Read","Malignant neoplasm of lower lobe of lung","diagnostic","25 - Cancer","2013-11-07"
"238","B224z00","Read","Malignant neoplasm of lower lobe; bronchus or lung NOS","diagnostic","25 - Cancer","2013-11-07"
"239","B225.00","Read","Malignant neoplasm of overlapping lesion of bronchus & lung","diagnostic","25 - Cancer","2013-11-07"
"240","B226.00","Read","Mesothelioma","diagnostic","25 - Cancer","2013-11-07"
"241","B22y.00","Read","Malignant neoplasm of other sites of bronchus or lung","diagnostic","25 - Cancer","2013-11-07"
"242","B22z.00","Read","Malignant neoplasm of bronchus or lung NOS","diagnostic","25 - Cancer","2013-11-07"
"243","B22z.11","Read","Lung cancer","diagnostic","25 - Cancer","2013-11-07"
"244","B32..00","Read","Malignant melanoma of skin","diagnostic","25 - Cancer","2013-11-07"
"245","B320.00","Read","Malignant melanoma of lip","diagnostic","25 - Cancer","2013-11-07"
"246","B321.00","Read","Malignant melanoma of eyelid including canthus","diagnostic","25 - Cancer","2013-11-07"
"247","B322.00","Read","Malignant melanoma of ear and external auricular canal","diagnostic","25 - Cancer","2013-11-07"
"248","B322000","Read","Malignant melanoma of auricle (ear)","diagnostic","25 - Cancer","2013-11-07"
"249","B322100","Read","Malignant melanoma of external auditory meatus","diagnostic","25 - Cancer","2013-11-07"
"250","B322z00","Read","Malignant melanoma of ear and external auricular canal NOS","diagnostic","25 - Cancer","2013-11-07"
"251","B323.00","Read","Malignant melanoma of other and unspecified parts of face","diagnostic","25 - Cancer","2013-11-07"
"252","B323000","Read","Malignant melanoma of external surface of cheek","diagnostic","25 - Cancer","2013-11-07"
"253","B323100","Read","Malignant melanoma of chin","diagnostic","25 - Cancer","2013-11-07"
"254","B323200","Read","Malignant melanoma of eyebrow","diagnostic","25 - Cancer","2013-11-07"
"255","B323300","Read","Malignant melanoma of forehead","diagnostic","25 - Cancer","2013-11-07"
"256","B323400","Read","Malignant melanoma of external surface of nose","diagnostic","25 - Cancer","2013-11-07"
"257","B323500","Read","Malignant melanoma of temple","diagnostic","25 - Cancer","2013-11-07"
"258","B323z00","Read","Malignant melanoma of face NOS","diagnostic","25 - Cancer","2013-11-07"
"259","B324.00","Read","Malignant melanoma of scalp and neck","diagnostic","25 - Cancer","2013-11-07"
"260","B324000","Read","Malignant melanoma of scalp","diagnostic","25 - Cancer","2013-11-07"
"261","B324100","Read","Malignant melanoma of neck","diagnostic","25 - Cancer","2013-11-07"
"262","B324z00","Read","Malignant melanoma of scalp and neck NOS","diagnostic","25 - Cancer","2013-11-07"
"263","B325.00","Read","Malignant melanoma of trunk (excluding scrotum)","diagnostic","25 - Cancer","2013-11-07"
"264","B325000","Read","Malignant melanoma of axilla","diagnostic","25 - Cancer","2013-11-07"
"265","B325100","Read","Malignant melanoma of breast","diagnostic","25 - Cancer","2013-11-07"
"266","B325200","Read","Malignant melanoma of buttock","diagnostic","25 - Cancer","2013-11-07"
"267","B325300","Read","Malignant melanoma of groin","diagnostic","25 - Cancer","2013-11-07"
"268","B325500","Read","Malignant melanoma of perineum","diagnostic","25 - Cancer","2013-11-07"
