"","code","coding_system","description","entity","list_name","upload_date"
"72","Z1S2.00","Read","Planned voiding","diagnostic","141 - res11: incontinence","2014-07-10"
"73","Z1S2100","Read","Planned voiding two hourly","diagnostic","141 - res11: incontinence","2014-07-10"
"74","Z89A.00","Read","Ability to perform toileting activities","diagnostic","141 - res11: incontinence","2014-07-10"
"75","Z89A100","Read","Does not perform toileting activities","diagnostic","141 - res11: incontinence","2014-07-10"
"76","Z89A200","Read","Difficulty performing toileting activities","diagnostic","141 - res11: incontinence","2014-07-10"
"77","Z89AE00","Read","Unable to use urine bottle","diagnostic","141 - res11: incontinence","2014-07-10"
"78","Z915.00","Read","Urinary catheter appliance procedures","diagnostic","141 - res11: incontinence","2014-07-10"
"79","Z915.11","Read","Urinary catheter care","diagnostic","141 - res11: incontinence","2014-07-10"
"80","ZL22400","Read","Under care of continence nurse","diagnostic","141 - res11: incontinence","2014-07-10"
"81","ZL62400","Read","Referral to continence nurse","diagnostic","141 - res11: incontinence","2014-07-10"
"82","ZLA2400","Read","Seen by continence nurse","diagnostic","141 - res11: incontinence","2014-07-10"
"83","ZLD7400","Read","Discharge by continence nurse","diagnostic","141 - res11: incontinence","2014-07-10"
"84","ZQ3C.00","Read","Bowels incontinence assessment","diagnostic","141 - res11: incontinence","2014-07-10"
"85","ZRas400","Read","OPCS continence disability scale","diagnostic","141 - res11: incontinence","2014-07-10"
