"","code","coding_system","description","entity","list_name","upload_date"
"22","E004z00","Read","Arteriosclerotic dementia NOS","diagnostic","140 - res11: Dementia","2014-07-10"
"23","E041.00","Read","Dementia in conditions EC","diagnostic","140 - res11: Dementia","2014-07-10"
"24","Eu00.00","Read","[X]Dementia in Alzheimer's disease","diagnostic","140 - res11: Dementia","2014-07-10"
"25","Eu00000","Read","[X]Dementia in Alzheimer's disease with early onset","diagnostic","140 - res11: Dementia","2014-07-10"
"26","Eu00011","Read","[X]Presenile dementia;Alzheimer's type","diagnostic","140 - res11: Dementia","2014-07-10"
"27","Eu00012","Read","[X]Primary degen dementia; Alzheimer's type; presenile onset","diagnostic","140 - res11: Dementia","2014-07-10"
"28","Eu00013","Read","[X]Alzheimer's disease type 2","diagnostic","140 - res11: Dementia","2014-07-10"
"29","Eu00100","Read","[X]Dementia in Alzheimer's disease with late onset","diagnostic","140 - res11: Dementia","2014-07-10"
"30","Eu00111","Read","[X]Alzheimer's disease type 1","diagnostic","140 - res11: Dementia","2014-07-10"
"31","Eu00112","Read","[X]Senile dementia;Alzheimer's type","diagnostic","140 - res11: Dementia","2014-07-10"
"32","Eu00113","Read","[X]Primary degen dementia of Alzheimer's type; senile onset","diagnostic","140 - res11: Dementia","2014-07-10"
"33","Eu00200","Read","[X]Dementia in Alzheimer's dis; atypical or mixed type","diagnostic","140 - res11: Dementia","2014-07-10"
"34","Eu00z00","Read","[X]Dementia in Alzheimer's disease; unspecified","diagnostic","140 - res11: Dementia","2014-07-10"
"35","Eu00z11","Read","[X]Alzheimer's dementia unspec","diagnostic","140 - res11: Dementia","2014-07-10"
"36","Eu01.00","Read","[X]Vascular dementia","diagnostic","140 - res11: Dementia","2014-07-10"
"37","Eu01000","Read","[X]Vascular dementia of acute onset","diagnostic","140 - res11: Dementia","2014-07-10"
"38","Eu01100","Read","[X]Multi-infarct dementia","diagnostic","140 - res11: Dementia","2014-07-10"
"39","Eu01.11","Read","[X]Arteriosclerotic dementia","diagnostic","140 - res11: Dementia","2014-07-10"
"40","Eu01111","Read","[X]Predominantly cortical dementia","diagnostic","140 - res11: Dementia","2014-07-10"
"41","Eu01200","Read","[X]Subcortical vascular dementia","diagnostic","140 - res11: Dementia","2014-07-10"
"42","Eu01300","Read","[X]Mixed cortical and subcortical vascular dementia","diagnostic","140 - res11: Dementia","2014-07-10"
"43","Eu01y00","Read","[X]Other vascular dementia","diagnostic","140 - res11: Dementia","2014-07-10"
"44","Eu01z00","Read","[X]Vascular dementia; unspecified","diagnostic","140 - res11: Dementia","2014-07-10"
"45","Eu02z00","Read","[X] Unspecified dementia","diagnostic","140 - res11: Dementia","2014-07-10"
"46","Eu02z11","Read","[X] Presenile dementia NOS","diagnostic","140 - res11: Dementia","2014-07-10"
"47","Eu02z13","Read","[X] Primary degenerative dementia NOS","diagnostic","140 - res11: Dementia","2014-07-10"
"48","Eu02z14","Read","[X] Senile dementia NOS","diagnostic","140 - res11: Dementia","2014-07-10"
"49","Eu02z16","Read","[X] Senile dementia; depressed or paranoid type","diagnostic","140 - res11: Dementia","2014-07-10"
"50","Eu04100","Read","[X]Delirium superimposed on dementia","diagnostic","140 - res11: Dementia","2014-07-10"
"51","F110.00","Read","Alzheimer's disease","diagnostic","140 - res11: Dementia","2014-07-10"
"52","F110000","Read","Alzheimer's disease with early onset","diagnostic","140 - res11: Dementia","2014-07-10"
"53","F110100","Read","Alzheimer's disease with late onset","diagnostic","140 - res11: Dementia","2014-07-10"
"54","Fyu3000","Read","[X]Other Alzheimer's disease","diagnostic","140 - res11: Dementia","2014-07-10"
