"","code","coding_system","description","entity","list_name","upload_date","BNF_header","BNF_code","drug_substance_name"
"31",2237002,"GPRD_product_code","ZUMENON tabs 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"32",2240001,"GPRD_product_code","ESTRADIOL + (ESTRADIOL + NORETHISTERONE ACETATE) - TWICE WEEKLY patch 50mcg/24 hr + (50mcg+250mcg/24","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"33",2240002,"GPRD_product_code","ESTRADIOL + (ESTRADIOL + NORETHISTERONE ACETATE) - TWICE WEEKLY treatment pack","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"34",2240003,"GPRD_product_code","ESTRADIOL + (ESTRADIOL + NORETHISTERONE ACETATE) - TWICE WEEKLY patch 50mcg/24 hr + (50mcg+170mcg/24","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"35",2267001,"GPRD_product_code","ESTRACOMBI TTS patch","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"36",2374001,"GPRD_product_code","ESTRADIOL VALERATE & (ESTRADIOL VALERATE + NORETHISTERONE) tabs 1mg + (1mg + 1mg)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"37",2374002,"GPRD_product_code","ESTRADIOL VALERATE & (ESTRADIOL VALERATE + NORETHISTERONE) tabs 2mg + (2mg + 1 mg)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"38",2374003,"GPRD_product_code","ESTRADIOL VALERATE & (ESTRADIOL VALERATE + NORETHISTERONE) tabs 2mg + 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"39",2517001,"GPRD_product_code","TRISEQUENS tabs","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"40",2517002,"GPRD_product_code","TRISEQUENS forte tabs","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"41",2541001,"GPRD_product_code","CYCLO-PROGYNOVA tabs 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"42",2541002,"GPRD_product_code","CYCLO-PROGYNOVA tabs 2mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"43",2542001,"GPRD_product_code","PROGYNOVA tabs 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"44",2542002,"GPRD_product_code","PROGYNOVA tabs 2mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"45",2799009,"GPRD_product_code","ETHINYLESTRADIOL tabs 10micrograms [CELLTECH]","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"46",3251001,"GPRD_product_code","ESTRADIOL inj 1mg/ml","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"47",3251002,"GPRD_product_code","ESTRADIOL inj 5mg/ml","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"48",3252001,"GPRD_product_code","ESTRADIOL tabs 2mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"49",3252002,"GPRD_product_code","ESTRADIOL tabs 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"50",3252003,"GPRD_product_code","ESTRADIOL patch 40micrograms/24 hours (1.25mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"51",3253001,"GPRD_product_code","ESTRADIOL + ESTRONE & ESTRIOL tabs","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"52",3253007,"GPRD_product_code","PREMARIN 1.25MG/NORGESTREL 0.15MG MG TAB","drug","106 - hormone replacement drugs","2014-01-30",NA,0,NA
"53",3254001,"GPRD_product_code","HORMONIN tabs","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"54",3255001,"GPRD_product_code","ESTRIOL tabs 250micrograms","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"55",3255002,"GPRD_product_code","ESTRIOL tabs 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"56",3390001,"GPRD_product_code","CONJUGATED OESTROGENS EQUINE tabs 625micrograms","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"57",3390002,"GPRD_product_code","CONJUGATED OESTROGENS EQUINE tabs 1.25mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"58",3390003,"GPRD_product_code","CONJUGATED OESTROGENS EQUINE tabs 2.5mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"59",3607001,"GPRD_product_code","DIENESTROL tabs 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"60",3607002,"GPRD_product_code","DIENESTROL tabs 5mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"61",4301001,"GPRD_product_code","NORGESTREL & CONJUGATED OESTROGENS (EQUINE) tabs 150micrograms + 625micrograms","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"62",4301002,"GPRD_product_code","NORGESTREL & CONJUGATED OESTROGENS (EQUINE) tabs 150micrograms + 1.25mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"63",4342001,"GPRD_product_code","ESTRADIOL VALERATE & (ESTRADIOL VALERATE + LEVONORGESTREL) tabs 2mg + (2mg + 75micrograms)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"64",4342002,"GPRD_product_code","ESTRADIOL VALERATE & (ESTRADIOL VALERATE + LEVONORGESTREL) tabs 1mg + (1mg + 250micrograms)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"65",4396001,"GPRD_product_code","NUVELLE tabs","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"66",4636007,"GPRD_product_code","OVESTIN .25 MG TAB","drug","106 - hormone replacement drugs","2014-01-30",NA,0,NA
"67",4659001,"GPRD_product_code","QUINESTRADOL caps 250micrograms","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"68",4660001,"GPRD_product_code","PENTOVIS caps 250micrograms","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"69",4661001,"GPRD_product_code","QUINESTROL tabs 4mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"70",4662001,"GPRD_product_code","ESTROVIS tabs 4mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"71",4828009,"GPRD_product_code","ETHINYLESTRADIOL tabs 2micrograms [UCB]","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"72",5028001,"GPRD_product_code","ESTROPIPATE tabs 1.5mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"73",5262001,"GPRD_product_code","CLIMAVAL tabs 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"74",5262002,"GPRD_product_code","CLIMAVAL tabs 2mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"75",5480001,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 50mcg/24 hours (3.2mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"76",5480002,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 25mcg/24 hours (1.6mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"77",5480003,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 75micrograms/24 hours(4.8mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"78",5481001,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 25micrograms/24 hours (2mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"79",5481002,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 100micrograms/24 hours (8mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"80",5481003,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 25micrograms/24 hours (2mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"81",5482001,"GPRD_product_code","ESTRAPAK 50 patch+tab 50mcg/24hours(4mg/unit) + 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"82",5483001,"GPRD_product_code","ESTRADERM TTS patch 25micrograms/24 hours (2mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"83",5483002,"GPRD_product_code","ESTRADERM TTS patch 50micrograms/24 hours (4mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"84",5483003,"GPRD_product_code","ESTRADERM TTS patch 100micrograms/24 hours (8mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"85",5527001,"GPRD_product_code","CONJUGATED OESTROGENS EQUINE & NORGESTREL tabs 625micrograms + 150micrograms","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"86",5527002,"GPRD_product_code","CONJUGATED OESTROGENS EQUINE & NORGESTREL tabs 1.25mg + 150micrograms","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"87",5747007,"GPRD_product_code","CONJUGATED OESTROGENS 625/NORGESTREL 500 MCG TAB","drug","106 - hormone replacement drugs","2014-01-30",NA,0,NA
"88",5837001,"GPRD_product_code","ESTRADIOL VALERATE & (ESTRADIOL VALERATE + NORGESTREL) tabs 2mg + (2mg + 500micrograms)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"89",5838001,"GPRD_product_code","ESTRADIOL & (ESTRADIOL + NORETHISTERONE) & (ESTRADIOL) triphasic tabs 2mg + (2mg + 1mg) + (1mg)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"90",5838002,"GPRD_product_code","ESTRADIOL & (ESTRADIOL + NORETHISTERONE) & (ESTRADIOL) triphasic forte tabs 4mg + (4mg + 1mg) + (1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"91",6235007,"GPRD_product_code","CONJUGATED OESTROGENS / NORGESTREL 1.25 MG TAB","drug","106 - hormone replacement drugs","2014-01-30",NA,0,NA
"92",6303001,"GPRD_product_code","ESTRADIOL VALERATE tabs 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"93",6303002,"GPRD_product_code","ESTRADIOL VALERATE tabs 2mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"94",6421001,"GPRD_product_code","ETHINYLESTRADIOL tabs 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"95",6680001,"GPRD_product_code","LIVIAL tabs 2.5mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"96",6684001,"GPRD_product_code","TIBOLONE tabs 2.5mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"97",6926001,"GPRD_product_code","EVOREL -50 patch 50mcg/24 hours (3.2mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"98",6926002,"GPRD_product_code","EVOREL -25 patch 25mcg/24 hours (1.6mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"99",6926003,"GPRD_product_code","EVOREL -75 patch 75micrograms/24 hours(4.8mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"100",7037001,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 100mcg/24 hours (6.4mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"101",7037002,"GPRD_product_code","ESTRADIOL TWICE WEEKLY transdermal patch 80micrograms/24 hours","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"102",7037003,"GPRD_product_code","ESTRADIOL TWICE WEEKLY transdermal patch 40micrograms/24 hours","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"103",7317001,"GPRD_product_code","MESTRANOL + NORETHISTERONE tabs","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"104",7413001,"GPRD_product_code","EVOREL PAK treatment pack 50mcg/24hours(3.2mg/unit) + 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"105",7414001,"GPRD_product_code","ESTRADIOL + NORETHISTERONE patch+tab 50mcg/24hours(3.2mg/unit) + 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"106",7559001,"GPRD_product_code","NUVELLE CONTINUOUS tabs 2mg + 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"107",7628001,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 50micrograms/24 hours (4mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"108",7633001,"GPRD_product_code","PROGYNOVA TS 100 patch 100mcg/24 hour (7.6mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"109",7748001,"GPRD_product_code","ESTRADIOL + (ESTRADIOL + NORETHISTERONE ACETATE) tabs 1mg + (1mg + 1mg)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"110",7778001,"GPRD_product_code","PROGYNOVA TS 25 patch 25micrograms/24 hours (2mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"111",7828001,"GPRD_product_code","ESTRADIOL & (ESTRADIOL + DYDROGESTERONE) tabs 1mg + 5mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"112",7934001,"GPRD_product_code","EVOREL -100 patch 100mcg/24 hours (6.4mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"113",8123001,"GPRD_product_code","ESTRADIOL VALERATE + NORETHISTERONE (continuous combined) tabs 1mg + 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"114",8124001,"GPRD_product_code","ESTRADIOL VALERATE + NORETHISTERONE (continuous combined) tabs 2mg + 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"115",8125001,"GPRD_product_code","ESTRADIOL + NORETHISTERONE ACETATE (continuous combined) tabs 1mg + 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"116",8128001,"GPRD_product_code","ESTRADIOL VALERATE + NORGESTREL tabs 2mg + 500micrograms","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"117",8129001,"GPRD_product_code","ESTRADIOL VALERATE + LEVONORGESTREL tabs 1mg + 250micrograms","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"118",8130001,"GPRD_product_code","ESTRADIOL VALERATE + LEVONORGESTREL tabs 2mg + 75micrograms","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"119",8133001,"GPRD_product_code","ESTRADIOL VALERATE + MEDROXYPROGESTERONE ACETATE tabs 2mg + 20mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"120",8134001,"GPRD_product_code","FEMTAB tabs 2mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"121",8135001,"GPRD_product_code","FEMTAB SEQUI tabs","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"122",8137001,"GPRD_product_code","FEMTAB CONTINUOUS tabs 2mg + 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"123",8140001,"GPRD_product_code","FEMTAB tabs 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"124",8319001,"GPRD_product_code","ESTRADIOL + NORETHISTERONE ACETATE patch+tab 50mcg/24hours(4mg/unit) + 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"125",8379001,"GPRD_product_code","MENOREST patch 37.5micrograms/24 hours (3.29mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"126",8379002,"GPRD_product_code","MENOREST patch 50micrograms/24 hours (4.33mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"127",8379003,"GPRD_product_code","MENOREST patch 75micrograms/24hours (6.57mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"128",8439001,"GPRD_product_code","PRO-JUVEN crm 1.5%","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"129",8453001,"GPRD_product_code","ESTRADIOL & (ESTRADIOL + NORETHISTERONE) tabs 2mg + (2mg + 1mg)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"130",8520001,"GPRD_product_code","ESTRADIOL VALERATE & (ESTRADIOL VALERATE + MEDROXYPROGESTERONE ACETATE) + PLACEBO tabs 2mg + (2mg + ","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"131",8530001,"GPRD_product_code","ESTRADIOL & (ESTRADIOL + LEVONORGESTREL) ONCE WEEKLY patch 50mcg/24hrs + (50mcg+10mcg/24hrs)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"132",8542001,"GPRD_product_code","FEMATRIX 80 patch 80mcg/24 hours (2.5mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"133",8576001,"GPRD_product_code","KLIOFEM tabs 2mg + 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"134",8587001,"GPRD_product_code","ESTRADIOL + NORETHISTERONE ACETATE (continuous combined) tabs 2mg + 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"135",8587002,"GPRD_product_code","ESTRADIOL + NORETHISTERONE ACETATE (continuous combined) tabs 2mg + 0.7mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"136",8587003,"GPRD_product_code","ESTRADIOL + NORETHISTERONE ACETATE (continuous combined) tabs 1mg + 0.5mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"137",8599001,"GPRD_product_code","OESTROGEL gel 0.06%","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"138",8600001,"GPRD_product_code","ESTRADIOL gel 0.06%","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"139",8600002,"GPRD_product_code","ESTRADIOL gel 0.1%","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"140",8610001,"GPRD_product_code","FEMOSTON tabs 1mg + 10mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"141",8610002,"GPRD_product_code","FEMOSTON tabs 2mg + 10mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"142",8610003,"GPRD_product_code","FEMOSTON tabs 2mg + 20mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"143",8611001,"GPRD_product_code","ESTRADIOL & (ESTRADIOL + DYDROGESTERONE) tabs 1mg + (1mg + 10mg)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"144",8611002,"GPRD_product_code","ESTRADIOL & (ESTRADIOL + DYDROGESTERONE) tabs 2mg + (2mg + 10 mg)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"145",8611003,"GPRD_product_code","ESTRADIOL & (ESTRADIOL + DYDROGESTERONE) tabs 2mg + (2mg + 20mg)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"146",8621001,"GPRD_product_code","EVISTA FC tab 60mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"147",8648001,"GPRD_product_code","TRIDESTRA tabs","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"148",8649001,"GPRD_product_code","ESTRADIOL VALERATE + MEDROXYPROGESTERONE ACETATE tabs","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"149",8649002,"GPRD_product_code","ESTRADIOL VALERATE + MEDROXYPROGESTERONE ACETATE tabs 1mg + 5mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"150",8649003,"GPRD_product_code","ESTRADIOL VALERATE + MEDROXYPROGESTERONE ACETATE tabs 1mg + 2.5mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"151",8671001,"GPRD_product_code","ADGYN COMBI tabs 2mg + (2mg + 1mg)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"152",8692001,"GPRD_product_code","ESTRADIOL & DYDROGESTERONE patch+tab 80mcg/24 hours + 10mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"153",8692002,"GPRD_product_code","ESTRADIOL & DYDROGESTERONE patch+tab 40mcg/24 hours + 10mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"154",8732001,"GPRD_product_code","ETHINYLESTRADIOL + METHYLTESTOSTERONE tabs 4.4micrograms + 3.6mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"155",8885001,"GPRD_product_code","PREMIQUE tabs 625micrograms + 5mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"156",8886001,"GPRD_product_code","CONJUGATED OESTROGENS EQUINE + MEDROXYPROGESTERONE ACETATE (continuous combined) tabs 625micrograms ","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"157",8902001,"GPRD_product_code","PREMIQUE CYCLE tabs","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"158",8903001,"GPRD_product_code","CONJUGAT OESTROGE EQUI & (CONJUGAT OESTROGE EQUI + MEDROXYPROGESTERO ACETAT tab 625 micrograms + (62","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"159",8909001,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 37.5micrograms/24 hours (3.29mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"160",8909002,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 50micrograms/24 hours (4.33mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"161",8909003,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 75micrograms/24hours (6.57mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"162",8913001,"GPRD_product_code","ESTRADIOL + (ESTRADIOL + NORETHISTERONE ACETATE) tabs 2mg + (2mg + 1 mg)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"163",8945001,"GPRD_product_code","FEMATRIX 40 patch 40micrograms/24 hours (1.25mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"164",8947001,"GPRD_product_code","FEMAPAK 80 treatment pack 80mcg/24 hours + 10mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"165",9105001,"GPRD_product_code","FEMSEVEN 50 patch 50micrograms/24 hours(1.5mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"166",9124001,"GPRD_product_code","ELLESTE-SOLO tabs 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"167",9124002,"GPRD_product_code","ELLESTE-SOLO tabs 2mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"168",9126001,"GPRD_product_code","ELLESTE-DUET tabs 2mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"169",9126002,"GPRD_product_code","ELLESTE-DUET tabs 1mg","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"170",9164001,"GPRD_product_code","ESTRADIOL ONCE WEEKLY patch 50micrograms/24 hours(1.5mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"171",9164002,"GPRD_product_code","ESTRADIOL ONCE WEEKLY patch 50mcg/24hours (3.8 mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
"172",9164003,"GPRD_product_code","ESTRADIOL ONCE WEEKLY patch 100mcg/24 hour (7.6mg/unit)","drug","106 - hormone replacement drugs","2014-01-30",NA,6040101,NA
