"","code","coding_system","description","entity","list_name","upload_date","BNF_header","BNF_code","drug_substance_name"
"20",8479001,"GPRD_product_code","LOSARTAN tabs 100mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"21",8759001,"GPRD_product_code","LOSARTAN + HYDROCHLOROTHIAZIDE tabs 50mg + 12.5mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"22",8910001,"GPRD_product_code","IRBESARTAN + HYDROCHLOROTHIAZIDE tabs 150mg + 12.5mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2020100,NA
"23",8910002,"GPRD_product_code","IRBESARTAN + HYDROCHLOROTHIAZIDE tabs 300mg + 12.5mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"24",9210001,"GPRD_product_code","COZAAR tabs 100mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"25",9450001,"GPRD_product_code","MICARDIS PLUS tabs 40mg + 12.5mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"26",9452001,"GPRD_product_code","TELMISARTAN + HYDROCHLOROTHIAZIDE tabs 40mg + 12.5mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2020100,NA
"27",9495001,"GPRD_product_code","CANDESARTAN tabs 16mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"28",9496001,"GPRD_product_code","CANDESARTAN tabs 2mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"29",9496002,"GPRD_product_code","CANDESARTAN tabs 4mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"30",9496003,"GPRD_product_code","CANDESARTAN tabs 8mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"31",9567001,"GPRD_product_code","MICARDIS tabs 40mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"32",9567002,"GPRD_product_code","MICARDIS tabs 80mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"33",9567003,"GPRD_product_code","MICARDIS tabs 20mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"34",9922001,"GPRD_product_code","COZAAR-COMP tabs 50mg + 12.5mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2020100,NA
"35",10485001,"GPRD_product_code","VALSARTAN caps 40mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"36",10485002,"GPRD_product_code","VALSARTAN caps 80mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"37",10485003,"GPRD_product_code","VALSARTAN caps 160mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"38",10486001,"GPRD_product_code","DIOVAN caps 40mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"39",10486002,"GPRD_product_code","DIOVAN caps 80mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"40",10486003,"GPRD_product_code","DIOVAN caps 160mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"41",10707001,"GPRD_product_code","COAPROVEL tabs 150mg + 12.5mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2020100,NA
"42",10707002,"GPRD_product_code","COAPROVEL tabs 300mg + 12.5mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"43",10716001,"GPRD_product_code","EPROSARTAN tabs 300mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"44",10716002,"GPRD_product_code","EPROSARTAN tabs 400mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"45",10716003,"GPRD_product_code","EPROSARTAN tabs 600mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"46",10717001,"GPRD_product_code","TEVETEN tabs 300mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"47",10717002,"GPRD_product_code","TEVETEN tabs 400mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"48",10717003,"GPRD_product_code","TEVETEN tabs 600mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"49",11492001,"GPRD_product_code","IRBESARTAN tabs 75mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"50",11492002,"GPRD_product_code","IRBESARTAN tabs 150mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"51",11492003,"GPRD_product_code","IRBESARTAN tabs 300mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"52",11493001,"GPRD_product_code","APROVEL tabs 75mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"53",11493002,"GPRD_product_code","APROVEL tabs 150mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"54",11493003,"GPRD_product_code","APROVEL tabs 300mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"55",11664001,"GPRD_product_code","AMIAS tabs 16mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"56",12571001,"GPRD_product_code","VALSARTAN + HYDROCHLOROTHIAZIDE tabs 160mg + 12.5mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"57",12572001,"GPRD_product_code","HYDROCHLOROTHIAZIDE + VALSARTAN tabs 12.5mg + 160mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"58",12573001,"GPRD_product_code","CO-DIOVAN tabs 160mg + 12.5mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2020100,NA
"59",12575001,"GPRD_product_code","VALSARTAN + HYDROCHLOROTHIAZIDE tabs 160mg + 25mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"60",12577001,"GPRD_product_code","HYDROCHLOROTHIAZIDE + VALSARTAN tabs 25mg + 160mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"61",12578001,"GPRD_product_code","CO-DIOVAN tabs 160mg + 25mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"62",12785001,"GPRD_product_code","VALSARTAN + HYDROCHLOROTHIAZIDE tabs 80mg + 12.5mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2020100,NA
"63",12786001,"GPRD_product_code","HYDROCHLOROTHIAZIDE + VALSARTAN tabs 12.5mg + 80mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"64",12787001,"GPRD_product_code","CO-DIOVAN tabs 80mg + 12.5mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2020100,NA
"65",12846001,"GPRD_product_code","VALSARTAN tabs 40mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"66",12847001,"GPRD_product_code","DIOVAN tabs 40mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"67",12971001,"GPRD_product_code","CANDESARTAN tabs 32mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"68",12972001,"GPRD_product_code","AMIAS tabs 32mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"69",13477001,"GPRD_product_code","LOSARTAN + HYDROCHLOROTHIAZIDE tabs 100mg + 25mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2020100,NA
"70",13478001,"GPRD_product_code","HYDROCHLOROTHIAZIDE + LOSARTAN tabs 25mg + 100mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"71",13479001,"GPRD_product_code","COZAAR-COMP tabs 100mg + 25mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2020100,NA
"72",13906001,"GPRD_product_code","OLMESARTAN MEDOXOMIL + HYDROCHLOROTHIAZIDE tabs 20mg + 12.5mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2020100,NA
"73",13907001,"GPRD_product_code","OLMESARTAN MEDOXOMIL + HYDROCHLOROTHIAZIDE tabs 20mg + 25mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2020100,NA
"74",13909001,"GPRD_product_code","OLMETEC PLUS tabs 20mg + 12.5mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"75",13910001,"GPRD_product_code","OLMETEC PLUS tabs 20mg + 25mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2020100,NA
"76",13959001,"GPRD_product_code","HYDROCHLOROTHIAZIDE + OLMESARTAN MEDOXOMIL tabs 25mg + 20mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2020100,NA
"77",13960001,"GPRD_product_code","HYDROCHLOROTHIAZIDE + OLMESARTAN MEDOXOMIL tabs 12.5mg + 20mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2020100,NA
"78",14583001,"GPRD_product_code","VALSARTAN (IPU) tabs 80mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"79",14585001,"GPRD_product_code","VALSARTAN (IPU) tabs 160mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
"80",14780001,"GPRD_product_code","IRBESARTAN + HYDROCHLOROTHIAZIDE tabs 300mg + 25mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2020100,NA
"81",14781001,"GPRD_product_code","COAPROVEL tabs 300mg + 25mg","drug","102 - Angiotensin-II receptor antagonists","2014-01-30",NA,2050502,NA
