"","code","coding_system","description","entity","list_name","upload_date","BNF_header","BNF_code","drug_substance_name"
"86",763010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"87",763011,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,99000000,NA
"88",770009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"89",770010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"90",780009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,99000000,NA
"91",851001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"92",851009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"93",851010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"94",851011,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"95",852010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"96",852011,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"97",853009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"98",853010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"99",853011,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"100",872009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"101",872010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"102",873009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"103",873010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"104",873011,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"105",874009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"106",874010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"107",874011,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"108",914002,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"109",929001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"110",929002,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"111",929003,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"112",1054009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"113",1054010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"114",1124001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"115",1124002,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"116",1124003,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"117",1125001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"118",1147009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,99000000,NA
"119",1210001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"120",1211001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"121",1217001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"122",1231009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,99000000,NA
"123",1262001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"124",1262002,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"125",1266009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,99000000,NA
"126",1279010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"127",1279011,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"128",1283010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"129",1285009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,99000000,NA
"130",1351001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"131",1351002,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"132",1357001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"133",1366009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"134",1366010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"135",1366011,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"136",1375009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"137",1375010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"138",1376009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"139",1376010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"140",1405009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"141",1406009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"142",1422009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"143",1423009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"144",1424009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"145",1431009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"146",1445009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,15010403,NA
"147",1446001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"148",1446002,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"149",1446009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,15010403,NA
"150",1520009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"151",1529001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"152",1539009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"153",1539010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"154",1541001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"155",1541002,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"156",1541003,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"157",1556001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"158",1581001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"159",1643009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"160",1643010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"161",1650009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"162",1657009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"163",1668009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"164",1668010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"165",1668011,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"166",1669009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"167",1670009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,99000000,NA
"168",1678009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,99000000,NA
"169",1688001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"170",1696009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,99000000,NA
"171",1786001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"172",1815009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"173",1816009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"174",1822009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"175",1822010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"176",1822011,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"177",1823009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"178",1825009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"179",1862009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"180",1905001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"181",1905002,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"182",1906001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"183",1906002,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"184",1916001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"185",1918001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"186",1918002,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"187",1923009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"188",1940009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"189",1971009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"190",1981001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"191",1981002,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"192",1981003,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"193",2015009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"194",2042009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"195",2065009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"196",2077009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"197",2080001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"198",2081001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"199",2123009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"200",2123010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"201",2123011,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"202",2128009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"203",2136009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"204",2152009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"205",2152010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"206",2152011,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"207",2186009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"208",2206001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"209",2206002,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"210",2206003,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"211",2208001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"212",2208002,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"213",2208003,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"214",2238001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"215",2265007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"216",2266007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"217",2267007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"218",2268007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"219",2269007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"220",2270009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"221",2270010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"222",2286009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"223",2304009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"224",2314009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"225",2318001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"226",2323009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"227",2332009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"228",2332010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"229",2332011,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"230",2333009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"231",2333010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"232",2417001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"233",2417002,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"234",2444009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"235",2445009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"236",2583007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"237",2682001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"238",2694001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"239",2694007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"240",2695001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"241",2710007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"242",2711007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"243",2712007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"244",2713007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"245",2714007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"246",2715007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"247",2719007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"248",2720007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"249",2721007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"250",2722007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"251",2723007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"252",2724007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"253",2725007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"254",2726007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"255",2727007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"256",2728007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
"257",2739001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"258",2742001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"259",2755009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"260",2756001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"261",2756009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"262",2764001,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"263",2764002,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"264",2771009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"265",2771010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"266",2789009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"267",2792009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"268",2792010,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070200,NA
"269",2793009,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,4070100,NA
"270",2810007,"GPRD_product_code",NA,"drug","114 - Strong analgesics","2014-01-30",NA,0,NA
