"","code","coding_system","description","entity","list_name","upload_date","BNF_header","BNF_code","drug_substance_name"
"68",1802001,"GPRD_product_code","TRINORDIOL tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"69",1804001,"GPRD_product_code","NORIMIN tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"70",1806001,"GPRD_product_code","BREVINOR tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"71",1810001,"GPRD_product_code","BINOVUM tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"72",1812001,"GPRD_product_code","NEOCON 1/35 tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"73",1816001,"GPRD_product_code","OVYSMEN tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"74",1818001,"GPRD_product_code","TRINOVUM tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"75",1818002,"GPRD_product_code","TRINOVUM ED tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"76",1821001,"GPRD_product_code","MARVELON tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"77",1823001,"GPRD_product_code","MINILYN tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"78",1914001,"GPRD_product_code","ETHINYLESTRADIOL + NORETHISTERONE tabs 35mcg + 500mcg","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"79",1914002,"GPRD_product_code","ETHINYLESTRADIOL + NORETHISTERONE tabs 35mcg + 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"80",1976009,"GPRD_product_code","TAMOXIFEN tabs 10mg [IVAX]","drug","104 - Bisphosphonates","2014-01-30",NA,8030401,NA
"81",2006001,"GPRD_product_code","ETHINYLESTRADIOL tabs 10micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"82",2006002,"GPRD_product_code","ETHINYLESTRADIOL tabs 20micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"83",2006003,"GPRD_product_code","ETHINYLESTRADIOL tabs 50micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,8030100,NA
"84",2052007,"GPRD_product_code","PREMARIN 0.625MG/NORGESTREL 0.15MG MG TAB","drug","104 - Bisphosphonates","2014-01-30",NA,0,NA
"85",2134001,"GPRD_product_code","ZOLEDRONIC ACID inf 4mg","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"86",2176007,"GPRD_product_code","OESTROGENS CONJUGATED 25 MG INJ","drug","104 - Bisphosphonates","2014-01-30",NA,0,NA
"87",2234001,"GPRD_product_code","CLIMAGEST tabs 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"88",2234002,"GPRD_product_code","CLIMAGEST tabs 2mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"89",2237001,"GPRD_product_code","ZUMENON tabs 2mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"90",2237002,"GPRD_product_code","ZUMENON tabs 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"91",2240001,"GPRD_product_code","ESTRADIOL + (ESTRADIOL + NORETHISTERONE ACETATE) - TWICE WEEKLY patch 50mcg/24 hr + (50mcg+250mcg/24","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"92",2240002,"GPRD_product_code","ESTRADIOL + (ESTRADIOL + NORETHISTERONE ACETATE) - TWICE WEEKLY treatment pack","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"93",2240003,"GPRD_product_code","ESTRADIOL + (ESTRADIOL + NORETHISTERONE ACETATE) - TWICE WEEKLY patch 50mcg/24 hr + (50mcg+170mcg/24","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"94",2267001,"GPRD_product_code","ESTRACOMBI TTS patch","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"95",2281009,"GPRD_product_code","TAMOXIFEN tabs 10mg [ALPHAR/COX]","drug","104 - Bisphosphonates","2014-01-30",NA,8030401,NA
"96",2281010,"GPRD_product_code","TAMOXIFEN tabs 20mg [ALPHAR/COX]","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"97",2281011,"GPRD_product_code","TAMOXIFEN tabs 40mg [ALPHAR/COX]","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"98",2297001,"GPRD_product_code","TRI-MINULET tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"99",2329001,"GPRD_product_code","TRIADENE tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"100",2374001,"GPRD_product_code","ESTRADIOL VALERATE & (ESTRADIOL VALERATE + NORETHISTERONE) tabs 1mg + (1mg + 1mg)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"101",2374002,"GPRD_product_code","ESTRADIOL VALERATE & (ESTRADIOL VALERATE + NORETHISTERONE) tabs 2mg + (2mg + 1 mg)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"102",2374003,"GPRD_product_code","ESTRADIOL VALERATE & (ESTRADIOL VALERATE + NORETHISTERONE) tabs 2mg + 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"103",2415001,"GPRD_product_code","DIETHYLSTILBESTROL sugar-coated tabs 5mg","drug","104 - Bisphosphonates","2014-01-30",NA,8030100,NA
"104",2436001,"GPRD_product_code","SYNPHASE tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"105",2479001,"GPRD_product_code","DIANETTE tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"106",2517001,"GPRD_product_code","TRISEQUENS tabs","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"107",2517002,"GPRD_product_code","TRISEQUENS forte tabs","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"108",2523001,"GPRD_product_code","GYNOVLAR 21 tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"109",2525001,"GPRD_product_code","CONTROVLAR tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"110",2527001,"GPRD_product_code","MINOVLAR 21 tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"111",2529001,"GPRD_product_code","MINOVLAR ED tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"112",2533001,"GPRD_product_code","EUGYNON 30 tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"113",2535001,"GPRD_product_code","MICROGYNON 30 tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"114",2537001,"GPRD_product_code","LOGYNON ED tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"115",2541001,"GPRD_product_code","CYCLO-PROGYNOVA tabs 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"116",2541002,"GPRD_product_code","CYCLO-PROGYNOVA tabs 2mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"117",2542001,"GPRD_product_code","PROGYNOVA tabs 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"118",2542002,"GPRD_product_code","PROGYNOVA tabs 2mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"119",2543001,"GPRD_product_code","SCHERING PC4 tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"120",2601007,"GPRD_product_code","DISODIUM ETIDRONATE 200 MG TAB","drug","104 - Bisphosphonates","2014-01-30",NA,0,NA
"121",2627001,"GPRD_product_code","TAMOFEN -10 tabs 10mg","drug","104 - Bisphosphonates","2014-01-30",NA,8030401,NA
"122",2628001,"GPRD_product_code","TAMOFEN -20 tabs","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"123",2629001,"GPRD_product_code","TAMOFEN -40 tabs","drug","104 - Bisphosphonates","2014-01-30",NA,8030401,NA
"124",2799009,"GPRD_product_code","ETHINYLESTRADIOL tabs 10micrograms [CELLTECH]","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"125",2879001,"GPRD_product_code","DIETHYLSTILBESTROL tabs 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,8030100,NA
"126",2879002,"GPRD_product_code","DIETHYLSTILBESTROL tabs 5mg","drug","104 - Bisphosphonates","2014-01-30",NA,8030100,NA
"127",2879003,"GPRD_product_code","DIETHYLSTILBESTROL sugar-coated tabs 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,8030100,NA
"128",2906009,"GPRD_product_code","TAMOXIFEN tabs 10mg [SANDOZ]","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"129",2906010,"GPRD_product_code","TAMOXIFEN tabs 20mg [SANDOZ]","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"130",2906011,"GPRD_product_code","TAMOXIFEN tabs 40mg [SANDOZ]","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"131",3077001,"GPRD_product_code","FEMODENE tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"132",3095001,"GPRD_product_code","CALCITONIN inj 160 iu/vial","drug","104 - Bisphosphonates","2014-01-30",NA,9050102,NA
"133",3166009,"GPRD_product_code","TAMOXIFEN tabs 10mg [GEN (UK)]","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"134",3166010,"GPRD_product_code","TAMOXIFEN tabs 20mg [GEN (UK)]","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"135",3166011,"GPRD_product_code","TAMOXIFEN tabs 40mg [GEN (UK)]","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"136",3251001,"GPRD_product_code","ESTRADIOL inj 1mg/ml","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"137",3251002,"GPRD_product_code","ESTRADIOL inj 5mg/ml","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"138",3252001,"GPRD_product_code","ESTRADIOL tabs 2mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"139",3252002,"GPRD_product_code","ESTRADIOL tabs 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"140",3252003,"GPRD_product_code","ESTRADIOL patch 40micrograms/24 hours (1.25mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"141",3253001,"GPRD_product_code","ESTRADIOL + ESTRONE & ESTRIOL tabs","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"142",3253007,"GPRD_product_code","PREMARIN 1.25MG/NORGESTREL 0.15MG MG TAB","drug","104 - Bisphosphonates","2014-01-30",NA,0,NA
"143",3254001,"GPRD_product_code","HORMONIN tabs","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"144",3255001,"GPRD_product_code","ESTRIOL tabs 250micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"145",3255002,"GPRD_product_code","ESTRIOL tabs 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"146",3390001,"GPRD_product_code","CONJUGATED OESTROGENS EQUINE tabs 625micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"147",3390002,"GPRD_product_code","CONJUGATED OESTROGENS EQUINE tabs 1.25mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"148",3390003,"GPRD_product_code","CONJUGATED OESTROGENS EQUINE tabs 2.5mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"149",3422001,"GPRD_product_code","CYPROTERONE ACETATE + ETHINYLESTRADIOL tabs 2mg + 35micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,13060202,NA
"150",3560001,"GPRD_product_code","DESOGESTREL + ETHINYLESTRADIOL tabs 150micrograms + 20micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"151",3560002,"GPRD_product_code","DESOGESTREL + ETHINYLESTRADIOL tabs 150micrograms + 30micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"152",3607001,"GPRD_product_code","DIENESTROL tabs 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"153",3607002,"GPRD_product_code","DIENESTROL tabs 5mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"154",3642009,"GPRD_product_code","TAMOXIFEN tabs 10mg [CO-PHARMA]","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"155",3642010,"GPRD_product_code","TAMOXIFEN tabs 20mg [CO-PHARMA]","drug","104 - Bisphosphonates","2014-01-30",NA,8030401,NA
"156",3865001,"GPRD_product_code","TAMOXIFEN oral soln 10mg/5ml","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"157",4269009,"GPRD_product_code","DIETHYLSTILBESTROL tabs 1mg [HILLCROSS]","drug","104 - Bisphosphonates","2014-01-30",NA,8030100,NA
"158",4301001,"GPRD_product_code","NORGESTREL & CONJUGATED OESTROGENS (EQUINE) tabs 150micrograms + 625micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"159",4301002,"GPRD_product_code","NORGESTREL & CONJUGATED OESTROGENS (EQUINE) tabs 150micrograms + 1.25mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"160",4342001,"GPRD_product_code","ESTRADIOL VALERATE & (ESTRADIOL VALERATE + LEVONORGESTREL) tabs 2mg + (2mg + 75micrograms)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"161",4342002,"GPRD_product_code","ESTRADIOL VALERATE & (ESTRADIOL VALERATE + LEVONORGESTREL) tabs 1mg + (1mg + 250micrograms)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"162",4351007,"GPRD_product_code","TAMOXIFEN D TAB","drug","104 - Bisphosphonates","2014-01-30",NA,0,NA
"163",4396001,"GPRD_product_code","NUVELLE tabs","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"164",4407009,"GPRD_product_code","TAMOXIFEN tabs 20mg [KENT]","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"165",4517001,"GPRD_product_code","POLYESTRADIOL PHOSPHATE inj 40mg","drug","104 - Bisphosphonates","2014-01-30",NA,8030100,NA
"166",4517002,"GPRD_product_code","POLYESTRADIOL PHOSPHATE inj 80mg","drug","104 - Bisphosphonates","2014-01-30",NA,8030100,NA
"167",4603009,"GPRD_product_code","CO-CYPRINDIOL tabs 2mg + 35micrograms [NEOLAB]","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"168",4636007,"GPRD_product_code","OVESTIN .25 MG TAB","drug","104 - Bisphosphonates","2014-01-30",NA,0,NA
"169",4652001,"GPRD_product_code","FOSFESTROL TETRASODIUM tabs 100mg","drug","104 - Bisphosphonates","2014-01-30",NA,8030100,NA
"170",4652002,"GPRD_product_code","FOSFESTROL TETRASODIUM inj 276mg/5ml","drug","104 - Bisphosphonates","2014-01-30",NA,8030100,NA
"171",4652003,"GPRD_product_code","FOSFESTROL TETRASODIUM inj 300mg/5ml","drug","104 - Bisphosphonates","2014-01-30",NA,8030100,NA
"172",4659001,"GPRD_product_code","QUINESTRADOL caps 250micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"173",4660001,"GPRD_product_code","PENTOVIS caps 250micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"174",4661001,"GPRD_product_code","QUINESTROL tabs 4mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"175",4662001,"GPRD_product_code","ESTROVIS tabs 4mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"176",4695001,"GPRD_product_code","CALCITONIN (SALMON) SYNTHETIC inj 100 iu/ml","drug","104 - Bisphosphonates","2014-01-30",NA,6060100,NA
"177",4695002,"GPRD_product_code","CALCITONIN (SALMON) SYNTHETIC inj 200 iu/ml","drug","104 - Bisphosphonates","2014-01-30",NA,6060100,NA
"178",4695003,"GPRD_product_code","CALCITONIN (SALMON) SYNTHETIC inj 50 units/ml","drug","104 - Bisphosphonates","2014-01-30",NA,9050102,NA
"179",4758009,"GPRD_product_code","TAMOXIFEN tabs 10mg [SANDOZ]","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"180",4759009,"GPRD_product_code","TAMOXIFEN tabs 20mg [SANDOZ]","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"181",4779009,"GPRD_product_code","CO-CYPRINDIOL tabs 2mg + 35micrograms [HILLCROSS]","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"182",4782001,"GPRD_product_code","TAMOXIFEN tabs 10mg","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"183",4782002,"GPRD_product_code","TAMOXIFEN tabs 20mg","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"184",4782003,"GPRD_product_code","TAMOXIFEN tabs 40mg","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"185",4783001,"GPRD_product_code","NOLTAM tabs 10mg","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"186",4783002,"GPRD_product_code","NOLTAM tabs 20mg","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"187",4828009,"GPRD_product_code","ETHINYLESTRADIOL tabs 2micrograms [UCB]","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"188",5028001,"GPRD_product_code","ESTROPIPATE tabs 1.5mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"189",5079001,"GPRD_product_code","DIANETTE tabs","drug","104 - Bisphosphonates","2014-01-30",NA,13060202,NA
"190",5081001,"GPRD_product_code","EVRA patch","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"191",5167009,"GPRD_product_code","CO-CYPRINDIOL tabs 2mg + 35micrograms [SANDOZ]","drug","104 - Bisphosphonates","2014-01-30",NA,13060202,NA
"192",5215009,"GPRD_product_code","CO-CYPRINDIOL tabs 2mg + 35micrograms [PLIVA]","drug","104 - Bisphosphonates","2014-01-30",NA,13060202,NA
"193",5226001,"GPRD_product_code","MINULET tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"194",5254001,"GPRD_product_code","MERCILON tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"195",5262001,"GPRD_product_code","CLIMAVAL tabs 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"196",5262002,"GPRD_product_code","CLIMAVAL tabs 2mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
