"","code","coding_system","description","entity","list_name","upload_date","BNF_header","BNF_code","drug_substance_name"
"23",1783003,"GPRD_product_code","INNOVACE tabs 10mg","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"24",1830001,"GPRD_product_code","VASCACE tabs 2.5mg","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"25",1830002,"GPRD_product_code","VASCACE tabs 5mg","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"26",1846001,"GPRD_product_code","TRITACE caps 10mg","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"27",1941009,"GPRD_product_code","ENALAPRIL tabs 5mg [DOWELHURST]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"28",2166009,"GPRD_product_code","CAPTOPRIL tabs 12.5mg [GEN (UK)]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"29",2166010,"GPRD_product_code","CAPTOPRIL tabs 25mg [GEN (UK)]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"30",2166011,"GPRD_product_code","CAPTOPRIL tabs 50mg [GEN (UK)]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"31",2167009,"GPRD_product_code","CAPTOPRIL tabs 12.5mg [IVAX]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"32",2167010,"GPRD_product_code","CAPTOPRIL tabs 25mg [IVAX]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"33",2167011,"GPRD_product_code","CAPTOPRIL tabs 50mg [IVAX]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"34",2168009,"GPRD_product_code","CAPTOPRIL tabs 12.5mg [HILLCROSS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"35",2168010,"GPRD_product_code","CAPTOPRIL tabs 25mg [HILLCROSS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"36",2168011,"GPRD_product_code","CAPTOPRIL tabs 50mg [HILLCROSS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"37",2178009,"GPRD_product_code","CAPTOPRIL tabs 12.5mg [LAGAP]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"38",2178010,"GPRD_product_code","CAPTOPRIL tabs 25mg [LAGAP]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"39",2178011,"GPRD_product_code","CAPTOPRIL tabs 50mg [LAGAP]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"40",2179009,"GPRD_product_code","CAPTOPRIL tabs 12.5mg [CP PHARM]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"41",2179010,"GPRD_product_code","CAPTOPRIL tabs 25mg [CP PHARM]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"42",2179011,"GPRD_product_code","CAPTOPRIL tabs 50mg [CP PHARM]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"43",2180009,"GPRD_product_code","CAPTOPRIL tabs 12.5mg [GENUS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"44",2180010,"GPRD_product_code","CAPTOPRIL tabs 25mg [GENUS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"45",2180011,"GPRD_product_code","CAPTOPRIL tabs 50mg [GENUS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"46",2205009,"GPRD_product_code","CAPTOPRIL tabs 12.5mg [GENUS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"47",2205010,"GPRD_product_code","CAPTOPRIL tabs 25mg [GENUS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"48",2205011,"GPRD_product_code","CAPTOPRIL tabs 50mg [GENUS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"49",2206009,"GPRD_product_code","CAPTOPRIL tabs 12.5mg [ALPHAR/COX]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"50",2206010,"GPRD_product_code","CAPTOPRIL tabs 25mg [ALPHAR/COX]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"51",2206011,"GPRD_product_code","CAPTOPRIL tabs 50mg [ALPHAR/COX]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"52",2508001,"GPRD_product_code","PRALENAL tabs 20mg","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"53",2640001,"GPRD_product_code","INNOVACE tabs 20mg","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"54",2640002,"GPRD_product_code","INNOVACE titration pack","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"55",2652007,"GPRD_product_code","ENALAPRIL MALEATE 40 MG TAB","drug","101 - ACE inhibitors","2014-01-30",NA,0,NA
"56",2860009,"GPRD_product_code","CAPTOPRIL tabs 12.5mg [TILLOMED]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"57",2860010,"GPRD_product_code","CAPTOPRIL tabs 25mg [TILLOMED]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"58",2860011,"GPRD_product_code","CAPTOPRIL tabs 50mg [TILLOMED]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"59",2913007,"GPRD_product_code","CAPTOPRIL 100 MG TAB","drug","101 - ACE inhibitors","2014-01-30",NA,0,NA
"60",2939001,"GPRD_product_code","ACEZIDE tabs","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"61",2958009,"GPRD_product_code","CAPTOPRIL tabs 12.5mg [APS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"62",2959009,"GPRD_product_code","CAPTOPRIL tabs 25mg [APS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"63",2960009,"GPRD_product_code","CAPTOPRIL tabs 50mg [APS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"64",2996009,"GPRD_product_code","CAPTOPRIL tabs 12.5mg [LENNON]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"65",2996010,"GPRD_product_code","CAPTOPRIL tabs 25mg [LENNON]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"66",2996011,"GPRD_product_code","CAPTOPRIL tabs 50mg [LENNON]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"67",3031009,"GPRD_product_code","CAPTOPRIL tabs 12.5mg [STERWIN]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"68",3031010,"GPRD_product_code","CAPTOPRIL tabs 25mg [STERWIN]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"69",3031011,"GPRD_product_code","CAPTOPRIL tabs 50mg [STERWIN]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"70",3097009,"GPRD_product_code","ENALAPRIL tabs 2.5mg [HILLCROSS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"71",3097010,"GPRD_product_code","ENALAPRIL tabs 5mg [HILLCROSS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"72",3097011,"GPRD_product_code","ENALAPRIL tabs 10mg [HILLCROSS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"73",3099009,"GPRD_product_code","ENALAPRIL tabs 20mg [HILLCROSS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"74",3111001,"GPRD_product_code","CAPTOPRIL tabs 12.5mg","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"75",3111002,"GPRD_product_code","CAPTOPRIL tabs 25mg","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"76",3111003,"GPRD_product_code","CAPTOPRIL tabs 50mg","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"77",3113009,"GPRD_product_code","CO-ZIDOCAPT tabs 25mg + 50mg [ALPHAR/COX]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"78",3203001,"GPRD_product_code","ENALAPRIL tabs 2.5mg","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"79",3203002,"GPRD_product_code","ENALAPRIL tabs 5mg","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"80",3203003,"GPRD_product_code","ENALAPRIL tabs 10mg","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"81",3203007,"GPRD_product_code","PERINDOPRIL/TERT-BUTYLAMINE 2 MG TAB","drug","101 - ACE inhibitors","2014-01-30",NA,0,NA
"82",3204001,"GPRD_product_code","ENALAPRIL tabs 20mg","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"83",3204002,"GPRD_product_code","ENALAPRIL titration pack","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"84",3204003,"GPRD_product_code","ENALAPRIL wafer 2.5mg","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"85",3309009,"GPRD_product_code","ENALAPRIL tabs 2.5mg [IVAX]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"86",3309010,"GPRD_product_code","ENALAPRIL tabs 5mg [IVAX]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"87",3309011,"GPRD_product_code","ENALAPRIL tabs 10mg [IVAX]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"88",3310009,"GPRD_product_code","ENALAPRIL tabs 20mg [IVAX]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"89",3312009,"GPRD_product_code","ENALAPRIL tabs 2.5mg [APS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"90",3312010,"GPRD_product_code","ENALAPRIL tabs 5mg [APS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"91",3312011,"GPRD_product_code","ENALAPRIL tabs 10mg [APS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"92",3313009,"GPRD_product_code","ENALAPRIL tabs 20mg [APS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"93",3320009,"GPRD_product_code","ENALAPRIL tabs 2.5mg [GEN (UK)]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"94",3320010,"GPRD_product_code","ENALAPRIL tabs 5mg [GEN (UK)]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"95",3320011,"GPRD_product_code","ENALAPRIL tabs 10mg [GEN (UK)]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"96",3321009,"GPRD_product_code","ENALAPRIL tabs 20mg [GEN (UK)]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"97",3331009,"GPRD_product_code","ENALAPRIL tabs 2.5mg [ALPHAR/COX]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"98",3331010,"GPRD_product_code","ENALAPRIL tabs 5mg [ALPHAR/COX]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"99",3331011,"GPRD_product_code","ENALAPRIL tabs 10mg [ALPHAR/COX]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"100",3332009,"GPRD_product_code","ENALAPRIL tabs 20mg [ALPHAR/COX]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"101",3334009,"GPRD_product_code","ENALAPRIL tabs 2.5mg [SANDOZ]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"102",3334010,"GPRD_product_code","ENALAPRIL tabs 5mg [SANDOZ]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"103",3334011,"GPRD_product_code","ENALAPRIL tabs 10mg [SANDOZ]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"104",3335009,"GPRD_product_code","ENALAPRIL tabs 20mg [SANDOZ]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"105",3338009,"GPRD_product_code","ENALAPRIL tabs 2.5mg [GENUS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"106",3338010,"GPRD_product_code","ENALAPRIL tabs 5mg [GENUS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"107",3338011,"GPRD_product_code","ENALAPRIL tabs 10mg [GENUS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"108",3339009,"GPRD_product_code","ENALAPRIL tabs 20mg [GENUS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"109",3341009,"GPRD_product_code","ENALAPRIL tabs 2.5mg [WINTHROP]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"110",3341010,"GPRD_product_code","ENALAPRIL tabs 5mg [WINTHROP]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"111",3341011,"GPRD_product_code","ENALAPRIL tabs 10mg [WINTHROP]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"112",3342009,"GPRD_product_code","ENALAPRIL tabs 20mg [WINTHROP]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"113",3353009,"GPRD_product_code","ENALAPRIL tabs 5mg [CP PHARM]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"114",3353010,"GPRD_product_code","ENALAPRIL tabs 10mg [CP PHARM]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"115",3353011,"GPRD_product_code","ENALAPRIL tabs 20mg [CP PHARM]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"116",3436009,"GPRD_product_code","ENALAPRIL tabs 2.5mg [DEXCEL]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"117",3436010,"GPRD_product_code","ENALAPRIL tabs 5mg [DEXCEL]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"118",3436011,"GPRD_product_code","ENALAPRIL tabs 10mg [DEXCEL]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"119",3437009,"GPRD_product_code","ENALAPRIL tabs 20mg [DEXCEL]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"120",3694009,"GPRD_product_code","CAPTOPRIL tabs 12.5mg [NEOLAB]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"121",3694010,"GPRD_product_code","CAPTOPRIL tabs 25mg [NEOLAB]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"122",3694011,"GPRD_product_code","CAPTOPRIL tabs 50mg [NEOLAB]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"123",3698009,"GPRD_product_code","ENALAPRIL tabs 2.5mg [NEOLAB]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"124",3698010,"GPRD_product_code","ENALAPRIL tabs 5mg [NEOLAB]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"125",3698011,"GPRD_product_code","ENALAPRIL tabs 10mg [NEOLAB]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"126",3699009,"GPRD_product_code","ENALAPRIL tabs 20mg [NEOLAB]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"127",3725009,"GPRD_product_code","ENALAPRIL tabs 2.5mg [RANBAXY]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"128",3725010,"GPRD_product_code","ENALAPRIL tabs 5mg [RANBAXY]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"129",3725011,"GPRD_product_code","ENALAPRIL tabs 10mg [RANBAXY]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"130",3726009,"GPRD_product_code","ENALAPRIL tabs 20mg [RANBAXY]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"131",3803009,"GPRD_product_code","CAPTOPRIL tabs 12.5mg [KENT]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"132",3804009,"GPRD_product_code","CAPTOPRIL tabs 25mg [KENT]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"133",3805009,"GPRD_product_code","CAPTOPRIL tabs 50mg [KENT]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"134",3818009,"GPRD_product_code","ENALAPRIL tabs 2.5mg [KENT]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"135",3819009,"GPRD_product_code","ENALAPRIL tabs 5mg [KENT]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"136",3820009,"GPRD_product_code","ENALAPRIL tabs 10mg [KENT]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"137",3821009,"GPRD_product_code","ENALAPRIL tabs 20mg [KENT]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"138",3900007,"GPRD_product_code","CAPTOPRIL 4 MG/ML LIQ","drug","101 - ACE inhibitors","2014-01-30",NA,0,NA
"139",4209009,"GPRD_product_code","LISINOPRIL tabs 2.5mg [TEVA]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"140",4210009,"GPRD_product_code","LISINOPRIL tabs 5mg [TEVA]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"141",4211009,"GPRD_product_code","LISINOPRIL tabs 10mg [TEVA]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"142",4212009,"GPRD_product_code","LISINOPRIL tabs 20mg [TEVA]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"143",4275009,"GPRD_product_code","LISINOPRIL tabs 2.5mg [NICHE]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"144",4276009,"GPRD_product_code","LISINOPRIL tabs 5mg [NICHE]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"145",4277009,"GPRD_product_code","LISINOPRIL tabs 10mg [NICHE]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"146",4278009,"GPRD_product_code","LISINOPRIL tabs 20mg [NICHE]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"147",4282009,"GPRD_product_code","LISINOPRIL tabs 5mg [GEN (UK)]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"148",4286009,"GPRD_product_code","LISINOPRIL tabs 10mg [GEN (UK)]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"149",4287009,"GPRD_product_code","LISINOPRIL tabs 20mg [GEN (UK)]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"150",4297009,"GPRD_product_code","LISINOPRIL tabs 2.5mg [SANDOZ]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"151",4298009,"GPRD_product_code","LISINOPRIL tabs 5mg [SANDOZ]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"152",4299009,"GPRD_product_code","LISINOPRIL tabs 10mg [SANDOZ]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"153",4300009,"GPRD_product_code","LISINOPRIL tabs 20mg [SANDOZ]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"154",4308009,"GPRD_product_code","LISINOPRIL tabs 2.5mg [IVAX]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"155",4309009,"GPRD_product_code","LISINOPRIL tabs 5mg [IVAX]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"156",4310009,"GPRD_product_code","LISINOPRIL tabs 10mg [IVAX]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"157",4311009,"GPRD_product_code","LISINOPRIL tabs 20mg [IVAX]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"158",4314009,"GPRD_product_code","LISINOPRIL tabs 2.5mg [HILLCROSS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"159",4315009,"GPRD_product_code","LISINOPRIL tabs 5mg [HILLCROSS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"160",4316009,"GPRD_product_code","LISINOPRIL tabs 10mg [HILLCROSS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"161",4317009,"GPRD_product_code","LISINOPRIL tabs 20mg [HILLCROSS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"162",4318009,"GPRD_product_code","LISINOPRIL tabs 2.5mg [STERWIN]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"163",4319009,"GPRD_product_code","LISINOPRIL tabs 5mg [WINTHROP]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"164",4320009,"GPRD_product_code","LISINOPRIL tabs 10mg [STERWIN]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"165",4321009,"GPRD_product_code","LISINOPRIL tabs 20mg [STERWIN]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"166",4323009,"GPRD_product_code","LISINOPRIL tabs 2.5mg [ALPHARMA]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"167",4324009,"GPRD_product_code","LISINOPRIL tabs 5mg [ALPHARMA]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"168",4325009,"GPRD_product_code","LISINOPRIL tabs 10mg [ALPHARMA]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"169",4326009,"GPRD_product_code","LISINOPRIL tabs 20mg [ALPHARMA]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"170",4358009,"GPRD_product_code","ENALAPRIL + HYDROCHLOROTHIAZIDE tabs 20mg + 12.5mg [RATIOPHARM]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"171",4363009,"GPRD_product_code","CO-ZIDOCAPT tabs 12.5mg + 25mg [SANDOZ]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"172",4364009,"GPRD_product_code","CO-ZIDOCAPT tabs 25mg + 50mg [SANDOZ]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"173",4522009,"GPRD_product_code","ENALAPRIL + HYDROCHLOROTHIAZIDE tabs 20mg + 12.5mg [SANDOZ]","drug","101 - ACE inhibitors","2014-01-30",NA,2020100,NA
"174",4592009,"GPRD_product_code","CO-ZIDOCAPT tabs 25mg + 50mg [TILLOMED]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"175",4600009,"GPRD_product_code","CO-ZIDOCAPT tabs 12.5mg + 25mg [TILLOMED]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"176",4606009,"GPRD_product_code","ENALAPRIL tabs 2.5mg [TILLOMED]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"177",4607009,"GPRD_product_code","ENALAPRIL tabs 5mg [TILLOMED]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"178",4608009,"GPRD_product_code","ENALAPRIL tabs 10mg [TILLOMED]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"179",4609009,"GPRD_product_code","ENALAPRIL tabs 20mg [TILLOMED]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"180",4614009,"GPRD_product_code","LISINOPRIL tabs 5mg [TILLOMED]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"181",4615009,"GPRD_product_code","LISINOPRIL tabs 10mg [TILLOMED]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"182",4616009,"GPRD_product_code","LISINOPRIL tabs 20mg [TILLOMED]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"183",4680009,"GPRD_product_code","CAPTOPRIL tabs 25mg [SOVEREIGN]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"184",4681009,"GPRD_product_code","CAPTOPRIL tabs 50mg [SOVEREIGN]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"185",4749009,"GPRD_product_code","CAPTOPRIL tabs 12.5mg [SANDOZ]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"186",4750009,"GPRD_product_code","CAPTOPRIL tabs 25mg [SANDOZ]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"187",4800009,"GPRD_product_code","LISINOPRIL tabs 2.5mg [GEN (UK)]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"188",4848009,"GPRD_product_code","RAMIPRIL tabs 1.25mg [APS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"189",4849009,"GPRD_product_code","RAMIPRIL caps 1.25mg [TEVA]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"190",4850009,"GPRD_product_code","RAMIPRIL caps 2.5mg [TEVA]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"191",4851009,"GPRD_product_code","RAMIPRIL tabs 2.5mg [APS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
"192",4852009,"GPRD_product_code","RAMIPRIL tabs 5mg [APS]","drug","101 - ACE inhibitors","2014-01-30",NA,2050501,NA
