"","code","coding_system","description","entity","list_name","upload_date"
"25","C10E600","Read","Type 1 diabetes mellitus with gangrene","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"26","C10E611","Read","Type I diabetes mellitus with gangrene","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"27","C10E700","Read","Type 1 diabetes mellitus with retinopathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"28","C10E711","Read","Type I diabetes mellitus with retinopathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"29","C10E712","Read","Insulin dependent diabetes mellitus with retinopathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"30","C10E800","Read","Type 1 diabetes mellitus - poor control","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"31","C10E812","Read","Insulin dependent diabetes mellitus - poor control","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"32","C10E900","Read","Type 1 diabetes mellitus maturity onset","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"33","C10E911","Read","Type I diabetes mellitus maturity onset","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"34","C10E912","Read","Insulin dependent diabetes maturity onset","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"35","C10EA00","Read","Type 1 diabetes mellitus without complication","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"36","C10EA11","Read","Type I diabetes mellitus without complication","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"37","C10EA12","Read","Insulin-dependent diabetes without complication","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"38","C10EB00","Read","Type 1 diabetes mellitus with mononeuropathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"39","C10EC00","Read","Type 1 diabetes mellitus with polyneuropathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"40","C10EC11","Read","Type I diabetes mellitus with polyneuropathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"41","C10EC12","Read","Insulin dependent diabetes mellitus with polyneuropathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"42","C10ED00","Read","Type 1 diabetes mellitus with nephropathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"43","C10ED12","Read","Insulin dependent diabetes mellitus with nephropathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"44","C10EE00","Read","Type 1 diabetes mellitus with hypoglycaemic coma","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"45","C10EE12","Read","Insulin dependent diabetes mellitus with hypoglycaemic coma","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"46","C10EF00","Read","Type 1 diabetes mellitus with diabetic cataract","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"47","C10EF12","Read","Insulin dependent diabetes mellitus with diabetic cataract","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"48","C10EG00","Read","Type 1 diabetes mellitus with peripheral angiopathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"49","C10EH00","Read","Type 1 diabetes mellitus with arthropathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"50","C10EJ00","Read","Type 1 diabetes mellitus with neuropathic arthropathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"51","C10EK00","Read","Type 1 diabetes mellitus with persistent proteinuria","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"52","C10EL00","Read","Type 1 diabetes mellitus with persistent microalbuminuria","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"53","C10EL11","Read","Type I diabetes mellitus with persistent microalbuminuria","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"54","C10EM00","Read","Type 1 diabetes mellitus with ketoacidosis","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"55","C10EM11","Read","Type I diabetes mellitus with ketoacidosis","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"56","C10EN00","Read","Type 1 diabetes mellitus with ketoacidotic coma","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"57","C10EN11","Read","Type I diabetes mellitus with ketoacidotic coma","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"58","C10EP00","Read","Type 1 diabetes mellitus with exudative maculopathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"59","C10EP11","Read","Type I diabetes mellitus with exudative maculopathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"60","C10EQ00","Read","Type 1 diabetes mellitus with gastroparesis","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"61","C10ER00","Read","Latent autoimmune diabetes mellitus in adult","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"62","C10F.00","Read","Type 2 diabetes mellitus","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"63","C10F000","Read","Type 2 diabetes mellitus with renal complications","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"64","C10F011","Read","Type II diabetes mellitus with renal complications","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"65","C10F100","Read","Type 2 diabetes mellitus with ophthalmic complications","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"66","C10F.11","Read","Type II diabetes mellitus","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"67","C10F111","Read","Type II diabetes mellitus with ophthalmic complications","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"68","C10F200","Read","Type 2 diabetes mellitus with neurological complications","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"69","C10F211","Read","Type II diabetes mellitus with neurological complications","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"70","C10F300","Read","Type 2 diabetes mellitus with multiple complications","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"71","C10F311","Read","Type II diabetes mellitus with multiple complications","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"72","C10F400","Read","Type 2 diabetes mellitus with ulcer","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"73","C10F411","Read","Type II diabetes mellitus with ulcer","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"74","C10F500","Read","Type 2 diabetes mellitus with gangrene","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"75","C10F511","Read","Type II diabetes mellitus with gangrene","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"76","C10F600","Read","Type 2 diabetes mellitus with retinopathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"77","C10F611","Read","Type II diabetes mellitus with retinopathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"78","C10F700","Read","Type 2 diabetes mellitus - poor control","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"79","C10F711","Read","Type II diabetes mellitus - poor control","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"80","C10F800","Read","Reaven's syndrome","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"81","C10F811","Read","Metabolic syndrome X","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"82","C10F900","Read","Type 2 diabetes mellitus without complication","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"83","C10F911","Read","Type II diabetes mellitus without complication","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"84","C10FA00","Read","Type 2 diabetes mellitus with mononeuropathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"85","C10FA11","Read","Type II diabetes mellitus with mononeuropathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"86","C10FB00","Read","Type 2 diabetes mellitus with polyneuropathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"87","C10FB11","Read","Type II diabetes mellitus with polyneuropathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"88","C10FC00","Read","Type 2 diabetes mellitus with nephropathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"89","C10FC11","Read","Type II diabetes mellitus with nephropathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"90","C10FD00","Read","Type 2 diabetes mellitus with hypoglycaemic coma","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"91","C10FD11","Read","Type II diabetes mellitus with hypoglycaemic coma","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"92","C10FE00","Read","Type 2 diabetes mellitus with diabetic cataract","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"93","C10FE11","Read","Type II diabetes mellitus with diabetic cataract","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"94","C10FF00","Read","Type 2 diabetes mellitus with peripheral angiopathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"95","C10FG00","Read","Type 2 diabetes mellitus with arthropathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"96","C10FG11","Read","Type II diabetes mellitus with arthropathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"97","C10FH00","Read","Type 2 diabetes mellitus with neuropathic arthropathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"98","C10FJ00","Read","Insulin treated Type 2 diabetes mellitus","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"99","C10FJ11","Read","Insulin treated Type II diabetes mellitus","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"100","C10FK00","Read","Hyperosmolar non-ketotic state in type 2 diabetes mellitus","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"101","C10FL00","Read","Type 2 diabetes mellitus with persistent proteinuria","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"102","C10FL11","Read","Type II diabetes mellitus with persistent proteinuria","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"103","C10FM00","Read","Type 2 diabetes mellitus with persistent microalbuminuria","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"104","C10FM11","Read","Type II diabetes mellitus with persistent microalbuminuria","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"105","C10FN00","Read","Type 2 diabetes mellitus with ketoacidosis","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"106","C10FP00","Read","Type 2 diabetes mellitus with ketoacidotic coma","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"107","C10FQ00","Read","Type 2 diabetes mellitus with exudative maculopathy","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"108","C10FR00","Read","Type 2 diabetes mellitus with gastroparesis","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"109","C10FS00","Read","Maternally inherited diabetes mellitus","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"110","C10G.00","Read","Secondary pancreatic diabetes mellitus","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"111","C10G000","Read","Secondary pancreatic diabetes mellitus without complication","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"112","C10H.00","Read","Diabetes mellitus induced by non-steroid drugs","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"113","C10H000","Read","DM induced by non-steroid drugs without complication","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"114","C10M.00","Read","Lipoatrophic diabetes mellitus","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"115","C10N.00","Read","Secondary diabetes mellitus","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"116","C10N000","Read","Secondary diabetes mellitus without complication","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
"117","C10N100","Read","Cystic fibrosis related diabetes mellitus","diagnostic","165 - tes18: 21 - Diabetes","2014-10-20"
