"","code","coding_system","description","entity","list_name","upload_date"
"31","137I","Read","Passive smoker","test","164 - res17: Smoking status","2014-09-24"
"32","137I0","Read","Exposed to tobacco smoke at home","test","164 - res17: Smoking status","2014-09-24"
"33","137j","Read","Ex-cigarette smoker","test","164 - res17: Smoking status","2014-09-24"
"34","137J","Read","Cigar smoker","test","164 - res17: Smoking status","2014-09-24"
"35","137k","Read","Refusal to give smoking status","test","164 - res17: Smoking status","2014-09-24"
"36","137K","Read","Stopped smoking","test","164 - res17: Smoking status","2014-09-24"
"37","137K0","Read","Recently stopped smoking","test","164 - res17: Smoking status","2014-09-24"
"38","137l","Read","Ex roll-up cigarette smoker","test","164 - res17: Smoking status","2014-09-24"
"39","137L","Read","Current non-smoker","test","164 - res17: Smoking status","2014-09-24"
"40","137L-99","Read","Tobacco Consumption Nil","test","164 - res17: Smoking status","2014-09-24"
"41","137m","Read","Failed attempt to stop smoking","test","164 - res17: Smoking status","2014-09-24"
"42","137M","Read","Rolls own cigarettes","test","164 - res17: Smoking status","2014-09-24"
"43","137n","Read","Total time smoked","test","164 - res17: Smoking status","2014-09-24"
"44","137N","Read","Ex pipe smoker","test","164 - res17: Smoking status","2014-09-24"
"45","137o","Read","Waterpipe tobacco consumption","test","164 - res17: Smoking status","2014-09-24"
"46","137O","Read","Ex cigar smoker","test","164 - res17: Smoking status","2014-09-24"
"47","137P","Read","Cigarette smoker","test","164 - res17: Smoking status","2014-09-24"
"48","137P-1","Read","Smoker","test","164 - res17: Smoking status","2014-09-24"
"49","137Q","Read","Smoking started","test","164 - res17: Smoking status","2014-09-24"
"50","137Q-1","Read","Smoking restarted","test","164 - res17: Smoking status","2014-09-24"
"51","137R","Read","Current smoker","test","164 - res17: Smoking status","2014-09-24"
"52","137S","Read","Ex smoker","test","164 - res17: Smoking status","2014-09-24"
"53","137T","Read","Date ceased smoking","test","164 - res17: Smoking status","2014-09-24"
"54","137U","Read","Not a passive smoker","test","164 - res17: Smoking status","2014-09-24"
"55","137V","Read","Smoking reduced","test","164 - res17: Smoking status","2014-09-24"
"56","137W","Read","Chews tobacco","test","164 - res17: Smoking status","2014-09-24"
"57","137X","Read","Cigarette consumption","test","164 - res17: Smoking status","2014-09-24"
"58","137Y","Read","Cigar consumption","test","164 - res17: Smoking status","2014-09-24"
"59","137Z","Read","Tobacco consumption NOS","test","164 - res17: Smoking status","2014-09-24"
"60","13p","Read","Smoking cessation milestones","test","164 - res17: Smoking status","2014-09-24"
"61","13p0","Read","Negotiated date for cessation of smoking","test","164 - res17: Smoking status","2014-09-24"
"62","13p1","Read","Smoking status at 4 weeks","test","164 - res17: Smoking status","2014-09-24"
"63","13p2","Read","Smoking status between 4 and 52 weeks","test","164 - res17: Smoking status","2014-09-24"
"64","13p3","Read","Smoking status at 52 weeks","test","164 - res17: Smoking status","2014-09-24"
"65","13p4","Read","Smoking free weeks","test","164 - res17: Smoking status","2014-09-24"
"66","13p7","Read","Smoking status at 12 weeks","test","164 - res17: Smoking status","2014-09-24"
"67","13WF-1","Read","Smoker in the family","test","164 - res17: Smoking status","2014-09-24"
"68","9ko","Read","Current smoker annual review - enhanced services admin","test","164 - res17: Smoking status","2014-09-24"
"69","9ko-1","Read","Current smoker annual review","test","164 - res17: Smoking status","2014-09-24"
"70","ASDFGNO1","Read","Non Smoker - Nos","test","164 - res17: Smoking status","2014-09-24"
"71","EGTON1024","Read","Rolls own cigarettes","test","164 - res17: Smoking status","2014-09-24"
"72","EGTON1025","Read","Current Smoker NOS","test","164 - res17: Smoking status","2014-09-24"
"73","EGTON1026","Read","Ex-cigar smoker","test","164 - res17: Smoking status","2014-09-24"
"74","EGTON1027","Read","Ex- Rolled Tobacco Smoker","test","164 - res17: Smoking status","2014-09-24"
"75","EGTON1028","Read","Ex-smoker NOS","test","164 - res17: Smoking status","2014-09-24"
"76","EGTON320","Read","Smoking Status","test","164 - res17: Smoking status","2014-09-24"
"77","EGTON321","Read","Cigarette smoker","test","164 - res17: Smoking status","2014-09-24"
"78","EGTON322","Read","Ex-Cigarette Smoker","test","164 - res17: Smoking status","2014-09-24"
"79","EGTON324","Read","Ex-pipe smoker","test","164 - res17: Smoking status","2014-09-24"
"80","EGTON326","Read","Current smoker","test","164 - res17: Smoking status","2014-09-24"
"81","EGTON327","Read","Past smoker","test","164 - res17: Smoking status","2014-09-24"
"82","EGTON328","Read","Date stopped smoking","test","164 - res17: Smoking status","2014-09-24"
"83","EGTONGR11","Read","Grade B light smoker (1-10/day)","test","164 - res17: Smoking status","2014-09-24"
"84","EGTONGR12","Read","Grade C moderate smoker (11-20/day)","test","164 - res17: Smoking status","2014-09-24"
"85","EGTONGR13","Read","Grade D heavy smoker (>20 Day)","test","164 - res17: Smoking status","2014-09-24"
"86","EGTONSM2","Read","Smoking Age","test","164 - res17: Smoking status","2014-09-24"
"87","EGTONSM3","Read","Smoking Age Started","test","164 - res17: Smoking status","2014-09-24"
"88","EGTONSM4","Read","Smoking Age Ceased","test","164 - res17: Smoking status","2014-09-24"
"89","EGTONSM6","Read","Smoking clinic","test","164 - res17: Smoking status","2014-09-24"
"90","EMISNQEX4","Read","Ex-tobacco chewer","test","164 - res17: Smoking status","2014-09-24"
"91","EMISNQPR396","Read","Primary carer current smoker","test","164 - res17: Smoking status","2014-09-24"
"92","EMISNQSM14","Read","Smoking increased","test","164 - res17: Smoking status","2014-09-24"
"93","EMISNQSN1","Read","Snuff use","test","164 - res17: Smoking status","2014-09-24"
"94","EMISNQTO12","Read","Total time smoked","test","164 - res17: Smoking status","2014-09-24"
"95","EMISNQWA11","Read","Waterpipe tobacco consumption","test","164 - res17: Smoking status","2014-09-24"
"96","EMISOTS1","Read","Other smoking information","test","164 - res17: Smoking status","2014-09-24"
"97","EMISQCO3","Read","Carbon monoxide validation confirms smoker","test","164 - res17: Smoking status","2014-09-24"
"98","EMISQDA1","Read","Date of last cigarette","test","164 - res17: Smoking status","2014-09-24"
"99","EMISQGR1","Read","Gradual smoking reduction","test","164 - res17: Smoking status","2014-09-24"
"100","EMISSMRE1","Read","Smoker (Read codes)","test","164 - res17: Smoking status","2014-09-24"
"101","PCSDT1DE9","Read","Dependent smoker","test","164 - res17: Smoking status","2014-09-24"
"102","PCSDT1HE1","Read","Heavy smoker review due","test","164 - res17: Smoking status","2014-09-24"
