"","code","coding_system","description","entity","list_name","upload_date"
"86","B5826","Read","Secondary malignant neoplasm of skin of breast","symptom","163 - res17: Metastases","2014-09-24"
"87","B583","Read","Secondary malignant neoplasm of brain and spinal cord","symptom","163 - res17: Metastases","2014-09-24"
"88","B5830","Read","Secondary malignant neoplasm of brain","symptom","163 - res17: Metastases","2014-09-24"
"89","B5831","Read","Secondary malignant neoplasm of spinal cord","symptom","163 - res17: Metastases","2014-09-24"
"90","B5832","Read","Cerebral metastasis","symptom","163 - res17: Metastases","2014-09-24"
"91","B583-99","Read","Secondary Ca brain/spinal cord","symptom","163 - res17: Metastases","2014-09-24"
"92","B583z","Read","Secondary malignant neoplasm of brain or spinal cord NOS","symptom","163 - res17: Metastases","2014-09-24"
"93","B584","Read","Secondary malignant neoplasm of other part of nervous system","symptom","163 - res17: Metastases","2014-09-24"
"94","B585","Read","Secondary malignant neoplasm of bone and bone marrow","symptom","163 - res17: Metastases","2014-09-24"
"95","B5850","Read","Pathological fracture due to metastatic bone disease","symptom","163 - res17: Metastases","2014-09-24"
"96","B585-99","Read","Secondary Ca bone/bone marrow","symptom","163 - res17: Metastases","2014-09-24"
"97","B586","Read","Secondary malignant neoplasm of ovary","symptom","163 - res17: Metastases","2014-09-24"
"98","B587","Read","Secondary malignant neoplasm of adrenal gland","symptom","163 - res17: Metastases","2014-09-24"
"99","B58y","Read","Secondary malignant neoplasm of other specified sites","symptom","163 - res17: Metastases","2014-09-24"
"100","B58y0","Read","Secondary malignant neoplasm of breast","symptom","163 - res17: Metastases","2014-09-24"
"101","B58y5","Read","Secondary malignant neoplasm of prostate","symptom","163 - res17: Metastases","2014-09-24"
"102","B58yz","Read","Secondary malignant neoplasm of other specified site NOS","symptom","163 - res17: Metastases","2014-09-24"
"103","B58z","Read","Secondary malignant neoplasm of other specified site NOS","symptom","163 - res17: Metastases","2014-09-24"
"104","B58z-99","Read","Secondary Ca NOS","symptom","163 - res17: Metastases","2014-09-24"
"105","B594","Read","Secondary malignant neoplasm of unknown site","symptom","163 - res17: Metastases","2014-09-24"
"106","ByuC","Read","[X]Malignant neoplasm of ill-defined; secondary and unspeci","symptom","163 - res17: Metastases","2014-09-24"
"107","ByuC3","Read","[X]Secondary malignant neoplasm/oth+unspc respiratory organs","symptom","163 - res17: Metastases","2014-09-24"
"108","ByuC4","Read","[X]Secondary malignant neoplasm/oth+unspcfd digestive organs","symptom","163 - res17: Metastases","2014-09-24"
"109","ByuC7","Read","[X]Secondary malignant neoplasm of other specified sites","symptom","163 - res17: Metastases","2014-09-24"
"110","EMISNQME41","Read","Metastasis stage M0","symptom","163 - res17: Metastases","2014-09-24"
"111","EMISNQME42","Read","Metastasis stage M1","symptom","163 - res17: Metastases","2014-09-24"
"112","EMISNQME43","Read","Metastasis stage M2","symptom","163 - res17: Metastases","2014-09-24"
"113","EMISNQME44","Read","Metastasis stage M3","symptom","163 - res17: Metastases","2014-09-24"
"114","EMISNQME45","Read","Metastasis stage M4","symptom","163 - res17: Metastases","2014-09-24"
"115","EMISNQME46","Read","Metastasis stage M1a","symptom","163 - res17: Metastases","2014-09-24"
"116","EMISNQME47","Read","Metastasis stage M1b","symptom","163 - res17: Metastases","2014-09-24"
"117","EMISNQME48","Read","Metastasis stage M1c","symptom","163 - res17: Metastases","2014-09-24"
