"","code","coding_system","description","entity","list_name","upload_date"
"129","B082.00","Read","Malignant neoplasm aryepiglottic fold; hypopharyngeal aspect","diagnostic","122 - Cancer","2014-02-14"
"130","B083.00","Read","Malignant neoplasm of posterior pharynx","diagnostic","122 - Cancer","2014-02-14"
"131","B08y.00","Read","Malignant neoplasm of other specified hypopharyngeal site","diagnostic","122 - Cancer","2014-02-14"
"132","B08z.00","Read","Malignant neoplasm of hypopharynx NOS","diagnostic","122 - Cancer","2014-02-14"
"133","B0z..00","Read","Malig neop other/ill-defined sites lip; oral cavity; pharynx","diagnostic","122 - Cancer","2014-02-14"
"134","B0z0.00","Read","Malignant neoplasm of pharynx unspecified","diagnostic","122 - Cancer","2014-02-14"
"135","B0z1.00","Read","Malignant neoplasm of Waldeyer's ring","diagnostic","122 - Cancer","2014-02-14"
"136","B0z2.00","Read","Malignant neoplasm of laryngopharynx","diagnostic","122 - Cancer","2014-02-14"
"137","B0zy.00","Read","Malignant neoplasm of other sites lip; oral cavity; pharynx","diagnostic","122 - Cancer","2014-02-14"
"138","B0zz.00","Read","Malignant neoplasm of lip; oral cavity and pharynx NOS","diagnostic","122 - Cancer","2014-02-14"
"139","B1...00","Read","Malignant neoplasm of digestive organs and peritoneum","diagnostic","122 - Cancer","2014-02-14"
"140","B10..00","Read","Malignant neoplasm of oesophagus","diagnostic","122 - Cancer","2014-02-14"
"141","B100.00","Read","Malignant neoplasm of cervical oesophagus","diagnostic","122 - Cancer","2014-02-14"
"142","B101.00","Read","Malignant neoplasm of thoracic oesophagus","diagnostic","122 - Cancer","2014-02-14"
"143","B102.00","Read","Malignant neoplasm of abdominal oesophagus","diagnostic","122 - Cancer","2014-02-14"
"144","B103.00","Read","Malignant neoplasm of upper third of oesophagus","diagnostic","122 - Cancer","2014-02-14"
"145","B104.00","Read","Malignant neoplasm of middle third of oesophagus","diagnostic","122 - Cancer","2014-02-14"
"146","B105.00","Read","Malignant neoplasm of lower third of oesophagus","diagnostic","122 - Cancer","2014-02-14"
"147","B106.00","Read","Malignant neoplasm; overlapping lesion of oesophagus","diagnostic","122 - Cancer","2014-02-14"
"148","B107.00","Read","Siewert type I adenocarcinoma","diagnostic","122 - Cancer","2014-02-14"
"149","B10y.00","Read","Malignant neoplasm of other specified part of oesophagus","diagnostic","122 - Cancer","2014-02-14"
"150","B10z.00","Read","Malignant neoplasm of oesophagus NOS","diagnostic","122 - Cancer","2014-02-14"
"151","B10z.11","Read","Oesophageal cancer","diagnostic","122 - Cancer","2014-02-14"
"152","B11..00","Read","Malignant neoplasm of stomach","diagnostic","122 - Cancer","2014-02-14"
"153","B110.00","Read","Malignant neoplasm of cardia of stomach","diagnostic","122 - Cancer","2014-02-14"
"154","B110000","Read","Malignant neoplasm of cardiac orifice of stomach","diagnostic","122 - Cancer","2014-02-14"
"155","B110100","Read","Malignant neoplasm of cardio-oesophageal junction of stomach","diagnostic","122 - Cancer","2014-02-14"
"156","B110111","Read","Malignant neoplasm of gastro-oesophageal junction","diagnostic","122 - Cancer","2014-02-14"
"157","B110z00","Read","Malignant neoplasm of cardia of stomach NOS","diagnostic","122 - Cancer","2014-02-14"
"158","B1...11","Read","Carcinoma of digestive organs and peritoneum","diagnostic","122 - Cancer","2014-02-14"
"159","B111.00","Read","Malignant neoplasm of pylorus of stomach","diagnostic","122 - Cancer","2014-02-14"
"160","B111000","Read","Malignant neoplasm of prepylorus of stomach","diagnostic","122 - Cancer","2014-02-14"
"161","B11..11","Read","Gastric neoplasm","diagnostic","122 - Cancer","2014-02-14"
"162","B111100","Read","Malignant neoplasm of pyloric canal of stomach","diagnostic","122 - Cancer","2014-02-14"
"163","B111z00","Read","Malignant neoplasm of pylorus of stomach NOS","diagnostic","122 - Cancer","2014-02-14"
"164","B112.00","Read","Malignant neoplasm of pyloric antrum of stomach","diagnostic","122 - Cancer","2014-02-14"
"165","B113.00","Read","Malignant neoplasm of fundus of stomach","diagnostic","122 - Cancer","2014-02-14"
"166","B114.00","Read","Malignant neoplasm of body of stomach","diagnostic","122 - Cancer","2014-02-14"
"167","B115.00","Read","Malignant neoplasm of lesser curve of stomach unspecified","diagnostic","122 - Cancer","2014-02-14"
"168","B116.00","Read","Malignant neoplasm of greater curve of stomach unspecified","diagnostic","122 - Cancer","2014-02-14"
"169","B117.00","Read","Malignant neoplasm; overlapping lesion of stomach","diagnostic","122 - Cancer","2014-02-14"
"170","B118.00","Read","Siewert type II adenocarcinoma","diagnostic","122 - Cancer","2014-02-14"
"171","B119.00","Read","Siewert type III adenocarcinoma","diagnostic","122 - Cancer","2014-02-14"
"172","B11y.00","Read","Malignant neoplasm of other specified site of stomach","diagnostic","122 - Cancer","2014-02-14"
"173","B11y000","Read","Malignant neoplasm of anterior wall of stomach NEC","diagnostic","122 - Cancer","2014-02-14"
"174","B11y100","Read","Malignant neoplasm of posterior wall of stomach NEC","diagnostic","122 - Cancer","2014-02-14"
"175","B11yz00","Read","Malignant neoplasm of other specified site of stomach NOS","diagnostic","122 - Cancer","2014-02-14"
"176","B11z.00","Read","Malignant neoplasm of stomach NOS","diagnostic","122 - Cancer","2014-02-14"
"177","B12..00","Read","Malignant neoplasm of small intestine and duodenum","diagnostic","122 - Cancer","2014-02-14"
"178","B120.00","Read","Malignant neoplasm of duodenum","diagnostic","122 - Cancer","2014-02-14"
"179","B121.00","Read","Malignant neoplasm of jejunum","diagnostic","122 - Cancer","2014-02-14"
"180","B122.00","Read","Malignant neoplasm of ileum","diagnostic","122 - Cancer","2014-02-14"
"181","B123.00","Read","Malignant neoplasm of Meckel's diverticulum","diagnostic","122 - Cancer","2014-02-14"
"182","B124.00","Read","Malignant neoplasm; overlapping lesion of small intestine","diagnostic","122 - Cancer","2014-02-14"
"183","B12y.00","Read","Malignant neoplasm of other specified site small intestine","diagnostic","122 - Cancer","2014-02-14"
"184","B12z.00","Read","Malignant neoplasm of small intestine NOS","diagnostic","122 - Cancer","2014-02-14"
"185","B13..00","Read","Malignant neoplasm of colon","diagnostic","122 - Cancer","2014-02-14"
"186","B130.00","Read","Malignant neoplasm of hepatic flexure of colon","diagnostic","122 - Cancer","2014-02-14"
"187","B131.00","Read","Malignant neoplasm of transverse colon","diagnostic","122 - Cancer","2014-02-14"
"188","B132.00","Read","Malignant neoplasm of descending colon","diagnostic","122 - Cancer","2014-02-14"
"189","B133.00","Read","Malignant neoplasm of sigmoid colon","diagnostic","122 - Cancer","2014-02-14"
"190","B134.00","Read","Malignant neoplasm of caecum","diagnostic","122 - Cancer","2014-02-14"
"191","B134.11","Read","Carcinoma of caecum","diagnostic","122 - Cancer","2014-02-14"
"192","B135.00","Read","Malignant neoplasm of appendix","diagnostic","122 - Cancer","2014-02-14"
"193","B136.00","Read","Malignant neoplasm of ascending colon","diagnostic","122 - Cancer","2014-02-14"
"194","B137.00","Read","Malignant neoplasm of splenic flexure of colon","diagnostic","122 - Cancer","2014-02-14"
"195","B138.00","Read","Malignant neoplasm; overlapping lesion of colon","diagnostic","122 - Cancer","2014-02-14"
"196","B139.00","Read","Hereditary nonpolyposis colon cancer","diagnostic","122 - Cancer","2014-02-14"
"197","B13y.00","Read","Malignant neoplasm of other specified sites of colon","diagnostic","122 - Cancer","2014-02-14"
"198","B13z.00","Read","Malignant neoplasm of colon NOS","diagnostic","122 - Cancer","2014-02-14"
"199","B13z.11","Read","Colonic cancer","diagnostic","122 - Cancer","2014-02-14"
"200","B14..00","Read","Malignant neoplasm of rectum; rectosigmoid junction and anus","diagnostic","122 - Cancer","2014-02-14"
"201","B140.00","Read","Malignant neoplasm of rectosigmoid junction","diagnostic","122 - Cancer","2014-02-14"
"202","B141.00","Read","Malignant neoplasm of rectum","diagnostic","122 - Cancer","2014-02-14"
"203","B141.11","Read","Carcinoma of rectum","diagnostic","122 - Cancer","2014-02-14"
"204","B141.12","Read","Rectal carcinoma","diagnostic","122 - Cancer","2014-02-14"
"205","B142.00","Read","Malignant neoplasm of anal canal","diagnostic","122 - Cancer","2014-02-14"
"206","B142000","Read","Malignant neoplasm of cloacogenic zone","diagnostic","122 - Cancer","2014-02-14"
"207","B142.11","Read","Anal carcinoma","diagnostic","122 - Cancer","2014-02-14"
"208","B143.00","Read","Malignant neoplasm of anus unspecified","diagnostic","122 - Cancer","2014-02-14"
"209","B14y.00","Read","Malig neop other site rectum; rectosigmoid junction and anus","diagnostic","122 - Cancer","2014-02-14"
"210","B14z.00","Read","Malignant neoplasm rectum;rectosigmoid junction and anus NOS","diagnostic","122 - Cancer","2014-02-14"
"211","B15..00","Read","Malignant neoplasm of liver and intrahepatic bile ducts","diagnostic","122 - Cancer","2014-02-14"
"212","B150.00","Read","Primary malignant neoplasm of liver","diagnostic","122 - Cancer","2014-02-14"
"213","B150000","Read","Primary carcinoma of liver","diagnostic","122 - Cancer","2014-02-14"
"214","B150100","Read","Hepatoblastoma of liver","diagnostic","122 - Cancer","2014-02-14"
"215","B150200","Read","Primary angiosarcoma of liver","diagnostic","122 - Cancer","2014-02-14"
"216","B150300","Read","Hepatocellular carcinoma","diagnostic","122 - Cancer","2014-02-14"
"217","B150z00","Read","Primary malignant neoplasm of liver NOS","diagnostic","122 - Cancer","2014-02-14"
"218","B151.00","Read","Malignant neoplasm of intrahepatic bile ducts","diagnostic","122 - Cancer","2014-02-14"
"219","B151000","Read","Malignant neoplasm of interlobular bile ducts","diagnostic","122 - Cancer","2014-02-14"
"220","B151200","Read","Malignant neoplasm of intrahepatic biliary passages","diagnostic","122 - Cancer","2014-02-14"
"221","B151400","Read","Malignant neoplasm of intrahepatic gall duct","diagnostic","122 - Cancer","2014-02-14"
"222","B151z00","Read","Malignant neoplasm of intrahepatic bile ducts NOS","diagnostic","122 - Cancer","2014-02-14"
"223","B152.00","Read","Malignant neoplasm of liver unspecified","diagnostic","122 - Cancer","2014-02-14"
"224","B153.00","Read","Secondary malignant neoplasm of liver","diagnostic","122 - Cancer","2014-02-14"
"225","B15z.00","Read","Malignant neoplasm of liver and intrahepatic bile ducts NOS","diagnostic","122 - Cancer","2014-02-14"
"226","B16..00","Read","Malignant neoplasm gallbladder and extrahepatic bile ducts","diagnostic","122 - Cancer","2014-02-14"
"227","B160.00","Read","Malignant neoplasm of gallbladder","diagnostic","122 - Cancer","2014-02-14"
"228","B160.11","Read","Carcinoma gallbladder","diagnostic","122 - Cancer","2014-02-14"
"229","B161.00","Read","Malignant neoplasm of extrahepatic bile ducts","diagnostic","122 - Cancer","2014-02-14"
"230","B161000","Read","Malignant neoplasm of cystic duct","diagnostic","122 - Cancer","2014-02-14"
"231","B161100","Read","Malignant neoplasm of hepatic duct","diagnostic","122 - Cancer","2014-02-14"
"232","B161200","Read","Malignant neoplasm of common bile duct","diagnostic","122 - Cancer","2014-02-14"
"233","B161211","Read","Carcinoma common bile duct","diagnostic","122 - Cancer","2014-02-14"
"234","B161z00","Read","Malignant neoplasm of extrahepatic bile ducts NOS","diagnostic","122 - Cancer","2014-02-14"
"235","B162.00","Read","Malignant neoplasm of ampulla of Vater","diagnostic","122 - Cancer","2014-02-14"
"236","B163.00","Read","Malignant neoplasm; overlapping lesion of biliary tract","diagnostic","122 - Cancer","2014-02-14"
"237","B16y.00","Read","Malignant neoplasm other gallbladder/extrahepatic bile duct","diagnostic","122 - Cancer","2014-02-14"
"238","B16z.00","Read","Malignant neoplasm gallbladder/extrahepatic bile ducts NOS","diagnostic","122 - Cancer","2014-02-14"
"239","B17..00","Read","Malignant neoplasm of pancreas","diagnostic","122 - Cancer","2014-02-14"
"240","B170.00","Read","Malignant neoplasm of head of pancreas","diagnostic","122 - Cancer","2014-02-14"
"241","B171.00","Read","Malignant neoplasm of body of pancreas","diagnostic","122 - Cancer","2014-02-14"
"242","B172.00","Read","Malignant neoplasm of tail of pancreas","diagnostic","122 - Cancer","2014-02-14"
"243","B173.00","Read","Malignant neoplasm of pancreatic duct","diagnostic","122 - Cancer","2014-02-14"
"244","B174.00","Read","Malignant neoplasm of Islets of Langerhans","diagnostic","122 - Cancer","2014-02-14"
"245","B175.00","Read","Malignant neoplasm; overlapping lesion of pancreas","diagnostic","122 - Cancer","2014-02-14"
"246","B17y.00","Read","Malignant neoplasm of other specified sites of pancreas","diagnostic","122 - Cancer","2014-02-14"
"247","B17y000","Read","Malignant neoplasm of ectopic pancreatic tissue","diagnostic","122 - Cancer","2014-02-14"
"248","B17yz00","Read","Malignant neoplasm of specified site of pancreas NOS","diagnostic","122 - Cancer","2014-02-14"
"249","B17z.00","Read","Malignant neoplasm of pancreas NOS","diagnostic","122 - Cancer","2014-02-14"
"250","B18..00","Read","Malignant neoplasm of retroperitoneum and peritoneum","diagnostic","122 - Cancer","2014-02-14"
"251","B180.00","Read","Malignant neoplasm of retroperitoneum","diagnostic","122 - Cancer","2014-02-14"
"252","B180100","Read","Malignant neoplasm of perinephric tissue","diagnostic","122 - Cancer","2014-02-14"
"253","B180200","Read","Malignant neoplasm of retrocaecal tissue","diagnostic","122 - Cancer","2014-02-14"
"254","B180z00","Read","Malignant neoplasm of retroperitoneum NOS","diagnostic","122 - Cancer","2014-02-14"
"255","B181.00","Read","Mesothelioma of peritoneum","diagnostic","122 - Cancer","2014-02-14"
"256","B182.00","Read","Overlapping malign lesion of retroperitoneum and peritoneum","diagnostic","122 - Cancer","2014-02-14"
"257","B18y.00","Read","Malignant neoplasm of specified parts of peritoneum","diagnostic","122 - Cancer","2014-02-14"
"258","B18y100","Read","Malignant neoplasm of mesocaecum","diagnostic","122 - Cancer","2014-02-14"
"259","B18y200","Read","Malignant neoplasm of mesorectum","diagnostic","122 - Cancer","2014-02-14"
"260","B18y300","Read","Malignant neoplasm of omentum","diagnostic","122 - Cancer","2014-02-14"
"261","B18y400","Read","Malignant neoplasm of parietal peritoneum","diagnostic","122 - Cancer","2014-02-14"
"262","B18y500","Read","Malignant neoplasm of pelvic peritoneum","diagnostic","122 - Cancer","2014-02-14"
"263","B18y600","Read","Malignant neoplasm of the pouch of Douglas","diagnostic","122 - Cancer","2014-02-14"
"264","B18y700","Read","Malignant neoplasm of mesentery","diagnostic","122 - Cancer","2014-02-14"
"265","B18yz00","Read","Malignant neoplasm of specified parts of peritoneum NOS","diagnostic","122 - Cancer","2014-02-14"
"266","B18z.00","Read","Malignant neoplasm of retroperitoneum and peritoneum NOS","diagnostic","122 - Cancer","2014-02-14"
