"","code","coding_system","description","entity","list_name","upload_date"
"54","C108011","Read","Type I diabetes mellitus with renal complications","diagnostic","119 - Diabetes","2014-02-14"
"55","C108012","Read","Type 1 diabetes mellitus with renal complications","diagnostic","119 - Diabetes","2014-02-14"
"56","C108100","Read","Insulin-dependent diabetes mellitus with ophthalmic comps","diagnostic","119 - Diabetes","2014-02-14"
"57","C108.11","Read","IDDM-Insulin dependent diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"58","C108112","Read","Type 1 diabetes mellitus with ophthalmic complications","diagnostic","119 - Diabetes","2014-02-14"
"59","C108.12","Read","Type 1 diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"60","C108.13","Read","Type I diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"61","C108200","Read","Insulin-dependent diabetes mellitus with neurological comps","diagnostic","119 - Diabetes","2014-02-14"
"62","C108211","Read","Type I diabetes mellitus with neurological complications","diagnostic","119 - Diabetes","2014-02-14"
"63","C108212","Read","Type 1 diabetes mellitus with neurological complications","diagnostic","119 - Diabetes","2014-02-14"
"64","C108300","Read","Insulin dependent diabetes mellitus with multiple complicatn","diagnostic","119 - Diabetes","2014-02-14"
"65","C108400","Read","Unstable insulin dependent diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"66","C108411","Read","Unstable type I diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"67","C108412","Read","Unstable type 1 diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"68","C108500","Read","Insulin dependent diabetes mellitus with ulcer","diagnostic","119 - Diabetes","2014-02-14"
"69","C108511","Read","Type I diabetes mellitus with ulcer","diagnostic","119 - Diabetes","2014-02-14"
"70","C108512","Read","Type 1 diabetes mellitus with ulcer","diagnostic","119 - Diabetes","2014-02-14"
"71","C108600","Read","Insulin dependent diabetes mellitus with gangrene","diagnostic","119 - Diabetes","2014-02-14"
"72","C108700","Read","Insulin dependent diabetes mellitus with retinopathy","diagnostic","119 - Diabetes","2014-02-14"
"73","C108711","Read","Type I diabetes mellitus with retinopathy","diagnostic","119 - Diabetes","2014-02-14"
"74","C108712","Read","Type 1 diabetes mellitus with retinopathy","diagnostic","119 - Diabetes","2014-02-14"
"75","C108800","Read","Insulin dependent diabetes mellitus - poor control","diagnostic","119 - Diabetes","2014-02-14"
"76","C108811","Read","Type I diabetes mellitus - poor control","diagnostic","119 - Diabetes","2014-02-14"
"77","C108812","Read","Type 1 diabetes mellitus - poor control","diagnostic","119 - Diabetes","2014-02-14"
"78","C108900","Read","Insulin dependent diabetes maturity onset","diagnostic","119 - Diabetes","2014-02-14"
"79","C108911","Read","Type I diabetes mellitus maturity onset","diagnostic","119 - Diabetes","2014-02-14"
"80","C108912","Read","Type 1 diabetes mellitus maturity onset","diagnostic","119 - Diabetes","2014-02-14"
"81","C108A00","Read","Insulin-dependent diabetes without complication","diagnostic","119 - Diabetes","2014-02-14"
"82","C108A11","Read","Type I diabetes mellitus without complication","diagnostic","119 - Diabetes","2014-02-14"
"83","C108B00","Read","Insulin dependent diabetes mellitus with mononeuropathy","diagnostic","119 - Diabetes","2014-02-14"
"84","C108B11","Read","Type I diabetes mellitus with mononeuropathy","diagnostic","119 - Diabetes","2014-02-14"
"85","C108C00","Read","Insulin dependent diabetes mellitus with polyneuropathy","diagnostic","119 - Diabetes","2014-02-14"
"86","C108D00","Read","Insulin dependent diabetes mellitus with nephropathy","diagnostic","119 - Diabetes","2014-02-14"
"87","C108D11","Read","Type I diabetes mellitus with nephropathy","diagnostic","119 - Diabetes","2014-02-14"
"88","C108E00","Read","Insulin dependent diabetes mellitus with hypoglycaemic coma","diagnostic","119 - Diabetes","2014-02-14"
"89","C108E11","Read","Type I diabetes mellitus with hypoglycaemic coma","diagnostic","119 - Diabetes","2014-02-14"
"90","C108E12","Read","Type 1 diabetes mellitus with hypoglycaemic coma","diagnostic","119 - Diabetes","2014-02-14"
"91","C108F00","Read","Insulin dependent diabetes mellitus with diabetic cataract","diagnostic","119 - Diabetes","2014-02-14"
"92","C108F11","Read","Type I diabetes mellitus with diabetic cataract","diagnostic","119 - Diabetes","2014-02-14"
"93","C108G00","Read","Insulin dependent diab mell with peripheral angiopathy","diagnostic","119 - Diabetes","2014-02-14"
"94","C108H00","Read","Insulin dependent diabetes mellitus with arthropathy","diagnostic","119 - Diabetes","2014-02-14"
"95","C108H11","Read","Type I diabetes mellitus with arthropathy","diagnostic","119 - Diabetes","2014-02-14"
"96","C108J00","Read","Insulin dependent diab mell with neuropathic arthropathy","diagnostic","119 - Diabetes","2014-02-14"
"97","C108J11","Read","Type I diabetes mellitus with neuropathic arthropathy","diagnostic","119 - Diabetes","2014-02-14"
"98","C108J12","Read","Type 1 diabetes mellitus with neuropathic arthropathy","diagnostic","119 - Diabetes","2014-02-14"
"99","C108y00","Read","Other specified diabetes mellitus with multiple comps","diagnostic","119 - Diabetes","2014-02-14"
"100","C108z00","Read","Unspecified diabetes mellitus with multiple complications","diagnostic","119 - Diabetes","2014-02-14"
"101","C109.00","Read","Non-insulin dependent diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"102","C109000","Read","Non-insulin-dependent diabetes mellitus with renal comps","diagnostic","119 - Diabetes","2014-02-14"
"103","C109011","Read","Type II diabetes mellitus with renal complications","diagnostic","119 - Diabetes","2014-02-14"
"104","C109012","Read","Type 2 diabetes mellitus with renal complications","diagnostic","119 - Diabetes","2014-02-14"
"105","C109100","Read","Non-insulin-dependent diabetes mellitus with ophthalm comps","diagnostic","119 - Diabetes","2014-02-14"
"106","C109.11","Read","NIDDM - Non-insulin dependent diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"107","C109111","Read","Type II diabetes mellitus with ophthalmic complications","diagnostic","119 - Diabetes","2014-02-14"
"108","C109112","Read","Type 2 diabetes mellitus with ophthalmic complications","diagnostic","119 - Diabetes","2014-02-14"
"109","C109.12","Read","Type 2 diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"110","C109.13","Read","Type II diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"111","C109200","Read","Non-insulin-dependent diabetes mellitus with neuro comps","diagnostic","119 - Diabetes","2014-02-14"
"112","C109211","Read","Type II diabetes mellitus with neurological complications","diagnostic","119 - Diabetes","2014-02-14"
"113","C109212","Read","Type 2 diabetes mellitus with neurological complications","diagnostic","119 - Diabetes","2014-02-14"
"114","C109300","Read","Non-insulin-dependent diabetes mellitus with multiple comps","diagnostic","119 - Diabetes","2014-02-14"
"115","C109400","Read","Non-insulin dependent diabetes mellitus with ulcer","diagnostic","119 - Diabetes","2014-02-14"
"116","C109411","Read","Type II diabetes mellitus with ulcer","diagnostic","119 - Diabetes","2014-02-14"
"117","C109412","Read","Type 2 diabetes mellitus with ulcer","diagnostic","119 - Diabetes","2014-02-14"
"118","C109500","Read","Non-insulin dependent diabetes mellitus with gangrene","diagnostic","119 - Diabetes","2014-02-14"
"119","C109511","Read","Type II diabetes mellitus with gangrene","diagnostic","119 - Diabetes","2014-02-14"
"120","C109512","Read","Type 2 diabetes mellitus with gangrene","diagnostic","119 - Diabetes","2014-02-14"
"121","C109600","Read","Non-insulin-dependent diabetes mellitus with retinopathy","diagnostic","119 - Diabetes","2014-02-14"
"122","C109611","Read","Type II diabetes mellitus with retinopathy","diagnostic","119 - Diabetes","2014-02-14"
"123","C109612","Read","Type 2 diabetes mellitus with retinopathy","diagnostic","119 - Diabetes","2014-02-14"
"124","C109700","Read","Non-insulin dependent diabetes mellitus - poor control","diagnostic","119 - Diabetes","2014-02-14"
"125","C109711","Read","Type II diabetes mellitus - poor control","diagnostic","119 - Diabetes","2014-02-14"
"126","C109712","Read","Type 2 diabetes mellitus - poor control","diagnostic","119 - Diabetes","2014-02-14"
"127","C109800","Read","Reaven's syndrome","diagnostic","119 - Diabetes","2014-02-14"
"128","C109900","Read","Non-insulin-dependent diabetes mellitus without complication","diagnostic","119 - Diabetes","2014-02-14"
"129","C109A00","Read","Non-insulin dependent diabetes mellitus with mononeuropathy","diagnostic","119 - Diabetes","2014-02-14"
"130","C109A11","Read","Type II diabetes mellitus with mononeuropathy","diagnostic","119 - Diabetes","2014-02-14"
"131","C109B00","Read","Non-insulin dependent diabetes mellitus with polyneuropathy","diagnostic","119 - Diabetes","2014-02-14"
"132","C109B11","Read","Type II diabetes mellitus with polyneuropathy","diagnostic","119 - Diabetes","2014-02-14"
"133","C109C00","Read","Non-insulin dependent diabetes mellitus with nephropathy","diagnostic","119 - Diabetes","2014-02-14"
"134","C109C11","Read","Type II diabetes mellitus with nephropathy","diagnostic","119 - Diabetes","2014-02-14"
"135","C109C12","Read","Type 2 diabetes mellitus with nephropathy","diagnostic","119 - Diabetes","2014-02-14"
"136","C109D00","Read","Non-insulin dependent diabetes mellitus with hypoglyca coma","diagnostic","119 - Diabetes","2014-02-14"
"137","C109D11","Read","Type II diabetes mellitus with hypoglycaemic coma","diagnostic","119 - Diabetes","2014-02-14"
"138","C109D12","Read","Type 2 diabetes mellitus with hypoglycaemic coma","diagnostic","119 - Diabetes","2014-02-14"
"139","C109E00","Read","Non-insulin depend diabetes mellitus with diabetic cataract","diagnostic","119 - Diabetes","2014-02-14"
"140","C109E11","Read","Type II diabetes mellitus with diabetic cataract","diagnostic","119 - Diabetes","2014-02-14"
"141","C109E12","Read","Type 2 diabetes mellitus with diabetic cataract","diagnostic","119 - Diabetes","2014-02-14"
"142","C109F00","Read","Non-insulin-dependent d m with peripheral angiopath","diagnostic","119 - Diabetes","2014-02-14"
"143","C109F11","Read","Type II diabetes mellitus with peripheral angiopathy","diagnostic","119 - Diabetes","2014-02-14"
"144","C109F12","Read","Type 2 diabetes mellitus with peripheral angiopathy","diagnostic","119 - Diabetes","2014-02-14"
"145","C109G00","Read","Non-insulin dependent diabetes mellitus with arthropathy","diagnostic","119 - Diabetes","2014-02-14"
"146","C109G11","Read","Type II diabetes mellitus with arthropathy","diagnostic","119 - Diabetes","2014-02-14"
"147","C109G12","Read","Type 2 diabetes mellitus with arthropathy","diagnostic","119 - Diabetes","2014-02-14"
"148","C109H00","Read","Non-insulin dependent d m with neuropathic arthropathy","diagnostic","119 - Diabetes","2014-02-14"
"149","C109H11","Read","Type II diabetes mellitus with neuropathic arthropathy","diagnostic","119 - Diabetes","2014-02-14"
"150","C109H12","Read","Type 2 diabetes mellitus with neuropathic arthropathy","diagnostic","119 - Diabetes","2014-02-14"
"151","C109J00","Read","Insulin treated Type 2 diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"152","C109J11","Read","Insulin treated non-insulin dependent diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"153","C109J12","Read","Insulin treated Type II diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"154","C109K00","Read","Hyperosmolar non-ketotic state in type 2 diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"155","C10A.00","Read","Malnutrition-related diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"156","C10A000","Read","Malnutrition-related diabetes mellitus with coma","diagnostic","119 - Diabetes","2014-02-14"
"157","C10A100","Read","Malnutrition-related diabetes mellitus with ketoacidosis","diagnostic","119 - Diabetes","2014-02-14"
"158","C10A500","Read","Malnutritn-relat diabetes melitus wth periph circul complctn","diagnostic","119 - Diabetes","2014-02-14"
"159","C10B.00","Read","Diabetes mellitus induced by steroids","diagnostic","119 - Diabetes","2014-02-14"
"160","C10B000","Read","Steroid induced diabetes mellitus without complication","diagnostic","119 - Diabetes","2014-02-14"
"161","C10C.00","Read","Diabetes mellitus autosomal dominant","diagnostic","119 - Diabetes","2014-02-14"
"162","C10C.11","Read","Maturity onset diabetes in youth","diagnostic","119 - Diabetes","2014-02-14"
"163","C10C.12","Read","Maturity onset diabetes in youth type 1","diagnostic","119 - Diabetes","2014-02-14"
"164","C10D.00","Read","Diabetes mellitus autosomal dominant type 2","diagnostic","119 - Diabetes","2014-02-14"
"165","C10D.11","Read","Maturity onset diabetes in youth type 2","diagnostic","119 - Diabetes","2014-02-14"
"166","C10E.00","Read","Type 1 diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"167","C10E000","Read","Type 1 diabetes mellitus with renal complications","diagnostic","119 - Diabetes","2014-02-14"
"168","C10E012","Read","Insulin-dependent diabetes mellitus with renal complications","diagnostic","119 - Diabetes","2014-02-14"
"169","C10E100","Read","Type 1 diabetes mellitus with ophthalmic complications","diagnostic","119 - Diabetes","2014-02-14"
"170","C10E.11","Read","Type I diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"171","C10E111","Read","Type I diabetes mellitus with ophthalmic complications","diagnostic","119 - Diabetes","2014-02-14"
"172","C10E112","Read","Insulin-dependent diabetes mellitus with ophthalmic comps","diagnostic","119 - Diabetes","2014-02-14"
"173","C10E.12","Read","Insulin dependent diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"174","C10E200","Read","Type 1 diabetes mellitus with neurological complications","diagnostic","119 - Diabetes","2014-02-14"
"175","C10E212","Read","Insulin-dependent diabetes mellitus with neurological comps","diagnostic","119 - Diabetes","2014-02-14"
"176","C10E300","Read","Type 1 diabetes mellitus with multiple complications","diagnostic","119 - Diabetes","2014-02-14"
"177","C10E311","Read","Type I diabetes mellitus with multiple complications","diagnostic","119 - Diabetes","2014-02-14"
"178","C10E312","Read","Insulin dependent diabetes mellitus with multiple complicat","diagnostic","119 - Diabetes","2014-02-14"
"179","C10E400","Read","Unstable type 1 diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"180","C10E411","Read","Unstable type I diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"181","C10E412","Read","Unstable insulin dependent diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"182","C10E500","Read","Type 1 diabetes mellitus with ulcer","diagnostic","119 - Diabetes","2014-02-14"
"183","C10E511","Read","Type I diabetes mellitus with ulcer","diagnostic","119 - Diabetes","2014-02-14"
"184","C10E512","Read","Insulin dependent diabetes mellitus with ulcer","diagnostic","119 - Diabetes","2014-02-14"
"185","C10E600","Read","Type 1 diabetes mellitus with gangrene","diagnostic","119 - Diabetes","2014-02-14"
"186","C10E611","Read","Type I diabetes mellitus with gangrene","diagnostic","119 - Diabetes","2014-02-14"
"187","C10E700","Read","Type 1 diabetes mellitus with retinopathy","diagnostic","119 - Diabetes","2014-02-14"
"188","C10E711","Read","Type I diabetes mellitus with retinopathy","diagnostic","119 - Diabetes","2014-02-14"
"189","C10E712","Read","Insulin dependent diabetes mellitus with retinopathy","diagnostic","119 - Diabetes","2014-02-14"
"190","C10E800","Read","Type 1 diabetes mellitus - poor control","diagnostic","119 - Diabetes","2014-02-14"
"191","C10E812","Read","Insulin dependent diabetes mellitus - poor control","diagnostic","119 - Diabetes","2014-02-14"
"192","C10E900","Read","Type 1 diabetes mellitus maturity onset","diagnostic","119 - Diabetes","2014-02-14"
"193","C10E911","Read","Type I diabetes mellitus maturity onset","diagnostic","119 - Diabetes","2014-02-14"
"194","C10E912","Read","Insulin dependent diabetes maturity onset","diagnostic","119 - Diabetes","2014-02-14"
"195","C10EA00","Read","Type 1 diabetes mellitus without complication","diagnostic","119 - Diabetes","2014-02-14"
"196","C10EA11","Read","Type I diabetes mellitus without complication","diagnostic","119 - Diabetes","2014-02-14"
"197","C10EA12","Read","Insulin-dependent diabetes without complication","diagnostic","119 - Diabetes","2014-02-14"
"198","C10EB00","Read","Type 1 diabetes mellitus with mononeuropathy","diagnostic","119 - Diabetes","2014-02-14"
"199","C10EC00","Read","Type 1 diabetes mellitus with polyneuropathy","diagnostic","119 - Diabetes","2014-02-14"
"200","C10EC11","Read","Type I diabetes mellitus with polyneuropathy","diagnostic","119 - Diabetes","2014-02-14"
"201","C10EC12","Read","Insulin dependent diabetes mellitus with polyneuropathy","diagnostic","119 - Diabetes","2014-02-14"
"202","C10ED00","Read","Type 1 diabetes mellitus with nephropathy","diagnostic","119 - Diabetes","2014-02-14"
"203","C10ED12","Read","Insulin dependent diabetes mellitus with nephropathy","diagnostic","119 - Diabetes","2014-02-14"
"204","C10EE00","Read","Type 1 diabetes mellitus with hypoglycaemic coma","diagnostic","119 - Diabetes","2014-02-14"
"205","C10EE12","Read","Insulin dependent diabetes mellitus with hypoglycaemic coma","diagnostic","119 - Diabetes","2014-02-14"
"206","C10EF00","Read","Type 1 diabetes mellitus with diabetic cataract","diagnostic","119 - Diabetes","2014-02-14"
"207","C10EF12","Read","Insulin dependent diabetes mellitus with diabetic cataract","diagnostic","119 - Diabetes","2014-02-14"
"208","C10EG00","Read","Type 1 diabetes mellitus with peripheral angiopathy","diagnostic","119 - Diabetes","2014-02-14"
"209","C10EH00","Read","Type 1 diabetes mellitus with arthropathy","diagnostic","119 - Diabetes","2014-02-14"
"210","C10EJ00","Read","Type 1 diabetes mellitus with neuropathic arthropathy","diagnostic","119 - Diabetes","2014-02-14"
"211","C10EK00","Read","Type 1 diabetes mellitus with persistent proteinuria","diagnostic","119 - Diabetes","2014-02-14"
"212","C10EL00","Read","Type 1 diabetes mellitus with persistent microalbuminuria","diagnostic","119 - Diabetes","2014-02-14"
"213","C10EL11","Read","Type I diabetes mellitus with persistent microalbuminuria","diagnostic","119 - Diabetes","2014-02-14"
"214","C10EM00","Read","Type 1 diabetes mellitus with ketoacidosis","diagnostic","119 - Diabetes","2014-02-14"
"215","C10EM11","Read","Type I diabetes mellitus with ketoacidosis","diagnostic","119 - Diabetes","2014-02-14"
"216","C10EN00","Read","Type 1 diabetes mellitus with ketoacidotic coma","diagnostic","119 - Diabetes","2014-02-14"
"217","C10EN11","Read","Type I diabetes mellitus with ketoacidotic coma","diagnostic","119 - Diabetes","2014-02-14"
"218","C10EP00","Read","Type 1 diabetes mellitus with exudative maculopathy","diagnostic","119 - Diabetes","2014-02-14"
"219","C10EP11","Read","Type I diabetes mellitus with exudative maculopathy","diagnostic","119 - Diabetes","2014-02-14"
"220","C10EQ00","Read","Type 1 diabetes mellitus with gastroparesis","diagnostic","119 - Diabetes","2014-02-14"
"221","C10ER00","Read","Latent autoimmune diabetes mellitus in adult","diagnostic","119 - Diabetes","2014-02-14"
"222","C10F.00","Read","Type 2 diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"223","C10F000","Read","Type 2 diabetes mellitus with renal complications","diagnostic","119 - Diabetes","2014-02-14"
"224","C10F011","Read","Type II diabetes mellitus with renal complications","diagnostic","119 - Diabetes","2014-02-14"
"225","C10F100","Read","Type 2 diabetes mellitus with ophthalmic complications","diagnostic","119 - Diabetes","2014-02-14"
"226","C10F.11","Read","Type II diabetes mellitus","diagnostic","119 - Diabetes","2014-02-14"
"227","C10F111","Read","Type II diabetes mellitus with ophthalmic complications","diagnostic","119 - Diabetes","2014-02-14"
"228","C10F200","Read","Type 2 diabetes mellitus with neurological complications","diagnostic","119 - Diabetes","2014-02-14"
"229","C10F211","Read","Type II diabetes mellitus with neurological complications","diagnostic","119 - Diabetes","2014-02-14"
"230","C10F300","Read","Type 2 diabetes mellitus with multiple complications","diagnostic","119 - Diabetes","2014-02-14"
"231","C10F311","Read","Type II diabetes mellitus with multiple complications","diagnostic","119 - Diabetes","2014-02-14"
"232","C10F400","Read","Type 2 diabetes mellitus with ulcer","diagnostic","119 - Diabetes","2014-02-14"
"233","C10F411","Read","Type II diabetes mellitus with ulcer","diagnostic","119 - Diabetes","2014-02-14"
"234","C10F500","Read","Type 2 diabetes mellitus with gangrene","diagnostic","119 - Diabetes","2014-02-14"
"235","C10F511","Read","Type II diabetes mellitus with gangrene","diagnostic","119 - Diabetes","2014-02-14"
"236","C10F600","Read","Type 2 diabetes mellitus with retinopathy","diagnostic","119 - Diabetes","2014-02-14"
"237","C10F611","Read","Type II diabetes mellitus with retinopathy","diagnostic","119 - Diabetes","2014-02-14"
"238","C10F700","Read","Type 2 diabetes mellitus - poor control","diagnostic","119 - Diabetes","2014-02-14"
"239","C10F711","Read","Type II diabetes mellitus - poor control","diagnostic","119 - Diabetes","2014-02-14"
"240","C10F800","Read","Reaven's syndrome","diagnostic","119 - Diabetes","2014-02-14"
"241","C10F811","Read","Metabolic syndrome X","diagnostic","119 - Diabetes","2014-02-14"
"242","C10F900","Read","Type 2 diabetes mellitus without complication","diagnostic","119 - Diabetes","2014-02-14"
"243","C10F911","Read","Type II diabetes mellitus without complication","diagnostic","119 - Diabetes","2014-02-14"
"244","C10FA00","Read","Type 2 diabetes mellitus with mononeuropathy","diagnostic","119 - Diabetes","2014-02-14"
"245","C10FA11","Read","Type II diabetes mellitus with mononeuropathy","diagnostic","119 - Diabetes","2014-02-14"
"246","C10FB00","Read","Type 2 diabetes mellitus with polyneuropathy","diagnostic","119 - Diabetes","2014-02-14"
"247","C10FB11","Read","Type II diabetes mellitus with polyneuropathy","diagnostic","119 - Diabetes","2014-02-14"
"248","C10FC00","Read","Type 2 diabetes mellitus with nephropathy","diagnostic","119 - Diabetes","2014-02-14"
"249","C10FC11","Read","Type II diabetes mellitus with nephropathy","diagnostic","119 - Diabetes","2014-02-14"
"250","C10FD00","Read","Type 2 diabetes mellitus with hypoglycaemic coma","diagnostic","119 - Diabetes","2014-02-14"
"251","C10FD11","Read","Type II diabetes mellitus with hypoglycaemic coma","diagnostic","119 - Diabetes","2014-02-14"
"252","C10FE00","Read","Type 2 diabetes mellitus with diabetic cataract","diagnostic","119 - Diabetes","2014-02-14"
"253","C10FE11","Read","Type II diabetes mellitus with diabetic cataract","diagnostic","119 - Diabetes","2014-02-14"
"254","C10FF00","Read","Type 2 diabetes mellitus with peripheral angiopathy","diagnostic","119 - Diabetes","2014-02-14"
"255","C10FG00","Read","Type 2 diabetes mellitus with arthropathy","diagnostic","119 - Diabetes","2014-02-14"
"256","C10FG11","Read","Type II diabetes mellitus with arthropathy","diagnostic","119 - Diabetes","2014-02-14"
"257","C10FH00","Read","Type 2 diabetes mellitus with neuropathic arthropathy","diagnostic","119 - Diabetes","2014-02-14"
