"","code","coding_system","description","entity","list_name","upload_date"
"27","7924100","OXMIS","Revision of bypass for two coronary arteries","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"28","7924200","OXMIS","Revision of bypass for three coronary arteries","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"29","7924300","OXMIS","Revision of bypass for four or more coronary arteries","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"30","7924400","OXMIS","Revision of connection of thoracic artery to coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"31","7924500","OXMIS","Revision of implantation of thoracic artery into heart","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"32","7925","OXMIS","Connection of mammary artery to coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"33","7925000","OXMIS","Double anastomosis of mammary arteries to coronary arteries","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"34","7925011","OXMIS","LIMA sequential anastomosis","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"35","7925012","OXMIS","RIMA sequential anastomosis","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"36","7925100","OXMIS","Double implant of mammary arteries into coronary arteries","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"37","7925.11","OXMIS","Creation of bypass from mammary artery to coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"38","7925200","OXMIS","Single anast mammary art to left ant descend coronary art","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"39","7925300","OXMIS","Single anastomosis of mammary artery to coronary artery NEC","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"40","7925311","OXMIS","LIMA single anastomosis","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"41","7925312","OXMIS","RIMA single anastomosis","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"42","7925400","OXMIS","Single implantation of mammary artery into coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"43","7926","OXMIS","Connection of other thoracic artery to coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"44","7926000","OXMIS","Double anastom thoracic arteries to coronary arteries NEC","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"45","7926100","OXMIS","Double implant thoracic arteries into coronary arteries NEC","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"46","7926200","OXMIS","Single anastomosis of thoracic artery to coronary artery NEC","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"47","7926300","OXMIS","Single implantation thoracic artery into coronary artery NEC","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"48","7927","OXMIS","Other open operations on coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"49","7927300","OXMIS","Transposition of coronary artery NEC","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"50","7927400","OXMIS","Exploration of coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"51","7927500","OXMIS","Open angioplasty of coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"52","7928","OXMIS","Transluminal balloon angioplasty of coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"53","7928000","OXMIS","Percut transluminal balloon angioplasty one coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"54","7928100","OXMIS","Percut translum balloon angioplasty mult coronary arteries","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"55","7928.11","OXMIS","Percutaneous balloon coronary angioplasty","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"56","7928200","OXMIS","Percut translum balloon angioplasty bypass graft coronary a","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"57","7928300","OXMIS","Percut translum cutting balloon angioplasty coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"58","7929","OXMIS","Other therapeutic transluminal operations on coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"59","7929000","OXMIS","Percutaneous transluminal laser coronary angioplasty","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"60","7929100","OXMIS","Percut transluminal coronary thrombolysis with streptokinase","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"61","7929111","OXMIS","Percut translum coronary thrombolytic therapy- streptokinase","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"62","7929200","OXMIS","Percut translum inject therap subst to coronary artery NEC","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"63","7929300","OXMIS","Rotary blade coronary angioplasty","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"64","7929400","OXMIS","Insertion of coronary artery stent","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"65","7929500","OXMIS","Insertion of drug-eluting coronary artery stent","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"66","7929600","OXMIS","Percutaneous transluminal atherectomy of coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"67","792..00","Read/OXMIS","Coronary artery operations","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"68","7920y00","Read/OXMIS","Saphenous vein graft replacement of coronary artery OS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"69","7920z00","Read/OXMIS","Saphenous vein graft replacement coronary artery NOS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"70","792..11","Read/OXMIS","Coronary artery bypass graft operations","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"71","7921y00","Read/OXMIS","Other autograft replacement of coronary artery OS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"72","7921z00","Read/OXMIS","Other autograft replacement of coronary artery NOS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"73","7922y00","Read/OXMIS","Other specified allograft replacement of coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"74","7922z00","Read/OXMIS","Allograft replacement of coronary artery NOS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"75","7923y00","Read/OXMIS","Other specified prosthetic replacement of coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"76","7923z00","Read/OXMIS","Prosthetic replacement of coronary artery NOS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"77","7924y00","Read/OXMIS","Other specified revision of bypass for coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"78","7924z00","Read/OXMIS","Revision of bypass for coronary artery NOS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"79","7925y00","Read/OXMIS","Connection of mammary artery to coronary artery OS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"80","7925z00","Read/OXMIS","Connection of mammary artery to coronary artery NOS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"81","7926y00","Read/OXMIS","Connection of other thoracic artery to coronary artery OS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"82","7926z00","Read/OXMIS","Connection of other thoracic artery to coronary artery NOS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"83","7927y00","Read/OXMIS","Other specified other open operation on coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"84","7927z00","Read/OXMIS","Other open operation on coronary artery NOS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"85","7928y00","Read/OXMIS","Transluminal balloon angioplasty of coronary artery OS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"86","7928z00","Read/OXMIS","Transluminal balloon angioplasty of coronary artery NOS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"87","7929y00","Read/OXMIS","Other therapeutic transluminal op on coronary artery OS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"88","7929z00","Read/OXMIS","Other therapeutic transluminal op on coronary artery NOS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"89","792A.00","Read/OXMIS","Diagnostic transluminal operations on coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"90","792Ay00","Read/OXMIS","Diagnostic transluminal operation on coronary artery OS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"91","792Az00","Read/OXMIS","Diagnostic transluminal operation on coronary artery NOS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"92","792B.00","Read/OXMIS","Repair of coronary artery NEC","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"93","792B000","Read/OXMIS","Endarterectomy of coronary artery NEC","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"94","792By00","Read/OXMIS","Other specified repair of coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"95","792Bz00","Read/OXMIS","Repair of coronary artery NOS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"96","792C.00","Read/OXMIS","Other replacement of coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"97","792C000","Read/OXMIS","Replacement of coronary arteries using multiple methods","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"98","792Cy00","Read/OXMIS","Other specified replacement of coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"99","792Cz00","Read/OXMIS","Replacement of coronary artery NOS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"100","792D.00","Read/OXMIS","Other bypass of coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"101","792Dy00","Read/OXMIS","Other specified other bypass of coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"102","792Dz00","Read/OXMIS","Other bypass of coronary artery NOS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"103","792y.00","Read/OXMIS","Other specified operations on coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"104","792z.00","Read/OXMIS","Coronary artery operations NOS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"105","793G.00","Read/OXMIS","Perc translumin balloon angioplasty stenting coronary artery","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"106","793G000","Read/OXMIS","Perc translum ball angio insert 1-2 drug elut stents cor art","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"107","793G100","Read/OXMIS","Perc tran ball angio ins 3 or more drug elut stents cor art","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"108","793G200","Read/OXMIS","Perc translum balloon angioplasty insert 1-2 stents cor art","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"109","793G300","Read/OXMIS","Percutaneous cor balloon angiop 3 more stents cor art NEC","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"110","793Gz00","Read/OXMIS","Perc translum balloon angioplasty stenting coronary art NOS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"111","793H000","Read/OXMIS","Percutaneous transluminal balloon dilation cardiac conduit","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"112","7A54500","Read/OXMIS","Rotary blade angioplasty","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"113","7A6G100","Read/OXMIS","Peroperative angioplasty","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"114","7A6H300","Read/OXMIS","Prosthetic graft patch angioplasty","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"115","7A6H400","Read/OXMIS","Percutaneous transluminal angioplasty of vascular graft","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"116","K3043","Read/OXMIS","Bypass graft aortocoronary","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"117","K3043C","Read/OXMIS","Coronary artery bypass","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"118","K3043T","Read/OXMIS","Coronary artery bypass grafts triple","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"119","K306 A","Read/OXMIS","Coronary angioplasty","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"120","ZV45700","Read/OXMIS","[V]Presence of aortocoronary bypass graft","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"121","ZV45800","Read/OXMIS","[V]Presence of coronary angioplasty implant and graft","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"122","ZV45K00","Read/OXMIS","[V]Presence of coronary artery bypass graft","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"123","ZV45K11","Read/OXMIS","[V]Presence of coronary artery bypass graft - CABG","surgery","154 - res15: Coronary revascularisation","2014-07-14"
"124","ZV45L00","Read/OXMIS","[V]Status following coronary angioplasty NOS","surgery","154 - res15: Coronary revascularisation","2014-07-14"
