"","code","coding_system","description","entity","list_name","upload_date"
"26","G309.00","Read","Acute Q-wave infarct","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"27","G30B.00","Read","Acute posterolateral MI","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"28","G30X.00","Read","Acute transmural MI of unspecif site","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"29","G30X000","Read","Acute ST segment elevation MI","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"30","G30y.00","Read","Other acute MI","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"31","G30y000","Read","Acute atrial infarction","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"32","G30y100","Read","Acute papillary muscle infarction","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"33","G30y200","Read","Acute septal infarction","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"34","G30yz00","Read","Other acute MI NOS","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"35","G30z.00","Read","Acute MI NOS","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"36","G310.00","Read","PostMI syndrome","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"37","G32..00","Read","Old MI","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"38","G32..11","Read","Healed MI","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"39","G33z500","Read","Post infarct angina","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"40","G35..00","Read","Subsequent MI","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"41","G350.00","Read","Subsequent MI of anterior wall","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"42","G351.00","Read","Subsequent MI of inferior wall","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"43","G353.00","Read","Subsequent MI of other sites","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"44","G35X.00","Read","Subsequent MI of unspecified site","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"45","G36..00","Read","Certain current complication follow acute myocardial infarct","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"46","G360.00","Read","Haemopericardium/current comp folow acut myocard infarct","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"47","G361.00","Read","Atrial septal defect/curr comp folow acut myocardal infarct","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"48","G362.00","Read","Ventric septal defect/curr comp fol acut myocardal infarctn","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"49","G363.00","Read","Ruptur cardiac wall w'out haemopericard/cur comp fol ac MI","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"50","G364.00","Read","Ruptur chordae tendinae/curr comp fol acute myocard infarct","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"51","G365.00","Read","Rupture papillary muscle/curr comp fol acute myocard infarct","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"52","G366.00","Read","Thrombosis atrium;auric append&vent/curr comp foll acute MI","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"53","G37..00","Read","Cardiac syndrome X","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"54","G38..00","Read","Postoperative MI","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"55","G380.00","Read","Postoperative transmural MI anterior wall","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"56","G381.00","Read","Postoperative transmural MI inferior wall","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"57","G382.00","Read","Postoperative transmural MI other sites","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"58","G383.00","Read","Postoperative transmural MI unspec site","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"59","G384.00","Read","Postoperative subendocardial MI","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"60","G38z.00","Read","Postoperative MI; unspecified","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"61","G501.00","Read","Post infarction pericarditis","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"62","Gyu3100","Read","[X]Other current complications following acute myocard infarct","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"63","Gyu3400","Read","[X]Acute transmural MI of unspecif site","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"64","Gyu3500","Read","[X]Subsequent MI of other sites","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"65","Gyu3600","Read","[X]Subsequent MI of unspecified site","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"66","4100N","OXMIS","MI with hypertension","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"67","4100NA","OXMIS","MI acute with hypertension","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"68","4100T","OXMIS","Thrombosis coronary with hypertension","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"69","4109CA","OXMIS","Attack coronary","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"70","4109CL","OXMIS","Occlusion coronary","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"71","4109CR","OXMIS","Accident coronary","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"72","4109H","OXMIS","Myocardial infarct old","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"73","4109HE","OXMIS","Myocardial infarct healed","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"74","4109N","OXMIS","Myocardial infarct","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"75","4109NA","OXMIS","Myocardial infarct acute","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"76","4109NC","OXMIS","Coronary infarction","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"77","4109NH","OXMIS","Infarct heart","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"78","4109TC","OXMIS","Thrombosis coronary","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"79","4109TE","OXMIS","Thrombosis endocardial","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"80","4109TL","OXMIS","Thrombosis mural","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"81","4109TM","OXMIS","Myocardial thrombosis","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"82","4119N","OXMIS","Subendocardial infarction","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"83","4129B","OXMIS","Syndrome post MI","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"84","4129T","OXMIS","Status post MI","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"85","4129TH","OXMIS","Coronary infarction healed","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
"86","429 AH","OXMIS","Heart attack","diagnostic","152 - res15: Myocardial Infarction","2014-07-14"
