"","code","coding_system","description","entity","list_name","upload_date"
"40","647G.00","Read","Child weight = 25th centile","observation","49 - Body_mass_index","2014-01-27"
"41","647H.00","Read","Child weight 26th - 49th centile","observation","49 - Body_mass_index","2014-01-27"
"42","647I.00","Read","Child weight = 50th centile","observation","49 - Body_mass_index","2014-01-27"
"43","647J.00","Read","Child weight 51st - 74th centile","observation","49 - Body_mass_index","2014-01-27"
"44","647K.00","Read","Child weight = 75th centile","observation","49 - Body_mass_index","2014-01-27"
"45","647L.00","Read","Child weight 76th - 90th centile","observation","49 - Body_mass_index","2014-01-27"
"46","647M.00","Read","Child weight = 91st centile","observation","49 - Body_mass_index","2014-01-27"
"47","647N.00","Read","Child weight 92nd - 97th centile","observation","49 - Body_mass_index","2014-01-27"
"48","647O.00","Read","Child weight = 98th centile","observation","49 - Body_mass_index","2014-01-27"
"49","647P.00","Read","Child weight 98.1st - 99.6th centile","observation","49 - Body_mass_index","2014-01-27"
"50","647Q.00","Read","Child weight > 99.6th centile","observation","49 - Body_mass_index","2014-01-27"
"51","647Z.00","Read","Child weight centiles NOS","observation","49 - Body_mass_index","2014-01-27"
"52","Q111.00","Read","Premature - weight 1000g-2499g or gestation of 28-37weeks","observation","49 - Body_mass_index","2014-01-27"
"53","Q114.00","Read","Low birthweight","observation","49 - Body_mass_index","2014-01-27"
"54","Q114000","Read","Birth weight 1000-2499 g","observation","49 - Body_mass_index","2014-01-27"
"55","Q115.00","Read","Extremely low birth weight infant","observation","49 - Body_mass_index","2014-01-27"
"56","Q115000","Read","Birth weight 999 g or less","observation","49 - Body_mass_index","2014-01-27"
"57","Q120.00","Read","Very large baby - weight greater than 4500gm","observation","49 - Body_mass_index","2014-01-27"
"58","L3333NA","OXMIS","WEIGHT ABNORMAL RANGE RECORDED","observation","49 - Body_mass_index","2014-01-27"
"59","L3333NN","OXMIS","WEIGHT NORMAL RANGE RECORDED","observation","49 - Body_mass_index","2014-01-27"
"60","T3324PW","OXMIS","PERCENTILE WEIGHT","observation","49 - Body_mass_index","2014-01-27"
"61","T3324WC","OXMIS","WEIGHT CHECK","observation","49 - Body_mass_index","2014-01-27"
"62","T3326BA","OXMIS","PERCENTILE WEIGHT OUTSIDE 5% RANGE","observation","49 - Body_mass_index","2014-01-27"
"63","T3326BC","OXMIS","PERCENTILE WEIGHT WITHIN 10% RANGE","observation","49 - Body_mass_index","2014-01-27"
"64","Y060 AY","OXMIS","SCREENING WEIGHT","observation","49 - Body_mass_index","2014-01-27"
"65","Y060 CY","OXMIS","SCREENING WEIGHT ABNORMAL","observation","49 - Body_mass_index","2014-01-27"
