"","code","coding_system","description","entity","list_name","upload_date"
"38","G33z400","Read","Ischaemic chest pain","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"39","G33z500","Read","Post infarct angina","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"40","G33z600","Read","New onset angina","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"41","G33z700","Read","Stable angina","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"42","G33zz00","Read","Angina pectoris NOS","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"43","G34..00","Read","Other chronic ischaemic heart disease","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"44","G340.00","Read","Coronary atherosclerosis","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"45","G340000","Read","Single coronary vessel disease","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"46","G340100","Read","Double coronary vessel disease","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"47","G340.11","Read","Triple vessel disease of the heart","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"48","G340.12","Read","Coronary artery disease","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"49","G342.00","Read","Atherosclerotic cardiovascular disease","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"50","G343.00","Read","Ischaemic cardiomyopathy","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"51","G344.00","Read","Silent myocardial ischaemia","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"52","G34y.00","Read","Other specified chronic ischaemic heart disease","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"53","G34y000","Read","Chronic coronary insufficiency","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"54","G34y100","Read","Chronic myocardial ischaemia","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"55","G34yz00","Read","Other specified chronic ischaemic heart disease NOS","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"56","G34z.00","Read","Other chronic ischaemic heart disease NOS","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"57","G34z000","Read","Asymptomatic coronary heart disease","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"58","G3y..00","Read","Other specified ischaemic heart disease","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"59","G3z..00","Read","Ischaemic heart disease NOS","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"60","Gyu3.00","Read","[X]Ischaemic heart diseases","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"61","Gyu3200","Read","[X]Other forms of acute ischaemic heart disease","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"62","Gyu3300","Read","[X]Other forms of chronic ischaemic heart disease","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"63","4119B","OXMIS","ISCHAEMIC HEART DISEASE SUBACUTE","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"64","4120A","OXMIS","ISCHAEMIC HEART DISEASE HYPERTENSIVE","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"65","4129","OXMIS","ISCHAEMIC HEART DISEASE CHRONIC","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"66","4129AN","OXMIS","ISCHAEMIC HEART DISEASE","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"67","4129N","OXMIS","ISCHAEMIC HEART DISEASE ASYMPTOMATIC","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"68","4130","OXMIS","ANGINA PECTORIS WITH HYPERTENSION","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"69","4130E","OXMIS","ANGINA EFFORT WITH HYPERTENSION","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"70","4139","OXMIS","ANGINA PECTORIS","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"71","4139AT","OXMIS","ANGINA ATYPICAL","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"72","4139C","OXMIS","CARDIAC ANGINA","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"73","4139CO","OXMIS","ANGINA CRESCENDO","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"74","4139E","OXMIS","ANGINA EFFORT","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"75","4139M","OXMIS","SYNDROME ANGINAL","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"76","4139N","OXMIS","ANGINA","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"77","4139PA","OXMIS","ANGINA INVERSA","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"78","4139U","OXMIS","UNSTABLE ANGINA","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
"79","4149","OXMIS","ASYMPTOMATIC ISCHAEMIC HEART DISEASE","diagnostic","46 - Coronary_Heart_Disease","2014-01-27"
