"","code","coding_system","description","entity","list_name","upload_date"
"47","11867003","Multilex","nateglinide tablets 180mg","drug","176 - res22: diabetes_meds","2015-03-04"
"48","11868001","Multilex","STARLIX tablets 60mg [NOVARTIS]","drug","176 - res22: diabetes_meds","2015-03-04"
"49","11868002","Multilex","STARLIX tablets 120mg [NOVARTIS]","drug","176 - res22: diabetes_meds","2015-03-04"
"50","11868003","Multilex","STARLIX tablets 180mg [NOVARTIS]","drug","176 - res22: diabetes_meds","2015-03-04"
"51","1196001","Multilex","GUAREM sachets [SHIRE]","drug","176 - res22: diabetes_meds","2015-03-04"
"52","11996001","Multilex","insulin soluble human crb injection 100 iu/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"53","12032001","Multilex","insulin biphasic isophane human prb injection 25:75; 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"54","12114001","Multilex","pioglitazone tablets 45mg","drug","176 - res22: diabetes_meds","2015-03-04"
"55","12114005","Multilex","Omnican 30 syringe 12mm(29G)0.3ml [B BRAUN]","drug","176 - res22: diabetes_meds","2015-03-04"
"56","12115001","Multilex","ACTOS tablets 45mg [TAKEDA]","drug","176 - res22: diabetes_meds","2015-03-04"
"57","12116001","Multilex","ORABET tablets 500mg [SANDOZ]","drug","176 - res22: diabetes_meds","2015-03-04"
"58","12224001","Multilex","rosiglitazone with metformin tablets 1mg + 500mg","drug","176 - res22: diabetes_meds","2015-03-04"
"59","12225001","Multilex","metformin with rosiglitazone tablets 500mg + 1mg","drug","176 - res22: diabetes_meds","2015-03-04"
"60","12226001","Multilex","rosiglitazone with metformin tablets 2mg + 500mg","drug","176 - res22: diabetes_meds","2015-03-04"
"61","12227001","Multilex","metformin with rosiglitazone tablets 500mg + 2mg","drug","176 - res22: diabetes_meds","2015-03-04"
"62","12228001","Multilex","AVANDAMET tablets 1mg + 500mg [GLAXSK PHA]","drug","176 - res22: diabetes_meds","2015-03-04"
"63","12229001","Multilex","AVANDAMET tablets 2mg + 500mg [GLAXSK PHA]","drug","176 - res22: diabetes_meds","2015-03-04"
"64","12463001","Multilex","metformin oral suspension 100mg/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"65","12526001","Multilex","insulin detemir injection solution 100 iu/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"66","12527001","Multilex","LEVEMIR PENFILL injection solution 100 units/ml [NOVO]","drug","176 - res22: diabetes_meds","2015-03-04"
"67","12528001","Multilex","LEVEMIR FLEXPEN injection solution 100 units/ml [NOVO]","drug","176 - res22: diabetes_meds","2015-03-04"
"68","12583005","Multilex","Humapen Ergo teal insulin pen 3ml/1-60 units [LILLY]","drug","176 - res22: diabetes_meds","2015-03-04"
"69","12584005","Multilex","Humapen Ergo burgundy insulin pen 3ml/1-60 units [LILLY]","drug","176 - res22: diabetes_meds","2015-03-04"
"70","12587005","Multilex","mhi-500 needle free starter kit 10ml vial adaptor MH79002-01 [MED HOUSE]","drug","176 - res22: diabetes_meds","2015-03-04"
"71","12588005","Multilex","mhi-500 3 month consumable kit size 7 nozzle; 10ml vial adaptor MH79002-08 [MED HOUSE]","drug","176 - res22: diabetes_meds","2015-03-04"
"72","12589005","Multilex","mhi-500 3 month consumable kit size 6 nozzle; 10ml vial adaptor MH79002-07 [MED HOUSE]","drug","176 - res22: diabetes_meds","2015-03-04"
"73","12662001","Multilex","duloxetine gastro-resistant capsules 20mg","drug","176 - res22: diabetes_meds","2015-03-04"
"74","12663001","Multilex","duloxetine gastro-resistant capsules 40mg","drug","176 - res22: diabetes_meds","2015-03-04"
"75","12664001","Multilex","YENTREVE gastro-resistant capsules 20mg [LILLY]","drug","176 - res22: diabetes_meds","2015-03-04"
"76","12665001","Multilex","YENTREVE gastro-resistant capsules 40mg [LILLY]","drug","176 - res22: diabetes_meds","2015-03-04"
"77","12677005","Multilex","mhi-500 10ml vial adaptor MH79002-09 [MED HOUSE]","drug","176 - res22: diabetes_meds","2015-03-04"
"78","12678005","Multilex","mhi-500 nozzle size 6 MH79002-10 [MED HOUSE]","drug","176 - res22: diabetes_meds","2015-03-04"
"79","12679005","Multilex","mhi-500 nozzle size 7 MH79002-11 [MED HOUSE]","drug","176 - res22: diabetes_meds","2015-03-04"
"80","12680005","Multilex","Autopen 24 insulin pen 3ml/1-21 units [OWEN]","drug","176 - res22: diabetes_meds","2015-03-04"
"81","12682005","Multilex","Autopen 24 insulin pen 3ml/2-42 units [OWEN]","drug","176 - res22: diabetes_meds","2015-03-04"
"82","12817001","Multilex","rosiglitazone with metformin tablets 2mg + 1000mg","drug","176 - res22: diabetes_meds","2015-03-04"
"83","12818001","Multilex","rosiglitazone with metformin tablets 4mg + 1000mg","drug","176 - res22: diabetes_meds","2015-03-04"
"84","12819001","Multilex","AVANDAMET tablets 2mg + 1000mg [GLAXSK PHA]","drug","176 - res22: diabetes_meds","2015-03-04"
"85","12820001","Multilex","AVANDAMET tablets 4mg + 1000mg [GLAXSK PHA]","drug","176 - res22: diabetes_meds","2015-03-04"
"86","12833001","Multilex","metformin with rosiglitazone tablets 1000mg + 2mg","drug","176 - res22: diabetes_meds","2015-03-04"
"87","12834001","Multilex","metformin with rosiglitazone tablets 1000mg + 4mg","drug","176 - res22: diabetes_meds","2015-03-04"
"88","12945001","Multilex","metformin modified release tablet 500mg","drug","176 - res22: diabetes_meds","2015-03-04"
"89","12946001","Multilex","GLUCOPHAGE SR tablets 500mg [MERCK SER]","drug","176 - res22: diabetes_meds","2015-03-04"
"90","12991005","Multilex","Optipen Pro 1 green insulin pen 3ml/1-60 units [AVENTIS]","drug","176 - res22: diabetes_meds","2015-03-04"
"91","13000001","Multilex","duloxetine gastro-resistant capsules 30mg","drug","176 - res22: diabetes_meds","2015-03-04"
"92","13001001","Multilex","duloxetine gastro-resistant capsules 60mg","drug","176 - res22: diabetes_meds","2015-03-04"
"93","13002001","Multilex","CYMBALTA gastro-resistant capsules 30mg [LILLY]","drug","176 - res22: diabetes_meds","2015-03-04"
"94","13003001","Multilex","CYMBALTA gastro-resistant capsules 60mg [LILLY]","drug","176 - res22: diabetes_meds","2015-03-04"
"95","13025005","Multilex","Injex needle free starter kit 60500 [J&K MED]","drug","176 - res22: diabetes_meds","2015-03-04"
"96","13026005","Multilex","Injex 4 month refill pack 60504 [J&K MED]","drug","176 - res22: diabetes_meds","2015-03-04"
"97","13028005","Multilex","Injex ampoule pack 60501 [J&K MED]","drug","176 - res22: diabetes_meds","2015-03-04"
"98","13030005","Multilex","Injex 10ml vial adaptor 60502 [J&K MED]","drug","176 - res22: diabetes_meds","2015-03-04"
"99","1335009","Multilex","GLIBENCLAMIDE tablets 5mg [TEVA]","drug","176 - res22: diabetes_meds","2015-03-04"
"100","1335010","Multilex","GLIBENCLAMIDE tablets 2.5mg [TEVA]","drug","176 - res22: diabetes_meds","2015-03-04"
"101","13425005","Multilex","Monoject U100 insulin syringe 12mm(29G)0.5ml [COVIDIEN]","drug","176 - res22: diabetes_meds","2015-03-04"
"102","13446001","Multilex","insulin glulisine injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"103","13448001","Multilex","APIDRA VIAL injection solution 100 units/ml [SANOFI/AVE]","drug","176 - res22: diabetes_meds","2015-03-04"
"104","13450001","Multilex","APIDRA CARTRIDGE injection solution 100 units/ml [SANOFI/AVE]","drug","176 - res22: diabetes_meds","2015-03-04"
"105","1345009","Multilex","METFORMIN tablets 850mg [WOCKHARDT]","drug","176 - res22: diabetes_meds","2015-03-04"
"106","1345010","Multilex","METFORMIN tablets 500mg [WOCKHARDT]","drug","176 - res22: diabetes_meds","2015-03-04"
"107","13680001","Multilex","insulin soluble human vial injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"108","13681001","Multilex","insulin soluble human disposable pen injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"109","13682001","Multilex","insulin soluble human cartridge injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"110","13683001","Multilex","HUMULIN S VIAL injection solution 100 units/ml [LILLY]","drug","176 - res22: diabetes_meds","2015-03-04"
"111","13684001","Multilex","HUMULIN S CARTRIDGE injection solution 100 units/ml [LILLY]","drug","176 - res22: diabetes_meds","2015-03-04"
"112","13685001","Multilex","INSUMAN RAPID CARTRIDGE injection solution 100 units/ml [AVENTIS]","drug","176 - res22: diabetes_meds","2015-03-04"
"113","13686001","Multilex","INSUMAN RAPID OPTISET injection solution 100 units/ml [AVENTIS]","drug","176 - res22: diabetes_meds","2015-03-04"
"114","13687001","Multilex","ACTRAPID VIAL injection solution 100 units/ml [NOVO]","drug","176 - res22: diabetes_meds","2015-03-04"
"115","13688001","Multilex","insulin biphasic isophane human cartridge injection suspension 10:90; 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"116","13689001","Multilex","MIXTARD 10 PENFILL injection suspension 100 units/ml [NOVO]","drug","176 - res22: diabetes_meds","2015-03-04"
"117","13690001","Multilex","insulin biphasic isophane human cartridge injection suspension 20:80; 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"118","13691001","Multilex","MIXTARD 20 PENFILL injection suspension 100 units/ml [NOVO]","drug","176 - res22: diabetes_meds","2015-03-04"
"119","13693001","Multilex","insulin biphasic isophane human cartridge injection suspension 30:70; 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"120","13694001","Multilex","insulin biphasic isophane human vial injection suspension 30:70; 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"121","13695001","Multilex","insulin biphasic isophane human disposable pen injection suspension 30:70; 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"122","13696001","Multilex","MIXTARD 30 PENFILL injection suspension 100 units/ml [NOVO]","drug","176 - res22: diabetes_meds","2015-03-04"
"123","13698001","Multilex","HUMULIN M3 CARTRIDGE injection suspension 100 units/ml [LILLY]","drug","176 - res22: diabetes_meds","2015-03-04"
"124","13699001","Multilex","HUMULIN M3 VIAL injection suspension 100 units/ml [LILLY]","drug","176 - res22: diabetes_meds","2015-03-04"
"125","13701001","Multilex","HUMULIN M3 DISPOSABLE PEN injection suspension 100 units/ml [LILLY]","drug","176 - res22: diabetes_meds","2015-03-04"
"126","13704001","Multilex","insulin biphasic isophane human cartridge injection suspension 40:60; 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"127","13705001","Multilex","MIXTARD 40 PENFILL injection suspension 100 units/ml [NOVO]","drug","176 - res22: diabetes_meds","2015-03-04"
"128","13708001","Multilex","insulin biphasic isophane human cartridge injection suspension 50:50; 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"129","13711001","Multilex","insulin biphasic isophane human disposable pen injection suspension 50:50; 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"130","13712001","Multilex","INSUMAN COMB 50 CARTRIDGE injection suspension 100 units/ml [AVENTIS]","drug","176 - res22: diabetes_meds","2015-03-04"
"131","13713001","Multilex","INSUMAN COMB 50 OPTISET injection suspension 100 units/ml [AVENTIS]","drug","176 - res22: diabetes_meds","2015-03-04"
"132","13715001","Multilex","INSUMAN COMB 15 OPTISET injection suspension 100 units/ml [AVENTIS]","drug","176 - res22: diabetes_meds","2015-03-04"
"133","13716001","Multilex","insulin biphasic isophane human vial injection suspension 25:75; 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"134","13717001","Multilex","insulin biphasic isophane human cartridge injection suspension 25:75; 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"135","13718001","Multilex","insulin biphasic isophane human disposable pen injection suspension 25:75; 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"136","13719001","Multilex","INSUMAN COMB 25 VIAL injection suspension 100 units/ml [AVENTIS]","drug","176 - res22: diabetes_meds","2015-03-04"
"137","13720001","Multilex","INSUMAN COMB 25 CARTRIDGE injection suspension 100 units/ml [AVENTIS]","drug","176 - res22: diabetes_meds","2015-03-04"
"138","13721001","Multilex","INSUMAN COMB 25 OPTISET injection suspension 100 units/ml [AVENTIS]","drug","176 - res22: diabetes_meds","2015-03-04"
"139","13723001","Multilex","insulin isophane human vial injection suspension 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"140","13724001","Multilex","insulin isophane human cartridge injection suspension 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"141","13725001","Multilex","insulin isophane human disposable pen injection suspension 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"142","13727001","Multilex","LANTUS OPTICLIK injection solution 100 units/ml [AVENTIS]","drug","176 - res22: diabetes_meds","2015-03-04"
"143","13728001","Multilex","HUMULIN I VIAL injection suspension 100 units/ml [LILLY]","drug","176 - res22: diabetes_meds","2015-03-04"
"144","13729001","Multilex","HUMULIN I CARTRIDGE injection suspension 100 units/ml [LILLY]","drug","176 - res22: diabetes_meds","2015-03-04"
"145","13730001","Multilex","HUMULIN I DISPOSABLE PEN injection suspension 100 units/ml [LILLY]","drug","176 - res22: diabetes_meds","2015-03-04"
"146","13731001","Multilex","INSUMAN BASAL CARTRIDGE injection suspension 100 units/ml [AVENTIS]","drug","176 - res22: diabetes_meds","2015-03-04"
"147","13732001","Multilex","INSUMAN BASAL VIAL injection suspension 100 units/ml [AVENTIS]","drug","176 - res22: diabetes_meds","2015-03-04"
"148","13733001","Multilex","INSUMAN BASAL OPTISET injection suspension 100 units/ml [AVENTIS]","drug","176 - res22: diabetes_meds","2015-03-04"
"149","13734001","Multilex","insulin aspart vial injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"150","13735001","Multilex","insulin aspart cartridge injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"151","13736001","Multilex","insulin aspart disposable pen injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"152","13737001","Multilex","insulin biphasic aspart cartridge injection suspension 30:70; 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"153","13738001","Multilex","insulin biphasic aspart disposable pen injection suspension 30:70; 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"154","13739001","Multilex","NOVOMIX 30 PENFILL injection suspension 100 units/ml [NOVO]","drug","176 - res22: diabetes_meds","2015-03-04"
"155","13740001","Multilex","NOVOMIX 30 FLEXPEN injection suspension 100 units/ml [NOVO]","drug","176 - res22: diabetes_meds","2015-03-04"
"156","13743001","Multilex","insulin lispro vial injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"157","13744001","Multilex","insulin lispro cartridge injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"158","13745001","Multilex","insulin lispro disposable pen injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"159","13746001","Multilex","HUMALOG VIAL injection solution 100 units/ml [LILLY]","drug","176 - res22: diabetes_meds","2015-03-04"
"160","13747001","Multilex","HUMALOG CARTRIDGE injection solution 100 units/ml [LILLY]","drug","176 - res22: diabetes_meds","2015-03-04"
"161","13748001","Multilex","HUMALOG DISPOSABLE PEN injection solution 100 units/ml [LILLY]","drug","176 - res22: diabetes_meds","2015-03-04"
"162","13749001","Multilex","insulin biphasic lispro cartridge injection suspension 25:75; 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"163","13750001","Multilex","insulin biphasic lispro disposable pen injection suspension 25:75; 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"164","13751001","Multilex","HUMALOG MIX 25 CARTRIDGE injection suspension 100 units/ml [LILLY]","drug","176 - res22: diabetes_meds","2015-03-04"
"165","13752001","Multilex","HUMALOG MIX 25 DISPOSABLE PEN injection suspension 100 units/ml [LILLY]","drug","176 - res22: diabetes_meds","2015-03-04"
"166","13753001","Multilex","insulin detemir cartridge injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"167","13754001","Multilex","insulin detemir disposable pen injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"168","13756001","Multilex","insulin glargine vial injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"169","13757001","Multilex","insulin glargine disposable pen injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"170","13758001","Multilex","insulin glargine cartridge injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"171","13759001","Multilex","LANTUS VIAL injection solution 100 units/ml [AVENTIS]","drug","176 - res22: diabetes_meds","2015-03-04"
"172","13760001","Multilex","LANTUS OPTISET injection solution 100 units/ml [AVENTIS]","drug","176 - res22: diabetes_meds","2015-03-04"
"173","13761001","Multilex","LANTUS CARTRIDGE injection solution 100 units/ml [AVENTIS]","drug","176 - res22: diabetes_meds","2015-03-04"
"174","13762001","Multilex","insulin glulisine vial injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"175","13763001","Multilex","insulin glulisine cartridge injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"176","13784001","Multilex","APIDRA OPTISET injection solution 100 units/ml [SANOFI/AVE]","drug","176 - res22: diabetes_meds","2015-03-04"
"177","13785001","Multilex","insulin glulisine disposable pen injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"178","13805001","Multilex","insulin isophane porcine vial injection suspension 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"179","13806001","Multilex","insulin isophane porcine cartridge injection suspension 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"180","13808001","Multilex","HYPURIN PORCINE ISOPHANE VIAL injection suspension 100 units/ml [WOCKHARDT]","drug","176 - res22: diabetes_meds","2015-03-04"
"181","13809001","Multilex","HYPURIN PORCINE ISOPHANE CARTRIDGE injection suspension 100 units/ml [WOCKHARDT]","drug","176 - res22: diabetes_meds","2015-03-04"
"182","13810001","Multilex","insulin biphasic isophane porcine vial injection suspension 30:70; 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"183","13811001","Multilex","insulin biphasic isophane porcine cartridge injection suspension 30:70; 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"184","13812001","Multilex","HYPURIN PORCINE 30/70 MIX VIAL injection suspension 100 units/ml [WOCKHARDT]","drug","176 - res22: diabetes_meds","2015-03-04"
"185","13813001","Multilex","HYPURIN PORCINE 30/70 MIX CARTRIDGE injection suspension 100 units/ml [WOCKHARDT]","drug","176 - res22: diabetes_meds","2015-03-04"
"186","13814001","Multilex","insulin soluble porcine vial injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"187","13815001","Multilex","insulin soluble porcine cartridge injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"188","13816001","Multilex","HYPURIN PORCINE NEUTRAL VIAL injection solution 100 units/ml [WOCKHARDT]","drug","176 - res22: diabetes_meds","2015-03-04"
"189","13817001","Multilex","HYPURIN PORCINE NEUTRAL CARTRIDGE injection solution 100 units/ml [WOCKHARDT]","drug","176 - res22: diabetes_meds","2015-03-04"
"190","13819001","Multilex","insulin isophane bovine vial injection suspension 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"191","13820001","Multilex","insulin isophane bovine cartridge injection suspension 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"192","13821001","Multilex","HYPURIN BOVINE ISOPHANE VIAL injection suspension 100 units/ml [WOCKHARDT]","drug","176 - res22: diabetes_meds","2015-03-04"
"193","13822001","Multilex","HYPURIN BOVINE ISOPHANE CARTRIDGE injection suspension 100 units/ml [WOCKHARDT]","drug","176 - res22: diabetes_meds","2015-03-04"
"194","13823001","Multilex","insulin soluble bovine vial injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"195","13824001","Multilex","insulin soluble bovine cartridge injection solution 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"196","13825001","Multilex","HYPURIN BOVINE NEUTRAL CARTRIDGE injection solution 100 units/ml [WOCKHARDT]","drug","176 - res22: diabetes_meds","2015-03-04"
"197","13826001","Multilex","HYPURIN BOVINE NEUTRAL VIAL injection solution 100 units/ml [WOCKHARDT]","drug","176 - res22: diabetes_meds","2015-03-04"
"198","13830001","Multilex","MIXTARD 50 PENFILL injection suspension 100 units/ml [NOVO]","drug","176 - res22: diabetes_meds","2015-03-04"
"199","13831001","Multilex","INSULATARD PENFILL injection suspension 100 units/ml [NOVO]","drug","176 - res22: diabetes_meds","2015-03-04"
"200","13918001","Multilex","INSULATARD VIAL injection suspension 100 units/ml [NOVO]","drug","176 - res22: diabetes_meds","2015-03-04"
"201","13919001","Multilex","INSULATARD INNOLET injection suspension 100 units/ml [NOVO]","drug","176 - res22: diabetes_meds","2015-03-04"
"202","13921001","Multilex","MIXTARD 30 VIAL injection suspension 100 units/ml [NOVO]","drug","176 - res22: diabetes_meds","2015-03-04"
"203","13922001","Multilex","insulin biphasic lispro disposable pen injection suspension 50:50; 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"204","13952001","Multilex","insulin human powder for inhalation 1mg","drug","176 - res22: diabetes_meds","2015-03-04"
"205","13953001","Multilex","insulin human powder for inhalation 3mg","drug","176 - res22: diabetes_meds","2015-03-04"
"206","13954001","Multilex","EXUBERA powder for inhalation 1mg [PFIZER]","drug","176 - res22: diabetes_meds","2015-03-04"
"207","13955001","Multilex","EXUBERA powder for inhalation 3mg [PFIZER]","drug","176 - res22: diabetes_meds","2015-03-04"
"208","13970001","Multilex","insulin biphasic lispro cartridge injection suspension 50:50; 100 units/ml","drug","176 - res22: diabetes_meds","2015-03-04"
"209","13971001","Multilex","HUMALOG MIX 50 CARTRIDGE injection suspension 100 units/ml [LILLY]","drug","176 - res22: diabetes_meds","2015-03-04"
"210","13981001","Multilex","gliclazide oral suspension 40mg/5ml","drug","176 - res22: diabetes_meds","2015-03-04"
"211","14098001","Multilex","glibenclamide oral suspension 5mg/5ml","drug","176 - res22: diabetes_meds","2015-03-04"
"212","14110005","Multilex","u100 single use insulin syringe with 8mm needle(29G) 1ml","drug","176 - res22: diabetes_meds","2015-03-04"
