"","code","coding_system","description","entity","list_name","upload_date"
"109","C109111","Read","Type II diabetes mellitus with ophthalmic complications","diagnostic","58 - Diabetes","2014-01-27"
"110","C109112","Read","Type 2 diabetes mellitus with ophthalmic complications","diagnostic","58 - Diabetes","2014-01-27"
"111","C109.12","Read","Type 2 diabetes mellitus","diagnostic","58 - Diabetes","2014-01-27"
"112","C109.13","Read","Type II diabetes mellitus","diagnostic","58 - Diabetes","2014-01-27"
"113","C109200","Read","Non-insulin-dependent diabetes mellitus with neuro comps","diagnostic","58 - Diabetes","2014-01-27"
"114","C109211","Read","Type II diabetes mellitus with neurological complications","diagnostic","58 - Diabetes","2014-01-27"
"115","C109212","Read","Type 2 diabetes mellitus with neurological complications","diagnostic","58 - Diabetes","2014-01-27"
"116","C109300","Read","Non-insulin-dependent diabetes mellitus with multiple comps","diagnostic","58 - Diabetes","2014-01-27"
"117","C109400","Read","Non-insulin dependent diabetes mellitus with ulcer","diagnostic","58 - Diabetes","2014-01-27"
"118","C109411","Read","Type II diabetes mellitus with ulcer","diagnostic","58 - Diabetes","2014-01-27"
"119","C109412","Read","Type 2 diabetes mellitus with ulcer","diagnostic","58 - Diabetes","2014-01-27"
"120","C109500","Read","Non-insulin dependent diabetes mellitus with gangrene","diagnostic","58 - Diabetes","2014-01-27"
"121","C109511","Read","Type II diabetes mellitus with gangrene","diagnostic","58 - Diabetes","2014-01-27"
"122","C109600","Read","Non-insulin-dependent diabetes mellitus with retinopathy","diagnostic","58 - Diabetes","2014-01-27"
"123","C109611","Read","Type II diabetes mellitus with retinopathy","diagnostic","58 - Diabetes","2014-01-27"
"124","C109612","Read","Type 2 diabetes mellitus with retinopathy","diagnostic","58 - Diabetes","2014-01-27"
"125","C109700","Read","Non-insulin dependant diabetes mellitus - poor control","diagnostic","58 - Diabetes","2014-01-27"
"126","C109711","Read","Type II diabetes mellitus - poor control","diagnostic","58 - Diabetes","2014-01-27"
"127","C109712","Read","Type 2 diabetes mellitus - poor control","diagnostic","58 - Diabetes","2014-01-27"
"128","C109900","Read","Non-insulin-dependent diabetes mellitus without complication","diagnostic","58 - Diabetes","2014-01-27"
"129","C109A00","Read","Non-insulin dependent diabetes mellitus with mononeuropathy","diagnostic","58 - Diabetes","2014-01-27"
"130","C109A11","Read","Type II diabetes mellitus with mononeuropathy","diagnostic","58 - Diabetes","2014-01-27"
"131","C109B00","Read","Non-insulin dependent diabetes mellitus with polyneuropathy","diagnostic","58 - Diabetes","2014-01-27"
"132","C109B11","Read","Type II diabetes mellitus with polyneuropathy","diagnostic","58 - Diabetes","2014-01-27"
"133","C109C00","Read","Non-insulin dependent diabetes mellitus with nephropathy","diagnostic","58 - Diabetes","2014-01-27"
"134","C109C11","Read","Type II diabetes mellitus with nephropathy","diagnostic","58 - Diabetes","2014-01-27"
"135","C109C12","Read","Type 2 diabetes mellitus with nephropathy","diagnostic","58 - Diabetes","2014-01-27"
"136","C109D00","Read","Non-insulin dependent diabetes mellitus with hypoglyca coma","diagnostic","58 - Diabetes","2014-01-27"
"137","C109D11","Read","Type II diabetes mellitus with hypoglycaemic coma","diagnostic","58 - Diabetes","2014-01-27"
"138","C109D12","Read","Type 2 diabetes mellitus with hypoglycaemic coma","diagnostic","58 - Diabetes","2014-01-27"
"139","C109E00","Read","Non-insulin depend diabetes mellitus with diabetic cataract","diagnostic","58 - Diabetes","2014-01-27"
"140","C109E11","Read","Type II diabetes mellitus with diabetic cataract","diagnostic","58 - Diabetes","2014-01-27"
"141","C109E12","Read","Type 2 diabetes mellitus with diabetic cataract","diagnostic","58 - Diabetes","2014-01-27"
"142","C109F00","Read","Non-insulin-dependent d m with peripheral angiopath","diagnostic","58 - Diabetes","2014-01-27"
"143","C109F11","Read","Type II diabetes mellitus with peripheral angiopathy","diagnostic","58 - Diabetes","2014-01-27"
"144","C109F12","Read","Type 2 diabetes mellitus with peripheral angiopathy","diagnostic","58 - Diabetes","2014-01-27"
"145","C109G00","Read","Non-insulin dependent diabetes mellitus with arthropathy","diagnostic","58 - Diabetes","2014-01-27"
"146","C109G11","Read","Type II diabetes mellitus with arthropathy","diagnostic","58 - Diabetes","2014-01-27"
"147","C109G12","Read","Type 2 diabetes mellitus with arthropathy","diagnostic","58 - Diabetes","2014-01-27"
"148","C109H00","Read","Non-insulin dependent d m with neuropathic arthropathy","diagnostic","58 - Diabetes","2014-01-27"
"149","C109H11","Read","Type II diabetes mellitus with neuropathic arthropathy","diagnostic","58 - Diabetes","2014-01-27"
"150","C109H12","Read","Type 2 diabetes mellitus with neuropathic arthropathy","diagnostic","58 - Diabetes","2014-01-27"
"151","C109J00","Read","Insulin treated Type 2 diabetes mellitus","diagnostic","58 - Diabetes","2014-01-27"
"152","C109J11","Read","Insulin treated non-insulin dependent diabetes mellitus","diagnostic","58 - Diabetes","2014-01-27"
"153","C109J12","Read","Insulin treated Type II diabetes mellitus","diagnostic","58 - Diabetes","2014-01-27"
"154","C109K00","Read","Hyperosmolar non-ketotic state in type 2 diabetes mellitus","diagnostic","58 - Diabetes","2014-01-27"
"155","C10C.00","Read","Diabetes mellitus autosomal dominant","diagnostic","58 - Diabetes","2014-01-27"
"156","C10C.11","Read","Maturity onset diabetes in youth","diagnostic","58 - Diabetes","2014-01-27"
"157","C10D.00","Read","Diabetes mellitus autosomal dominant type 2","diagnostic","58 - Diabetes","2014-01-27"
"158","C10D.11","Read","Maturity onset diabetes in youth type 2","diagnostic","58 - Diabetes","2014-01-27"
"159","C10E.00","Read","Type 1 diabetes mellitus","diagnostic","58 - Diabetes","2014-01-27"
"160","C10E000","Read","Type 1 diabetes mellitus with renal complications","diagnostic","58 - Diabetes","2014-01-27"
"161","C10E100","Read","Type 1 diabetes mellitus with ophthalmic complications","diagnostic","58 - Diabetes","2014-01-27"
"162","C10E.11","Read","Type I diabetes mellitus","diagnostic","58 - Diabetes","2014-01-27"
"163","C10E.12","Read","Insulin dependent diabetes mellitus","diagnostic","58 - Diabetes","2014-01-27"
"164","C10E200","Read","Type 1 diabetes mellitus with neurological complications","diagnostic","58 - Diabetes","2014-01-27"
"165","C10E300","Read","Type 1 diabetes mellitus with multiple complications","diagnostic","58 - Diabetes","2014-01-27"
"166","C10E312","Read","Insulin dependent diabetes mellitus with multiple complicat","diagnostic","58 - Diabetes","2014-01-27"
"167","C10E400","Read","Unstable type 1 diabetes mellitus","diagnostic","58 - Diabetes","2014-01-27"
"168","C10E411","Read","Unstable type I diabetes mellitus","diagnostic","58 - Diabetes","2014-01-27"
"169","C10E412","Read","Unstable insulin dependent diabetes mellitus","diagnostic","58 - Diabetes","2014-01-27"
"170","C10E500","Read","Type 1 diabetes mellitus with ulcer","diagnostic","58 - Diabetes","2014-01-27"
"171","C10E600","Read","Type 1 diabetes mellitus with gangrene","diagnostic","58 - Diabetes","2014-01-27"
"172","C10E700","Read","Type 1 diabetes mellitus with retinopathy","diagnostic","58 - Diabetes","2014-01-27"
"173","C10E800","Read","Type 1 diabetes mellitus - poor control","diagnostic","58 - Diabetes","2014-01-27"
"174","C10E812","Read","Insulin dependent diabetes mellitus - poor control","diagnostic","58 - Diabetes","2014-01-27"
"175","C10E900","Read","Type 1 diabetes mellitus maturity onset","diagnostic","58 - Diabetes","2014-01-27"
"176","C10EA00","Read","Type 1 diabetes mellitus without complication","diagnostic","58 - Diabetes","2014-01-27"
"177","C10EA11","Read","Type I diabetes mellitus without complication","diagnostic","58 - Diabetes","2014-01-27"
"178","C10EB00","Read","Type 1 diabetes mellitus with mononeuropathy","diagnostic","58 - Diabetes","2014-01-27"
"179","C10EC00","Read","Type 1 diabetes mellitus with polyneuropathy","diagnostic","58 - Diabetes","2014-01-27"
"180","C10ED00","Read","Type 1 diabetes mellitus with nephropathy","diagnostic","58 - Diabetes","2014-01-27"
"181","C10EE00","Read","Type 1 diabetes mellitus with hypoglycaemic coma","diagnostic","58 - Diabetes","2014-01-27"
"182","C10EF00","Read","Type 1 diabetes mellitus with diabetic cataract","diagnostic","58 - Diabetes","2014-01-27"
"183","C10EG00","Read","Type 1 diabetes mellitus with peripheral angiopathy","diagnostic","58 - Diabetes","2014-01-27"
"184","C10EH00","Read","Type 1 diabetes mellitus with arthropathy","diagnostic","58 - Diabetes","2014-01-27"
"185","C10EJ00","Read","Type 1 diabetes mellitus with neuropathic arthropathy","diagnostic","58 - Diabetes","2014-01-27"
"186","C10EK00","Read","Type 1 diabetes mellitus with persistent proteinuria","diagnostic","58 - Diabetes","2014-01-27"
"187","C10EL00","Read","Type 1 diabetes mellitus with persistent microalbuminuria","diagnostic","58 - Diabetes","2014-01-27"
"188","C10EM00","Read","Type 1 diabetes mellitus with ketoacidosis","diagnostic","58 - Diabetes","2014-01-27"
"189","C10EM11","Read","Type I diabetes mellitus with ketoacidosis","diagnostic","58 - Diabetes","2014-01-27"
"190","C10EN00","Read","Type 1 diabetes mellitus with ketoacidotic coma","diagnostic","58 - Diabetes","2014-01-27"
"191","C10EN11","Read","Type I diabetes mellitus with ketoacidotic coma","diagnostic","58 - Diabetes","2014-01-27"
"192","C10EP00","Read","Type 1 diabetes mellitus with exudative maculopathy","diagnostic","58 - Diabetes","2014-01-27"
"193","C10EQ00","Read","Type 1 diabetes mellitus with gastroparesis","diagnostic","58 - Diabetes","2014-01-27"
"194","C10F.00","Read","Type 2 diabetes mellitus","diagnostic","58 - Diabetes","2014-01-27"
"195","C10F000","Read","Type 2 diabetes mellitus with renal complications","diagnostic","58 - Diabetes","2014-01-27"
"196","C10F011","Read","Type II diabetes mellitus with renal complications","diagnostic","58 - Diabetes","2014-01-27"
"197","C10F100","Read","Type 2 diabetes mellitus with ophthalmic complications","diagnostic","58 - Diabetes","2014-01-27"
"198","C10F.11","Read","Type II diabetes mellitus","diagnostic","58 - Diabetes","2014-01-27"
"199","C10F200","Read","Type 2 diabetes mellitus with neurological complications","diagnostic","58 - Diabetes","2014-01-27"
"200","C10F300","Read","Type 2 diabetes mellitus with multiple complications","diagnostic","58 - Diabetes","2014-01-27"
"201","C10F311","Read","Type II diabetes mellitus with multiple complications","diagnostic","58 - Diabetes","2014-01-27"
"202","C10F400","Read","Type 2 diabetes mellitus with ulcer","diagnostic","58 - Diabetes","2014-01-27"
"203","C10F500","Read","Type 2 diabetes mellitus with gangrene","diagnostic","58 - Diabetes","2014-01-27"
"204","C10F511","Read","Type II diabetes mellitus with gangrene","diagnostic","58 - Diabetes","2014-01-27"
"205","C10F600","Read","Type 2 diabetes mellitus with retinopathy","diagnostic","58 - Diabetes","2014-01-27"
"206","C10F611","Read","Type II diabetes mellitus with retinopathy","diagnostic","58 - Diabetes","2014-01-27"
"207","C10F700","Read","Type 2 diabetes mellitus - poor control","diagnostic","58 - Diabetes","2014-01-27"
"208","C10F711","Read","Type II diabetes mellitus - poor control","diagnostic","58 - Diabetes","2014-01-27"
"209","C10F900","Read","Type 2 diabetes mellitus without complication","diagnostic","58 - Diabetes","2014-01-27"
"210","C10F911","Read","Type II diabetes mellitus without complication","diagnostic","58 - Diabetes","2014-01-27"
"211","C10FA00","Read","Type 2 diabetes mellitus with mononeuropathy","diagnostic","58 - Diabetes","2014-01-27"
"212","C10FB00","Read","Type 2 diabetes mellitus with polyneuropathy","diagnostic","58 - Diabetes","2014-01-27"
"213","C10FB11","Read","Type II diabetes mellitus with polyneuropathy","diagnostic","58 - Diabetes","2014-01-27"
"214","C10FC00","Read","Type 2 diabetes mellitus with nephropathy","diagnostic","58 - Diabetes","2014-01-27"
"215","C10FC11","Read","Type II diabetes mellitus with nephropathy","diagnostic","58 - Diabetes","2014-01-27"
"216","C10FD00","Read","Type 2 diabetes mellitus with hypoglycaemic coma","diagnostic","58 - Diabetes","2014-01-27"
"217","C10FE00","Read","Type 2 diabetes mellitus with diabetic cataract","diagnostic","58 - Diabetes","2014-01-27"
"218","C10FF00","Read","Type 2 diabetes mellitus with peripheral angiopathy","diagnostic","58 - Diabetes","2014-01-27"
"219","C10FG00","Read","Type 2 diabetes mellitus with arthropathy","diagnostic","58 - Diabetes","2014-01-27"
"220","C10FH00","Read","Type 2 diabetes mellitus with neuropathic arthropathy","diagnostic","58 - Diabetes","2014-01-27"
"221","C10FJ00","Read","Insulin treated Type 2 diabetes mellitus","diagnostic","58 - Diabetes","2014-01-27"
"222","C10FJ11","Read","Insulin treated Type II diabetes mellitus","diagnostic","58 - Diabetes","2014-01-27"
"223","C10FK00","Read","Hyperosmolar non-ketotic state in type 2 diabetes mellitus","diagnostic","58 - Diabetes","2014-01-27"
"224","C10FL00","Read","Type 2 diabetes mellitus with persistent proteinuria","diagnostic","58 - Diabetes","2014-01-27"
"225","C10FL11","Read","Type II diabetes mellitus with persistent proteinuria","diagnostic","58 - Diabetes","2014-01-27"
"226","C10FM00","Read","Type 2 diabetes mellitus with persistent microalbuminuria","diagnostic","58 - Diabetes","2014-01-27"
"227","C10FN00","Read","Type 2 diabetes mellitus with ketoacidosis","diagnostic","58 - Diabetes","2014-01-27"
"228","C10FP00","Read","Type 2 diabetes mellitus with ketoacidotic coma","diagnostic","58 - Diabetes","2014-01-27"
"229","C10FQ00","Read","Type 2 diabetes mellitus with exudative maculopathy","diagnostic","58 - Diabetes","2014-01-27"
"230","C10FR00","Read","Type 2 diabetes mellitus with gastroparesis","diagnostic","58 - Diabetes","2014-01-27"
"231","C10G.00","Read","Secondary pancreatic diabetes mellitus","diagnostic","58 - Diabetes","2014-01-27"
"232","C10G000","Read","Secondary pancreatic diabetes mellitus without complication","diagnostic","58 - Diabetes","2014-01-27"
"233","C10y.00","Read","Diabetes mellitus with other specified manifestation","diagnostic","58 - Diabetes","2014-01-27"
"234","C10y100","Read","Diabetes mellitus; adult; + other specified manifestation","diagnostic","58 - Diabetes","2014-01-27"
"235","C10yy00","Read","Other specified diabetes mellitus with other spec comps","diagnostic","58 - Diabetes","2014-01-27"
"236","C10yz00","Read","Diabetes mellitus NOS with other specified manifestation","diagnostic","58 - Diabetes","2014-01-27"
"237","C10z.00","Read","Diabetes mellitus with unspecified complication","diagnostic","58 - Diabetes","2014-01-27"
"238","C10z000","Read","Diabetes mellitus; juvenile type; + unspecified complication","diagnostic","58 - Diabetes","2014-01-27"
"239","C10z100","Read","Diabetes mellitus; adult onset; + unspecified complication","diagnostic","58 - Diabetes","2014-01-27"
"240","C10zy00","Read","Other specified diabetes mellitus with unspecified comps","diagnostic","58 - Diabetes","2014-01-27"
"241","C10zz00","Read","Diabetes mellitus NOS with unspecified complication","diagnostic","58 - Diabetes","2014-01-27"
"242","Cyu2.00","Read","[X]Diabetes mellitus","diagnostic","58 - Diabetes","2014-01-27"
"243","Cyu2000","Read","[X]Other specified diabetes mellitus","diagnostic","58 - Diabetes","2014-01-27"
"244","Cyu2300","Read","[X]Unspecified diabetes mellitus with renal complications","diagnostic","58 - Diabetes","2014-01-27"
"245","L180500","Read","Pre-existing diabetes mellitus; insulin-dependent","diagnostic","58 - Diabetes","2014-01-27"
"246","L180600","Read","Pre-existing diabetes mellitus; non-insulin-dependent","diagnostic","58 - Diabetes","2014-01-27"
"247","L180X00","Read","Pre-existing diabetes mellitus; unspecified","diagnostic","58 - Diabetes","2014-01-27"
"248","250 A","OXMIS","SUGAR DIABETES","diagnostic","58 - Diabetes","2014-01-27"
"249","250 AA","OXMIS","NIDDM (NON-INSULIN DEPENDENT DIABETES)","diagnostic","58 - Diabetes","2014-01-27"
"250","250 AD","OXMIS","DIABETES MELLITUS INSULIN DEPENDANT","diagnostic","58 - Diabetes","2014-01-27"
"251","250 AK","OXMIS","MATURITY ONSET DIABETES MELLITUS INSULIN","diagnostic","58 - Diabetes","2014-01-27"
"252","250 AL","OXMIS","MATURITY ONSET DIABETES(MELLITUS) NON-IN","diagnostic","58 - Diabetes","2014-01-27"
"253","250 AM","OXMIS","MATURITY ONSET DIABETES (MELLITUS)","diagnostic","58 - Diabetes","2014-01-27"
"254","250 AN","OXMIS","DIABETES","diagnostic","58 - Diabetes","2014-01-27"
"255","250 NT","OXMIS","UNSTABLE DIABETIC","diagnostic","58 - Diabetes","2014-01-27"
"256","250 PG","OXMIS","DIABETES PREGNANCY","diagnostic","58 - Diabetes","2014-01-27"
