"","code","coding_system","description","entity","list_name","upload_date"
"49","N052100","Read","Localised; secondary osteoarthritis of the shoulder region","diagnostic","133 - Osteoarthritis","2014-06-24"
"50","N052200","Read","Localised; secondary osteoarthritis of the upper arm","diagnostic","133 - Osteoarthritis","2014-06-24"
"51","N052300","Read","Localised; secondary osteoarthritis of the forearm","diagnostic","133 - Osteoarthritis","2014-06-24"
"52","N052400","Read","Localised; secondary osteoarthritis of the hand","diagnostic","133 - Osteoarthritis","2014-06-24"
"53","N052500","Read","Localised; secondary osteoarthritis of pelvic region/thigh","diagnostic","133 - Osteoarthritis","2014-06-24"
"54","N052600","Read","Localised; secondary osteoarthritis of the lower leg","diagnostic","133 - Osteoarthritis","2014-06-24"
"55","N052700","Read","Localised; secondary osteoarthritis of the ankle and foot","diagnostic","133 - Osteoarthritis","2014-06-24"
"56","N052800","Read","Localised; secondary osteoarthritis of other specified site","diagnostic","133 - Osteoarthritis","2014-06-24"
"57","N052z00","Read","Localised; secondary osteoarthritis NOS","diagnostic","133 - Osteoarthritis","2014-06-24"
"58","N053.00","Read","Localised osteoarthritis; unspecified","diagnostic","133 - Osteoarthritis","2014-06-24"
"59","N053000","Read","Localised osteoarthritis; unspecified; of unspecified site","diagnostic","133 - Osteoarthritis","2014-06-24"
"60","N053100","Read","Localised osteoarthritis; unspecified; of shoulder region","diagnostic","133 - Osteoarthritis","2014-06-24"
"61","N053200","Read","Localised osteoarthritis; unspecified; of the upper arm","diagnostic","133 - Osteoarthritis","2014-06-24"
"62","N053300","Read","Localised osteoarthritis; unspecified; of the forearm","diagnostic","133 - Osteoarthritis","2014-06-24"
"63","N053400","Read","Localised osteoarthritis; unspecified; of the hand","diagnostic","133 - Osteoarthritis","2014-06-24"
"64","N053500","Read","Localised osteoarthritis; unspecified; pelvic region/thigh","diagnostic","133 - Osteoarthritis","2014-06-24"
"65","N053600","Read","Localised osteoarthritis; unspecified; of the lower leg","diagnostic","133 - Osteoarthritis","2014-06-24"
"66","N053611","Read","Patellofemoral osteoarthritis","diagnostic","133 - Osteoarthritis","2014-06-24"
"67","N053700","Read","Localised osteoarthritis; unspecified; of the ankle and foot","diagnostic","133 - Osteoarthritis","2014-06-24"
"68","N053800","Read","Localised osteoarthritis; unspecified; of other spec site","diagnostic","133 - Osteoarthritis","2014-06-24"
"69","N053z00","Read","Localised osteoarthritis; unspecified; NOS","diagnostic","133 - Osteoarthritis","2014-06-24"
"70","N054.00","Read","Oligoarticular osteoarthritis; unspecified","diagnostic","133 - Osteoarthritis","2014-06-24"
"71","N054000","Read","Oligoarticular osteoarthritis; unspec; of unspecified sites","diagnostic","133 - Osteoarthritis","2014-06-24"
"72","N054100","Read","Oligoarticular osteoarthritis; unspecified; of shoulder","diagnostic","133 - Osteoarthritis","2014-06-24"
"73","N054200","Read","Oligoarticular osteoarthritis; unspecified; of upper arm","diagnostic","133 - Osteoarthritis","2014-06-24"
"74","N054400","Read","Oligoarticular osteoarthritis; unspecified; of hand","diagnostic","133 - Osteoarthritis","2014-06-24"
"75","N054500","Read","Oligoarticular osteoarthritis; unspecified; of pelvis/thigh","diagnostic","133 - Osteoarthritis","2014-06-24"
"76","N054600","Read","Oligoarticular osteoarthritis; unspecified; of lower leg","diagnostic","133 - Osteoarthritis","2014-06-24"
"77","N054700","Read","Oligoarticular osteoarthritis; unspecified; of ankle/foot","diagnostic","133 - Osteoarthritis","2014-06-24"
"78","N054800","Read","Oligoarticular osteoarthritis; unspecified; other spec sites","diagnostic","133 - Osteoarthritis","2014-06-24"
"79","N054900","Read","Oligoarticular osteoarthritis; unspecified; multiple sites","diagnostic","133 - Osteoarthritis","2014-06-24"
"80","N054z00","Read","Osteoarthritis of more than one site; unspecified; NOS","diagnostic","133 - Osteoarthritis","2014-06-24"
"81","N05z.00","Read","Osteoarthritis NOS","diagnostic","133 - Osteoarthritis","2014-06-24"
"82","N05z000","Read","Osteoarthritis NOS; of unspecified site","diagnostic","133 - Osteoarthritis","2014-06-24"
"83","N05z100","Read","Osteoarthritis NOS; of shoulder region","diagnostic","133 - Osteoarthritis","2014-06-24"
"84","N05z200","Read","Osteoarthritis NOS; of the upper arm","diagnostic","133 - Osteoarthritis","2014-06-24"
"85","N05z211","Read","Elbow osteoarthritis NOS","diagnostic","133 - Osteoarthritis","2014-06-24"
"86","N05z300","Read","Osteoarthritis NOS; of the forearm","diagnostic","133 - Osteoarthritis","2014-06-24"
"87","N05z311","Read","Wrist osteoarthritis NOS","diagnostic","133 - Osteoarthritis","2014-06-24"
"88","N05z400","Read","Osteoarthritis NOS; of the hand","diagnostic","133 - Osteoarthritis","2014-06-24"
"89","N05z411","Read","Finger osteoarthritis NOS","diagnostic","133 - Osteoarthritis","2014-06-24"
"90","N05z412","Read","Thumb osteoarthritis NOS","diagnostic","133 - Osteoarthritis","2014-06-24"
"91","N05z500","Read","Osteoarthritis NOS; pelvic region/thigh","diagnostic","133 - Osteoarthritis","2014-06-24"
"92","N05z511","Read","Hip osteoarthritis NOS","diagnostic","133 - Osteoarthritis","2014-06-24"
"93","N05z600","Read","Osteoarthritis NOS; of the lower leg","diagnostic","133 - Osteoarthritis","2014-06-24"
"94","N05z611","Read","Knee osteoarthritis NOS","diagnostic","133 - Osteoarthritis","2014-06-24"
"95","N05z700","Read","Osteoarthritis NOS; of ankle and foot","diagnostic","133 - Osteoarthritis","2014-06-24"
"96","N05z711","Read","Ankle osteoarthritis NOS","diagnostic","133 - Osteoarthritis","2014-06-24"
"97","N05z712","Read","Foot osteoarthritis NOS","diagnostic","133 - Osteoarthritis","2014-06-24"
"98","N05z713","Read","Toe osteoarthritis NOS","diagnostic","133 - Osteoarthritis","2014-06-24"
"99","N05z800","Read","Osteoarthritis NOS; other specified site","diagnostic","133 - Osteoarthritis","2014-06-24"
"100","N05z900","Read","Osteoarthritis NOS; of shoulder","diagnostic","133 - Osteoarthritis","2014-06-24"
"101","N05zA00","Read","Osteoarthritis NOS; of sternoclavicular joint","diagnostic","133 - Osteoarthritis","2014-06-24"
"102","N05zB00","Read","Osteoarthritis NOS; of acromioclavicular joint","diagnostic","133 - Osteoarthritis","2014-06-24"
"103","N05zC00","Read","Osteoarthritis NOS; of elbow","diagnostic","133 - Osteoarthritis","2014-06-24"
"104","N05zD00","Read","Osteoarthritis NOS; of distal radio-ulnar joint","diagnostic","133 - Osteoarthritis","2014-06-24"
"105","N05zE00","Read","Osteoarthritis NOS; of wrist","diagnostic","133 - Osteoarthritis","2014-06-24"
"106","N05zF00","Read","Osteoarthritis NOS; of MCP joint","diagnostic","133 - Osteoarthritis","2014-06-24"
"107","N05zG00","Read","Osteoarthritis NOS; of PIP joint of finger","diagnostic","133 - Osteoarthritis","2014-06-24"
"108","N05zH00","Read","Osteoarthritis NOS; of DIP joint of finger","diagnostic","133 - Osteoarthritis","2014-06-24"
"109","N05zJ00","Read","Osteoarthritis NOS; of hip","diagnostic","133 - Osteoarthritis","2014-06-24"
"110","N05zK00","Read","Osteoarthritis NOS; of sacro-iliac joint","diagnostic","133 - Osteoarthritis","2014-06-24"
"111","N05zL00","Read","Osteoarthritis NOS; of knee","diagnostic","133 - Osteoarthritis","2014-06-24"
"112","N05zM00","Read","Osteoarthritis NOS; of tibio-fibular joint","diagnostic","133 - Osteoarthritis","2014-06-24"
"113","N05zN00","Read","Osteoarthritis NOS; of ankle","diagnostic","133 - Osteoarthritis","2014-06-24"
"114","N05zP00","Read","Osteoarthritis NOS; of subtalar joint","diagnostic","133 - Osteoarthritis","2014-06-24"
"115","N05zQ00","Read","Osteoarthritis NOS; of talonavicular joint","diagnostic","133 - Osteoarthritis","2014-06-24"
"116","N05zR00","Read","Osteoarthritis NOS; of other tarsal joint","diagnostic","133 - Osteoarthritis","2014-06-24"
"117","N05zS00","Read","Osteoarthritis NOS; of 1st MTP joint","diagnostic","133 - Osteoarthritis","2014-06-24"
"118","N05zT00","Read","Osteoarthritis NOS; of lesser MTP joint","diagnostic","133 - Osteoarthritis","2014-06-24"
"119","N05zU00","Read","Osteoarthritis NOS; of IP joint of toe","diagnostic","133 - Osteoarthritis","2014-06-24"
"120","N05zz00","Read","Osteoarthritis NOS","diagnostic","133 - Osteoarthritis","2014-06-24"
"121","N110.12","Read","Osteoarthritis cervical spine","diagnostic","133 - Osteoarthritis","2014-06-24"
"122","N11..12","Read","Osteoarthritis of spine","diagnostic","133 - Osteoarthritis","2014-06-24"
"123","N11D.00","Read","Osteoarthritis of spine","diagnostic","133 - Osteoarthritis","2014-06-24"
"124","N11D000","Read","Osteoarthritis of cervical spine","diagnostic","133 - Osteoarthritis","2014-06-24"
"125","N11D100","Read","Osteoarthritis of thoracic spine","diagnostic","133 - Osteoarthritis","2014-06-24"
"126","N11D200","Read","Osteoarthritis of lumbar spine","diagnostic","133 - Osteoarthritis","2014-06-24"
"127","N11D300","Read","Osteoarthritis of spine NOS","diagnostic","133 - Osteoarthritis","2014-06-24"
"128","N11z.11","Read","Osteoarthritis spine","diagnostic","133 - Osteoarthritis","2014-06-24"
