"","code","coding_system","description","entity","list_name","upload_date"
"91","B003100","Read","Malignant neoplasm of lower lip; frenulum","diagnostic","136 - cancer","2014-06-24"
"92","B003200","Read","Malignant neoplasm of lower lip; mucosa","diagnostic","136 - cancer","2014-06-24"
"93","B003300","Read","Malignant neoplasm of lower lip; oral aspect","diagnostic","136 - cancer","2014-06-24"
"94","B003z00","Read","Malignant neoplasm of lower lip; inner aspect NOS","diagnostic","136 - cancer","2014-06-24"
"95","B004.00","Read","Malignant neoplasm of lip unspecified; inner aspect","diagnostic","136 - cancer","2014-06-24"
"96","B004000","Read","Malignant neoplasm of lip unspecified; buccal aspect","diagnostic","136 - cancer","2014-06-24"
"97","B004200","Read","Malignant neoplasm of lip unspecified; mucosa","diagnostic","136 - cancer","2014-06-24"
"98","B004300","Read","Malignant neoplasm of lip; oral aspect","diagnostic","136 - cancer","2014-06-24"
"99","B005.00","Read","Malignant neoplasm of commissure of lip","diagnostic","136 - cancer","2014-06-24"
"100","B006.00","Read","Malignant neoplasm of overlapping lesion of lip","diagnostic","136 - cancer","2014-06-24"
"101","B007.00","Read","Malignant neoplasm of lip; unspecified","diagnostic","136 - cancer","2014-06-24"
"102","B00z000","Read","Malignant neoplasm of lip; unspecified; external","diagnostic","136 - cancer","2014-06-24"
"103","B00z100","Read","Malignant neoplasm of lip; unspecified; lipstick area","diagnostic","136 - cancer","2014-06-24"
"104","B00zz00","Read","Malignant neoplasm of lip; vermilion border NOS","diagnostic","136 - cancer","2014-06-24"
"105","B01..00","Read","Malignant neoplasm of tongue","diagnostic","136 - cancer","2014-06-24"
"106","B010.00","Read","Malignant neoplasm of base of tongue","diagnostic","136 - cancer","2014-06-24"
"107","B010000","Read","Malignant neoplasm of base of tongue dorsal surface","diagnostic","136 - cancer","2014-06-24"
"108","B010.11","Read","Malignant neoplasm of posterior third of tongue","diagnostic","136 - cancer","2014-06-24"
"109","B010z00","Read","Malignant neoplasm of fixed part of tongue NOS","diagnostic","136 - cancer","2014-06-24"
"110","B0...11","Read","Carcinoma of lip; oral cavity and pharynx","diagnostic","136 - cancer","2014-06-24"
"111","B011.00","Read","Malignant neoplasm of dorsal surface of tongue","diagnostic","136 - cancer","2014-06-24"
"112","B011z00","Read","Malignant neoplasm of dorsum of tongue NOS","diagnostic","136 - cancer","2014-06-24"
"113","B012.00","Read","Malignant neoplasm of tongue; tip and lateral border","diagnostic","136 - cancer","2014-06-24"
"114","B013.00","Read","Malignant neoplasm of ventral surface of tongue","diagnostic","136 - cancer","2014-06-24"
"115","B013000","Read","Malignant neoplasm of anterior 2/3 of tongue ventral surface","diagnostic","136 - cancer","2014-06-24"
"116","B013100","Read","Malignant neoplasm of frenulum linguae","diagnostic","136 - cancer","2014-06-24"
"117","B013z00","Read","Malignant neoplasm of ventral tongue surface NOS","diagnostic","136 - cancer","2014-06-24"
"118","B014.00","Read","Malignant neoplasm of anterior 2/3 of tongue unspecified","diagnostic","136 - cancer","2014-06-24"
"119","B015.00","Read","Malignant neoplasm of tongue; junctional zone","diagnostic","136 - cancer","2014-06-24"
"120","B016.00","Read","Malignant neoplasm of lingual tonsil","diagnostic","136 - cancer","2014-06-24"
"121","B017.00","Read","Malignant overlapping lesion of tongue","diagnostic","136 - cancer","2014-06-24"
"122","B01y.00","Read","Malignant neoplasm of other sites of tongue","diagnostic","136 - cancer","2014-06-24"
"123","B01z.00","Read","Malignant neoplasm of tongue NOS","diagnostic","136 - cancer","2014-06-24"
"124","B02..00","Read","Malignant neoplasm of major salivary glands","diagnostic","136 - cancer","2014-06-24"
"125","B020.00","Read","Malignant neoplasm of parotid gland","diagnostic","136 - cancer","2014-06-24"
"126","B021.00","Read","Malignant neoplasm of submandibular gland","diagnostic","136 - cancer","2014-06-24"
"127","B022.00","Read","Malignant neoplasm of sublingual gland","diagnostic","136 - cancer","2014-06-24"
"128","B02y.00","Read","Malignant neoplasm of other major salivary glands","diagnostic","136 - cancer","2014-06-24"
"129","B02z.00","Read","Malignant neoplasm of major salivary gland NOS","diagnostic","136 - cancer","2014-06-24"
"130","B03..00","Read","Malignant neoplasm of gum","diagnostic","136 - cancer","2014-06-24"
"131","B030.00","Read","Malignant neoplasm of upper gum","diagnostic","136 - cancer","2014-06-24"
"132","B031.00","Read","Malignant neoplasm of lower gum","diagnostic","136 - cancer","2014-06-24"
"133","B03y.00","Read","Malignant neoplasm of other sites of gum","diagnostic","136 - cancer","2014-06-24"
"134","B03z.00","Read","Malignant neoplasm of gum NOS","diagnostic","136 - cancer","2014-06-24"
"135","B04..00","Read","Malignant neoplasm of floor of mouth","diagnostic","136 - cancer","2014-06-24"
"136","B040.00","Read","Malignant neoplasm of anterior portion of floor of mouth","diagnostic","136 - cancer","2014-06-24"
"137","B041.00","Read","Malignant neoplasm of lateral portion of floor of mouth","diagnostic","136 - cancer","2014-06-24"
"138","B042.00","Read","Malignant neoplasm; overlapping lesion of floor of mouth","diagnostic","136 - cancer","2014-06-24"
"139","B04y.00","Read","Malignant neoplasm of other sites of floor of mouth","diagnostic","136 - cancer","2014-06-24"
"140","B04z.00","Read","Malignant neoplasm of floor of mouth NOS","diagnostic","136 - cancer","2014-06-24"
"141","B05..00","Read","Malignant neoplasm of other and unspecified parts of mouth","diagnostic","136 - cancer","2014-06-24"
"142","B050.00","Read","Malignant neoplasm of cheek mucosa","diagnostic","136 - cancer","2014-06-24"
"143","B050.11","Read","Malignant neoplasm of buccal mucosa","diagnostic","136 - cancer","2014-06-24"
"144","B051.00","Read","Malignant neoplasm of vestibule of mouth","diagnostic","136 - cancer","2014-06-24"
"145","B051000","Read","Malignant neoplasm of upper buccal sulcus","diagnostic","136 - cancer","2014-06-24"
"146","B051100","Read","Malignant neoplasm of lower buccal sulcus","diagnostic","136 - cancer","2014-06-24"
"147","B052.00","Read","Malignant neoplasm of hard palate","diagnostic","136 - cancer","2014-06-24"
"148","B053.00","Read","Malignant neoplasm of soft palate","diagnostic","136 - cancer","2014-06-24"
"149","B054.00","Read","Malignant neoplasm of uvula","diagnostic","136 - cancer","2014-06-24"
"150","B055.00","Read","Malignant neoplasm of palate unspecified","diagnostic","136 - cancer","2014-06-24"
"151","B055000","Read","Malignant neoplasm of junction of hard and soft palate","diagnostic","136 - cancer","2014-06-24"
"152","B055100","Read","Malignant neoplasm of roof of mouth","diagnostic","136 - cancer","2014-06-24"
"153","B055z00","Read","Malignant neoplasm of palate NOS","diagnostic","136 - cancer","2014-06-24"
"154","B056.00","Read","Malignant neoplasm of retromolar area","diagnostic","136 - cancer","2014-06-24"
"155","B057.00","Read","Overlapping lesion of other and unspecified parts of mouth","diagnostic","136 - cancer","2014-06-24"
"156","B05y.00","Read","Malignant neoplasm of other specified mouth parts","diagnostic","136 - cancer","2014-06-24"
"157","B05z.00","Read","Malignant neoplasm of mouth NOS","diagnostic","136 - cancer","2014-06-24"
"158","B05z000","Read","Kaposi's sarcoma of palate","diagnostic","136 - cancer","2014-06-24"
"159","B06..00","Read","Malignant neoplasm of oropharynx","diagnostic","136 - cancer","2014-06-24"
"160","B060.00","Read","Malignant neoplasm of tonsil","diagnostic","136 - cancer","2014-06-24"
"161","B060000","Read","Malignant neoplasm of faucial tonsil","diagnostic","136 - cancer","2014-06-24"
"162","B060100","Read","Malignant neoplasm of palatine tonsil","diagnostic","136 - cancer","2014-06-24"
"163","B060200","Read","Malignant neoplasm of overlapping lesion of tonsil","diagnostic","136 - cancer","2014-06-24"
"164","B060z00","Read","Malignant neoplasm tonsil NOS","diagnostic","136 - cancer","2014-06-24"
"165","B061.00","Read","Malignant neoplasm of tonsillar fossa","diagnostic","136 - cancer","2014-06-24"
"166","B062.00","Read","Malignant neoplasm of tonsillar pillar","diagnostic","136 - cancer","2014-06-24"
"167","B062000","Read","Malignant neoplasm of faucial pillar","diagnostic","136 - cancer","2014-06-24"
"168","B062100","Read","Malignant neoplasm of glossopalatine fold","diagnostic","136 - cancer","2014-06-24"
"169","B062200","Read","Malignant neoplasm of palatoglossal arch","diagnostic","136 - cancer","2014-06-24"
"170","B062300","Read","Malignant neoplasm of palatopharyngeal arch","diagnostic","136 - cancer","2014-06-24"
"171","B062z00","Read","Malignant neoplasm of tonsillar fossa NOS","diagnostic","136 - cancer","2014-06-24"
"172","B063.00","Read","Malignant neoplasm of vallecula","diagnostic","136 - cancer","2014-06-24"
"173","B064.00","Read","Malignant neoplasm of anterior epiglottis","diagnostic","136 - cancer","2014-06-24"
"174","B064000","Read","Malignant neoplasm of epiglottis; free border","diagnostic","136 - cancer","2014-06-24"
"175","B064100","Read","Malignant neoplasm of glossoepiglottic fold","diagnostic","136 - cancer","2014-06-24"
"176","B064z00","Read","Malignant neoplasm of anterior epiglottis NOS","diagnostic","136 - cancer","2014-06-24"
"177","B065.00","Read","Malignant neoplasm of junctional region of epiglottis","diagnostic","136 - cancer","2014-06-24"
"178","B066.00","Read","Malignant neoplasm of lateral wall of oropharynx","diagnostic","136 - cancer","2014-06-24"
"179","B067.00","Read","Malignant neoplasm of posterior wall of oropharynx","diagnostic","136 - cancer","2014-06-24"
"180","B06y.00","Read","Malignant neoplasm of oropharynx; other specified sites","diagnostic","136 - cancer","2014-06-24"
"181","B06yz00","Read","Malignant neoplasm of other specified site of oropharynx NOS","diagnostic","136 - cancer","2014-06-24"
"182","B06z.00","Read","Malignant neoplasm of oropharynx NOS","diagnostic","136 - cancer","2014-06-24"
"183","B07..00","Read","Malignant neoplasm of nasopharynx","diagnostic","136 - cancer","2014-06-24"
"184","B070.00","Read","Malignant neoplasm of roof of nasopharynx","diagnostic","136 - cancer","2014-06-24"
"185","B071.00","Read","Malignant neoplasm of posterior wall of nasopharynx","diagnostic","136 - cancer","2014-06-24"
"186","B071000","Read","Malignant neoplasm of adenoid","diagnostic","136 - cancer","2014-06-24"
"187","B071100","Read","Malignant neoplasm of pharyngeal tonsil","diagnostic","136 - cancer","2014-06-24"
"188","B071z00","Read","Malignant neoplasm of posterior wall of nasopharynx NOS","diagnostic","136 - cancer","2014-06-24"
"189","B072.00","Read","Malignant neoplasm of lateral wall of nasopharynx","diagnostic","136 - cancer","2014-06-24"
"190","B072000","Read","Malignant neoplasm of pharyngeal recess","diagnostic","136 - cancer","2014-06-24"
"191","B072z00","Read","Malignant neoplasm of lateral wall of nasopharynx NOS","diagnostic","136 - cancer","2014-06-24"
"192","B073.00","Read","Malignant neoplasm of anterior wall of nasopharynx","diagnostic","136 - cancer","2014-06-24"
"193","B073200","Read","Malignant neoplasm posterior margin nasal septum and choanae","diagnostic","136 - cancer","2014-06-24"
"194","B073z00","Read","Malignant neoplasm of anterior wall of nasopharynx NOS","diagnostic","136 - cancer","2014-06-24"
"195","B074.00","Read","Malignant neoplasm; overlapping lesion of nasopharynx","diagnostic","136 - cancer","2014-06-24"
"196","B07y.00","Read","Malignant neoplasm of other specified site of nasopharynx","diagnostic","136 - cancer","2014-06-24"
"197","B07z.00","Read","Malignant neoplasm of nasopharynx NOS","diagnostic","136 - cancer","2014-06-24"
"198","B08..00","Read","Malignant neoplasm of hypopharynx","diagnostic","136 - cancer","2014-06-24"
"199","B080.00","Read","Malignant neoplasm of postcricoid region","diagnostic","136 - cancer","2014-06-24"
"200","B081.00","Read","Malignant neoplasm of pyriform sinus","diagnostic","136 - cancer","2014-06-24"
"201","B082.00","Read","Malignant neoplasm aryepiglottic fold; hypopharyngeal aspect","diagnostic","136 - cancer","2014-06-24"
"202","B083.00","Read","Malignant neoplasm of posterior pharynx","diagnostic","136 - cancer","2014-06-24"
"203","B08y.00","Read","Malignant neoplasm of other specified hypopharyngeal site","diagnostic","136 - cancer","2014-06-24"
"204","B08z.00","Read","Malignant neoplasm of hypopharynx NOS","diagnostic","136 - cancer","2014-06-24"
"205","B0z..00","Read","Malig neop other/ill-defined sites lip; oral cavity; pharynx","diagnostic","136 - cancer","2014-06-24"
"206","B0z0.00","Read","Malignant neoplasm of pharynx unspecified","diagnostic","136 - cancer","2014-06-24"
"207","B0z1.00","Read","Malignant neoplasm of Waldeyer's ring","diagnostic","136 - cancer","2014-06-24"
"208","B0z2.00","Read","Malignant neoplasm of laryngopharynx","diagnostic","136 - cancer","2014-06-24"
"209","B0zy.00","Read","Malignant neoplasm of other sites lip; oral cavity; pharynx","diagnostic","136 - cancer","2014-06-24"
"210","B0zz.00","Read","Malignant neoplasm of lip; oral cavity and pharynx NOS","diagnostic","136 - cancer","2014-06-24"
"211","B1...00","Read","Malignant neoplasm of digestive organs and peritoneum","diagnostic","136 - cancer","2014-06-24"
"212","B10..00","Read","Malignant neoplasm of oesophagus","diagnostic","136 - cancer","2014-06-24"
"213","B100.00","Read","Malignant neoplasm of cervical oesophagus","diagnostic","136 - cancer","2014-06-24"
"214","B101.00","Read","Malignant neoplasm of thoracic oesophagus","diagnostic","136 - cancer","2014-06-24"
"215","B102.00","Read","Malignant neoplasm of abdominal oesophagus","diagnostic","136 - cancer","2014-06-24"
"216","B103.00","Read","Malignant neoplasm of upper third of oesophagus","diagnostic","136 - cancer","2014-06-24"
"217","B104.00","Read","Malignant neoplasm of middle third of oesophagus","diagnostic","136 - cancer","2014-06-24"
"218","B105.00","Read","Malignant neoplasm of lower third of oesophagus","diagnostic","136 - cancer","2014-06-24"
"219","B106.00","Read","Malignant neoplasm; overlapping lesion of oesophagus","diagnostic","136 - cancer","2014-06-24"
"220","B10y.00","Read","Malignant neoplasm of other specified part of oesophagus","diagnostic","136 - cancer","2014-06-24"
"221","B10z.00","Read","Malignant neoplasm of oesophagus NOS","diagnostic","136 - cancer","2014-06-24"
"222","B10z.11","Read","Oesophageal cancer","diagnostic","136 - cancer","2014-06-24"
"223","B....11","Read","Cancers","diagnostic","136 - cancer","2014-06-24"
"224","B11..00","Read","Malignant neoplasm of stomach","diagnostic","136 - cancer","2014-06-24"
"225","B110.00","Read","Malignant neoplasm of cardia of stomach","diagnostic","136 - cancer","2014-06-24"
"226","B110000","Read","Malignant neoplasm of cardiac orifice of stomach","diagnostic","136 - cancer","2014-06-24"
"227","B110100","Read","Malignant neoplasm of cardio-oesophageal junction of stomach","diagnostic","136 - cancer","2014-06-24"
"228","B110111","Read","Malignant neoplasm of gastro-oesophageal junction","diagnostic","136 - cancer","2014-06-24"
"229","B110z00","Read","Malignant neoplasm of cardia of stomach NOS","diagnostic","136 - cancer","2014-06-24"
"230","B1...11","Read","Carcinoma of digestive organs and peritoneum","diagnostic","136 - cancer","2014-06-24"
"231","B111.00","Read","Malignant neoplasm of pylorus of stomach","diagnostic","136 - cancer","2014-06-24"
"232","B111000","Read","Malignant neoplasm of prepylorus of stomach","diagnostic","136 - cancer","2014-06-24"
"233","B11..11","Read","Gastric neoplasm","diagnostic","136 - cancer","2014-06-24"
"234","B111100","Read","Malignant neoplasm of pyloric canal of stomach","diagnostic","136 - cancer","2014-06-24"
"235","B111z00","Read","Malignant neoplasm of pylorus of stomach NOS","diagnostic","136 - cancer","2014-06-24"
"236","B112.00","Read","Malignant neoplasm of pyloric antrum of stomach","diagnostic","136 - cancer","2014-06-24"
"237","B113.00","Read","Malignant neoplasm of fundus of stomach","diagnostic","136 - cancer","2014-06-24"
"238","B114.00","Read","Malignant neoplasm of body of stomach","diagnostic","136 - cancer","2014-06-24"
"239","B115.00","Read","Malignant neoplasm of lesser curve of stomach unspecified","diagnostic","136 - cancer","2014-06-24"
"240","B116.00","Read","Malignant neoplasm of greater curve of stomach unspecified","diagnostic","136 - cancer","2014-06-24"
"241","B117.00","Read","Malignant neoplasm; overlapping lesion of stomach","diagnostic","136 - cancer","2014-06-24"
"242","B11y.00","Read","Malignant neoplasm of other specified site of stomach","diagnostic","136 - cancer","2014-06-24"
"243","B11y000","Read","Malignant neoplasm of anterior wall of stomach NEC","diagnostic","136 - cancer","2014-06-24"
"244","B11y100","Read","Malignant neoplasm of posterior wall of stomach NEC","diagnostic","136 - cancer","2014-06-24"
"245","B11yz00","Read","Malignant neoplasm of other specified site of stomach NOS","diagnostic","136 - cancer","2014-06-24"
"246","B11z.00","Read","Malignant neoplasm of stomach NOS","diagnostic","136 - cancer","2014-06-24"
"247","B12..00","Read","Malignant neoplasm of small intestine and duodenum","diagnostic","136 - cancer","2014-06-24"
"248","B120.00","Read","Malignant neoplasm of duodenum","diagnostic","136 - cancer","2014-06-24"
"249","B121.00","Read","Malignant neoplasm of jejunum","diagnostic","136 - cancer","2014-06-24"
"250","B122.00","Read","Malignant neoplasm of ileum","diagnostic","136 - cancer","2014-06-24"
"251","B123.00","Read","Malignant neoplasm of Meckel's diverticulum","diagnostic","136 - cancer","2014-06-24"
"252","B124.00","Read","Malignant neoplasm; overlapping lesion of small intestine","diagnostic","136 - cancer","2014-06-24"
"253","B12y.00","Read","Malignant neoplasm of other specified site small intestine","diagnostic","136 - cancer","2014-06-24"
"254","B12z.00","Read","Malignant neoplasm of small intestine NOS","diagnostic","136 - cancer","2014-06-24"
"255","B13..00","Read","Malignant neoplasm of colon","diagnostic","136 - cancer","2014-06-24"
"256","B130.00","Read","Malignant neoplasm of hepatic flexure of colon","diagnostic","136 - cancer","2014-06-24"
"257","B131.00","Read","Malignant neoplasm of transverse colon","diagnostic","136 - cancer","2014-06-24"
"258","B132.00","Read","Malignant neoplasm of descending colon","diagnostic","136 - cancer","2014-06-24"
"259","B133.00","Read","Malignant neoplasm of sigmoid colon","diagnostic","136 - cancer","2014-06-24"
"260","B134.00","Read","Malignant neoplasm of caecum","diagnostic","136 - cancer","2014-06-24"
"261","B134.11","Read","Carcinoma of caecum","diagnostic","136 - cancer","2014-06-24"
"262","B135.00","Read","Malignant neoplasm of appendix","diagnostic","136 - cancer","2014-06-24"
"263","B136.00","Read","Malignant neoplasm of ascending colon","diagnostic","136 - cancer","2014-06-24"
"264","B137.00","Read","Malignant neoplasm of splenic flexure of colon","diagnostic","136 - cancer","2014-06-24"
"265","B138.00","Read","Malignant neoplasm; overlapping lesion of colon","diagnostic","136 - cancer","2014-06-24"
"266","B13y.00","Read","Malignant neoplasm of other specified sites of colon","diagnostic","136 - cancer","2014-06-24"
"267","B13z.00","Read","Malignant neoplasm of colon NOS","diagnostic","136 - cancer","2014-06-24"
"268","B13z.11","Read","Colonic cancer","diagnostic","136 - cancer","2014-06-24"
"269","B14..00","Read","Malignant neoplasm of rectum; rectosigmoid junction and anus","diagnostic","136 - cancer","2014-06-24"
"270","B140.00","Read","Malignant neoplasm of rectosigmoid junction","diagnostic","136 - cancer","2014-06-24"
"271","B141.00","Read","Malignant neoplasm of rectum","diagnostic","136 - cancer","2014-06-24"
"272","B141.11","Read","Carcinoma of rectum","diagnostic","136 - cancer","2014-06-24"
"273","B141.12","Read","Rectal carcinoma","diagnostic","136 - cancer","2014-06-24"
"274","B142.00","Read","Malignant neoplasm of anal canal","diagnostic","136 - cancer","2014-06-24"
"275","B142000","Read","Malignant neoplasm of cloacogenic zone","diagnostic","136 - cancer","2014-06-24"
"276","B142.11","Read","Anal carcinoma","diagnostic","136 - cancer","2014-06-24"
"277","B143.00","Read","Malignant neoplasm of anus unspecified","diagnostic","136 - cancer","2014-06-24"
"278","B14y.00","Read","Malig neop other site rectum; rectosigmoid junction and anus","diagnostic","136 - cancer","2014-06-24"
